titulo,fecha,iso_date,fuente,autor,url,url_google,thumbnail,texto,origen
Tragedia en Naucalpan: muere subdirector de Protección Civil y su esposa intoxicados con gas - El Sol de México,2026-01-30 08:00,2026-01-30T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/tragedia-en-naucalpan-muere-subdirector-de-proteccion-civil-y-su-esposa-intoxicados-con-gas-28105624,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNOUl0UXhmTm5XMjZMYWlialA5LUxHOS1TdjluRXQ1aUE0N2JUajRCUEI1b1RFLVRSWGVULTA3Nnhabk1uUXBqY3hxc0ZTQnozTi1kQTJKNU1KQ2Y1Z2QtNHJhU0JzUzZGU0V6YmVGb1haazJjbGNyWXloYi1YVmdIOHAwUl81YWVTZFRXbnJIcEZYaVZtVVVXUE5hOFVUTGpFVnVmZzBQdldlMkU2ZUphRXNJY3hnS3FTWnQyVU4wQlIyVnhpVnlzMmFvTktwOE5MTi0xQ1Zn?oc=5,,"Tragedia en Naucalpan: muere subdirector de Protección Civil y su esposa intoxicados con gas
Una fuga en el boiler los dejó primero inconscientes y luego muertos por inhalarlo por varias horas y no recibir ayuda
Una fuga en el boiler los dejó primero inconscientes y luego muertos por inhalarlo por varias horas y no recibir ayuda",GOOGLE_NEWS_RSS
Caos vial en la México–Toluca tras incendio de tráiler; buscan al conductor - El Sol de México,2026-01-30 08:00,2026-01-30T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/caos-vial-en-la-mexico-toluca-tras-incendio-de-trailer-buscan-al-conductor-28099798,https://news.google.com/rss/articles/CBMivwFBVV95cUxORlJMTWlhNlpUT0Rtd3dZNmhqQlVWMHZoelI1NVpvcUFLT3R4UUZLR2kxaW1ySkpwTEFHQnNWTm9BRzJvcFNnWjl0S2xxRU1zZ2ZVWGpwNHFjcnVWWEVwX0x3X0UzTzA3dF9naEM4OGRnVWQ5TTRRRENlV2FzMHptb1VoajluZUc4UFBmd3dMUnkyeVhBWUMyQ05YVjFnLVJhdklLdzFpNFdEVnRKZFhOcTNHQ3BGWWNZY3lsTENWRQ?oc=5,,"Policiacaviernes, 30 de enero de 2026
Caos vial en la México–Toluca tras incendio de tráiler; buscan al conductor
Bomberos acudieron a atender el incendio que se registró tras el accidente
Bomberos acudieron a atender el incendio que se registró tras el accidente",GOOGLE_NEWS_RSS
Conductores se niegan a pagar peajes pese a sistema ponchallantas en el Valle de México - El Sol de México,2026-01-30 08:00,2026-01-30T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldemexico/metropoli/conductores-se-niegan-a-pagar-peajes-pese-a-sistema-ponchallantas-en-el-valle-de-mexico-28104699,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPOWptS2lRX1N4X0RfVFZPTzlOWHU3WDRLWnFFbW1yTzVITERyQUVoYmtXS01KbFA5eVU4YzJ2NVNZWG1SeG5mcnZPblBPODdOd0V0eDh0ZEhHamMwOE1TM0otWWZOd19ReGhVb2NtVHFsX1RUV3RnS0pCUnNyb0FQcnQyRHNQcEhBbm1Mbmd0NDIzLW9vZFBZdWltWjVHczM1VTN0LTNCVl9mUmNqdVM0VG4yVW1BaTI1Y0RJNzB4V1BfaGxabFFrV1dzTTZHeGtqNURpWFBB?oc=5,,"Conductores se niegan a pagar peajes pese a sistema ponchallantas en el Valle de México
Trabajadores de los accesos de peaje de la Autopista Urbana Norte intentaron que los automovilistas no perdieran sus neumáticos, invitándolos a retirarse antes de que se activara el sistema “Anti-Peaje”
Dana Estrada / El Sol de México",GOOGLE_NEWS_RSS
"Futbolista salmantino vuela alto con Halcones FC en Liga Premier Serie A, llega a siete goles - El Sol de México",2026-01-30 08:00,2026-01-30T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldesalamanca/deportes/futbolista-salmantino-vuela-alto-con-halcones-fc-en-liga-premier-serie-a-lleva-siete-goles-28103894,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPVEFPRjZVOW1rNXVFVlhSTnpYcXF1ZFh0MDdyZVBmSWFBbFlpZnNnNzhGT2ljeGNVbldaNkpFN25paTZJZ1R0aGJ6YWFnRUhVc3dMTmhud29QUnFIQVdiUEVERGhaNUJ6TmxZUE91Z3NNazcxUmFsOEwxNktucWdRNzJvdjhnd015UnNreDJPZjdkV3hfajk0MUtOcmZSYTMtSFc2ZjdHMENFcWVUQmttU3FRdXhQZE1mLUJlRUZSUVJjY3E4RDQxaFJiX0U4eGtkZERFM0NOZDhyU0Fl?oc=5,,"Deportesviernes, 30 de enero de 2026
Futbolista salmantino vuela alto con Halcones FC en Liga Premier Serie A, llega a siete goles
El atacante salmantino ha logrado abrir el 2026 de la manera deseada con triunfo y anotación
Miguel Manjarrez
El atacante salmantino ha logrado abrir el 2026 de la manera deseada con triunfo y anotación
Miguel Manjarrez",GOOGLE_NEWS_RSS
Rehabilitación de Periférico Norte avanza 16.6% en tres semanas - El Sol de México,2026-01-29 08:00,2026-01-29T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/metropoli/rehabilitacion-de-periferico-norte-avanza-16-6-en-tres-semanas-28066485,https://news.google.com/rss/articles/CBMirwFBVV95cUxNVncycnQyQ3BjUGR2TlF3UlJCazVBRzAtRDUwUkwySlFOQ1RfZy1tUmZpMUlJQnhfckZ4LUpIOG4yNl8yTjhDeWRrbFI4WUtqSnFoUWhrTURUc1l2aHFQNThnMjlaTVllMzNlbmVVVlBveE9xNnhIX01Uem1SdE1NMFFnVnM3ckllRTNQN0FnblV4ME5MM0gwUlhxVjNqR2FIUVFZd1Fma2FNM3psQ3dr?oc=5,,"Metropolijueves, 29 de enero de 2026
Rehabilitación de Periférico Norte avanza 16.6% en tres semanas
La carpeta asfáltica tendrá una durabilidad de 10 años en beneficio de Naucalpan, Tlalnepantla, Cuautitlán Izcalli, Cuautitlán, Tultitlán y Tepotzotlán",GOOGLE_NEWS_RSS
Avanza reconstrucción del Periférico Norte; reportan 18 km intervenidos en tres semanas - El Sol de México,2026-01-29 08:00,2026-01-29T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/avanza-reconstruccion-del-periferico-norte-reportan-18-km-intervenidos-en-tres-semanas-28030172,https://news.google.com/rss/articles/CBMizwFBVV95cUxOdTczTWZMaDQ5V2lVNk11bG5PSHBXRTFCNWh0S01MdDhlT3RHT3ctSnNLVDVIS2QwMHZYbmw2azhIb21OX1hzOWFmbUp3Wk5tV0JUMUJQbGFwSnF1RnZRMTVTajAxVFptYWZzVjliQVNaQnpZRmUxcnE2ZHRrS1dFOWRxR3FTRG1SR0VjQkNRdTE5S3EwUEtMa3BOd2xwNmZsMy1maHZMS08weFdKenNjMldFN21NZHljd2NvZHo4OXV4ZEIyRUw1Z0dQMGJXaVU?oc=5,,"Localjueves, 29 de enero de 2026
Avanza reconstrucción del Periférico Norte; reportan 18 km intervenidos en tres semanas
La obra contempla la repavimentación de 108 kilómetros en carriles centrales y laterales del Boulevard Manuel Ávila Camacho, con una inversión superior a mil 200 millones de pesos y trabajos en al menos seis municipios del Valle de México.",GOOGLE_NEWS_RSS
Licencia de transporte público en Edomex ahora podrá tramitarse por dos años - El Sol de México,2026-01-29 08:00,2026-01-29T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/licencia-de-transporte-publico-en-edomex-ahora-podra-tramitarse-por-dos-anos-28078473,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNbjUxTm1iYy1UT3hBdTg2ZTJfTGE5Z28yQW5TSjdjQS14NmQwQkR4NFhxczlTd3k5NjJDUnRkOUUyNGx3aHhoM25BcndBQklVMXRLVG04bEtRTEVKVWNBajJBYW1NYVVOV0pheFRxS0ZNVTJ6THFnaEZUeXZvb1RCZXB2NzRSTWZLbDZlWUpNeWJxQXJFR0oyUGhPa0x1czQ0ZWxuem5kQVhod21QNXVubXQ2SjJVXzdoY3pjUS1OcVhzQQ?oc=5,,"Localjueves, 29 de enero de 2026
Licencia de transporte público en Edomex ahora podrá tramitarse por dos años
Los conductores del transporte público del Estado de México ahora podrán obtener la licencia tipo “B” por 24 meses, siempre que completen la capacitación requerida por la Semov.",GOOGLE_NEWS_RSS
Malas noticias: ISSSTE invertirá en 241 unidades médicas en el país y Aguascalientes no fue considerado - El Sol de México,2026-01-29 08:00,2026-01-29T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldelcentro/local/malas-noticias-issste-invertira-en-241-unidades-medicas-en-el-pais-y-aguascalientes-no-fue-considerado-28040043,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNNzJ3Z3NCWDYtcjNyUGRmRXptNzJmRm1WSTBPcnp5OXF4UHhCRmF3b0JQbFJ4YmNsMXlnTW1ZUGlSQzF3SXl4UDl3Sng1SDZ3ZVY3d3hlcGNldUx0ZFJhNmJVOWw4V0tWaWJQLVNlNWFpV3U5RDJaWXJfUkQzbkw1QzY5NmtDX0kyc0gwekVYc1pCYkJBR3ZvUGZxQkVmQjNwTXNvMHFoUFB3ZVhkN3U2VDZDRjdXd01COWstbUJyQnJibUNVYVJHMFdmU0FUSENNeDRfbFAyWGRrN1Q4R0VwcXNKa2J2UQ?oc=5,,"Localjueves, 29 de enero de 2026
Malas noticias: ISSSTE invertirá en 241 unidades médicas en el país y Aguascalientes no fue considerado
Las entidades que se verán beneficiadas son: Michoacán, Guerrero, Oaxaca, Campeche, Yucatán, Morelos, Coahuila, Tamaulipas, Baja California y Estado de México
Silvia Ortiz",GOOGLE_NEWS_RSS
"Horas pico y rutas saturadas, el patrón de los asaltos al transporte en el valle de Toluca - El Sol de México",2026-01-29 08:00,2026-01-29T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/horas-pico-y-rutas-saturadas-el-patron-de-los-asaltos-al-transporte-en-toluca-28007828,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOMjNYd0s1N2ZwVkF3Ykl4ZFhZcWpxZDNON0g0Z0JzSGRTOGh0YXJzVkVXQUc1b0g5ai0tcVVOVTIwVV8xeGNDYWozMzhqaDhWZzNFZXhkVFZONXFBLW0yWk44aWkxUjc3aWlWcU1IUjlxZ05aRC1kcFdNeXRjTzZvZUJmWW81QjBfalY5OFVFTjlUVGQtT3NIWjdiZFNfYW1vYk9leUhCZmo1b0VXRjJ0OWdVZnV1RHFBaUZGSWRIWWh4ODQ?oc=5,,"Localjueves, 29 de enero de 2026
Horas pico y rutas saturadas, el patrón de los asaltos al transporte en el valle de Toluca
Usuarios y operadores alertan que los agresores aprovechan paradas frecuentes y la baja visibilidad para despojar a pasajeros de sus pertenencias, mientras los mecanismos de auxilio presentan limitaciones.
Ximena García",GOOGLE_NEWS_RSS
"Atención conductores, habrá bloqueó en la autopista México–Querétaro este viernes en ambos sentidos - El Sol de México",2026-01-29 08:00,2026-01-29T08:00:00+00:00,El Sol de México,,https://oem.com.mx/diariodequeretaro/policiaca/atencion-conductores-habra-bloqueo-en-la-autopista-mexico-queretaro-este-viernes-en-ambos-sentidos-28059969,https://news.google.com/rss/articles/CBMi6gFBVV95cUxQRnFsM2NTQ0hwakdPd0ItM1Zib0NnNUFQc0RSUmNScEt0MUlneEZxWDBxNDUtc0d2T1pjNjZHaVdXMFFIakVFYmlhSy1iblQ2YnBNcDFWYWpUaGVub3pLUzJwVFdOeVd0LW5OMUhQTWNiend0Z2tibFFRYWhQUlZxd3FJYndDS3hzamJJQlJUdm1aRjBVSkd4VXNHZUhqeFM5TGJPZ29xOWhVbm5jb3VFbENlMV9Xd2xiaWxVSlVuVVh3aXBHX2Q5ellkV0pWenBzUHJoSWh4dFBUOFFQeFA2VUxkV2QwWWZlamc?oc=5,,"Policiacajueves, 29 de enero de 2026
Atención conductores, habrá bloqueó en la autopista México–Querétaro este viernes en ambos sentidos
Vecinos de San Martín Tepetlixpan y colonias aledañas cerrarán el paso para exigir obras de seguridad en un canal a cielo abierto, recomiendan tomar precauciones y utilizar vías alternas",GOOGLE_NEWS_RSS
