post_url,page_url,page_handle,autor,fecha_post,fecha_post_date,post_texto,num_comentarios_post,reacciones_post
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02iqSeLB1bhRvgkeLvur54GtZjkaNT1cFXfkGCqR3agoRn19RwJb1hinbEK9ALhfaNl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 13:01:45,2026-05-14,"Te invitamos a participar en la Conmemoración del Día Mundial del Reciclaje. ♻️🌎✨🌱🧴

🗓️ Viernes 15 de Mayo de 2026.
🕙 10:00 horas.
📍 Parque Nacional de Los Remedios (Entrada por el Portal del Bosque de Agua) Av. Vía Adolfo López Mateos, Mz. 003, Naucalpan de Juárez.

¡Participa y súmate al cuidado del medio ambiente! 

#AquiGobiernaLaEsperanza #Naucalpan #DiaMundialDelReciclaje",1,93
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02ebB47A5pDv1zg5VPQK1rSVdLwVsNEMq9ZptFvHdQSkp8SkiignJvzwFuMiNkiSUnl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 12:31:31,2026-05-14,"Seguimos recuperando espacios y fortaleciendo entornos más seguros para las mujeres y las familias naucalpenses. 🚶‍♀️💜✨

A través del programa Caminemos Seguras, se realizarán acciones de mejoramiento urbano en la colonia San Rafael Chamapa IV, como instalación de alumbrado, cruces peatonales seguros, recuperación de espacios deportivos y rehabilitación de banquetas. 🛣️💡🏘️

#AquiGobiernaLaEsperanza #Naucalpan #CaminemosSeguras",75,232
https://www.facebook.com/reel/2210318206446860/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 12:31:19,2026-05-14,"El Gobierno de Ciudad Naucalpan INFORMA📌

#AquiGobiernaLaEsperanza #Naucalpan #Lluvias",15,483
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0MYPPfRcWCJ5XyNa61ZJATR5xmwKMpVMZsLaF7F8QNiihquyBXo9FfTfdtC1aLNHul,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 12:25:42,2026-05-14,"El Tianquiztli Tlatilca fortalece nuestras raíces, impulsa el consumo local y brinda un espacio digno para las y los productores, artesanos y emprendedores de Ciudad Naucalpan. 🧺🎨✨

A través de esta iniciativa comunitaria, el Gobierno de Ciudad Naucalpan continúa promoviendo el comercio justo, la economía solidaria y la convivencia familiar como parte del fortalecimiento del tejido social. 🤝🌽

#AquiGobiernaLaEsperanza #Naucalpan #ConsumoLocal",1,92
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0htqaxpuM747q2ghhRg8qhDWENdahHaaecBFJyssMmAW6TsgDuJA1sZbABRRYAprSl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 12:17:29,2026-05-14,"Invitamos a las y los ciudadanos a participar en la Mesa de la Paz, Mañana Deportiva, un espacio que fomenta la convivencia, el deporte y la reconstrucción del tejido social en nuestras comunidades. 🏀🤝✨

📅 Viernes 15 de Mayo de 2026.
🕘 9:00 horas.
📍 Calle de Los Coras 14, Col. Santa Cruz Acatlán, Naucalpan de Juárez, México.

#AquiGobiernaLaEsperanza #Naucalpan #MesaDeLaPaz",1,169
https://www.facebook.com/reel/1629853568267340/,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-05-14 11:45:37,2026-05-14,"Entregamos 1,400 lentes graduados gratuitos a vecinas y vecinos de Naucalpan, como parte del programa #ImpulsandoTuSalud, a través del Sistema Municipal DIF encabezado por la Presidenta Honoraria, Adriana G. Escobar. 👓💜

Detrás de cada par de lentes hay una historia, una necesidad y también una oportunidad para mejorar la calidad de vida de muchas familias. Porque recuperar la salud visual no solo significa ver mejor; significa estudiar mejor, trabajar mejor y convivir plenamente con quienes más queremos.

Desde septiembre, nuestras unidades móviles han recorrido comunidades donde durante años el acceso a servicios de salud fue limitado o inexistente. Hoy estamos acercando atención gratuita en optometría, laboratorio clínico y salud bucal directamente a las colonias, poniendo primero a quienes más lo necesitan.🩺🤝

#AquiGobiernaLaEsperanza #Naucalpan #DIFnaucalpan",70,866
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0Nypgh2bDdeLXcJP4pFcbp3GxgHi3diuYfZUbw4gMvPjmt3ypNL3YrUc7NGztzgHXl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 11:41:45,2026-05-14,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, realizó la entrega de 1,400 lentes graduados gratuitos como parte del programa Impulsando tu Salud, a través del Sistema Municipal DIF encabezado por la Presidenta Honoraria, Adriana G. Escobar. 💜👓🏥🧑‍⚕️

Esta iniciativa tiene como objetivo combatir el rezago visual y mejorar la calidad de vida de las y los naucalpenses, acercando servicios gratuitos de salud a quienes más lo necesitan.

Desde septiembre, las unidades móviles del Gobierno Municipal recorren distintas comunidades brindando atención en optometría, laboratorio clínico y salud bucal, facilitando el acceso a servicios que durante años fueron inaccesibles para muchas familias.

Hoy, los recursos públicos se traducen en beneficios reales para la ciudadanía, mediante programas sociales y acciones que fortalecen el bienestar, la salud y el desarrollo de las comunidades.

En Ciudad Naucalpan seguimos trabajando por el bienestar y la salud de las y los naucalpenses.

#AquiGobiernaLaEsperanza #Naucalpan #DIFnaucalpan #ImpulsandoTuSalud",5,443
https://www.facebook.com/reel/26990750133899610/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 11:20:04,2026-05-14,"Reciclar no solo ayuda a reducir la contaminación, también contribuye al objetivo de basura cero y a la construcción de comunidades más responsables con el medio ambiente. ♻️🧴📦🔋🌎✨

Súmate, participa y hagamos juntas y juntos una Ciudad Naucalpan más limpio y sostenible para las futuras generaciones. 

#AquiGobiernaLaEsperanza #Naucalpan #Reciclaje #BasuraCero #EconomiaCircular",28,565
https://www.facebook.com/isaacmontoya24/posts/pfbid024gJLMsfgSzTooeAifGNzhEtDzR9Xsc9s7EjG7Li4XHPVCpmrCTMYhyqD1qnWfBJHl,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-05-14 10:59:02,2026-05-14,"Entregamos 1,400 lentes graduados gratuitos a vecinas y vecinos de Naucalpan, como parte del programa #ImpulsandoTuSalud, a través del Sistema Municipal DIF encabezado por la Presidenta Honoraria, Adriana G. Escobar. 👓💜

Detrás de cada par de lentes hay una historia, una necesidad y también una oportunidad para mejorar la calidad de vida de muchas familias. Porque recuperar la salud visual no solo significa ver mejor; significa estudiar mejor, trabajar mejor y convivir plenamente con quienes más queremos.

Desde septiembre, nuestras unidades móviles han recorrido comunidades donde durante años el acceso a servicios de salud fue limitado o inexistente. Hoy estamos acercando atención gratuita en optometría, laboratorio clínico y salud bucal directamente a las colonias, poniendo primero a quienes más lo necesitan.🩺🤝

Antes, muchos recursos se iban en gastos innecesarios; hoy esos recursos regresan al pueblo convertidos en apoyos, programas de salud e inversión para el bienestar de las y los naucalpenses.

Seguiremos trabajando para que nadie se quede atrás y para hacer visibles a quienes históricamente fueron olvidados. ✨

#AquiGobiernaLaEsperanza #Naucalpan #DIFnaucalpan",47,704
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0SBGA8PmdquV2taWaHciqnZqDoiu7kjwp8H6jgcxgvDuQxMQM7dAx45P9QvvnAiivl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 10:04:39,2026-05-14,"Te invitamos a participar en el Megareciclatón conmemorando el Día Mundial del Reciclaje. ♻️🌎✨

👉 Consulta la imagen para más información.

¡Participa por un mejor planeta y una Ciudad Naucalpan más limpia! 🌱🔋♻️

#AquiGobiernaLaEsperanza #Naucalpan #Reciclaje #DiaMundialDelReciclaje",0,147
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02MUtcWUvTDgexkVDSZmV74kDE3CJhVvxgz4NLwpVdYeNjkjhyVoEiqaKKhFLb9BBwl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 09:02:42,2026-05-14,"Te invitamos a participar en los Grupos Terapéuticos en Comunidad con la sesión “El círculo de seguridad”. 💜✨

🗓️ Lunes 18 de Mayo.
🕓 4:00 a 6:00 p.m.
📍 Fraccionamiento Pastores, Capilla 65.

Un espacio de acompañamiento, reflexión y bienestar emocional para fortalecer la confianza y el autocuidado. 🤝

#AquiGobiernaLaEsperanza #Naucalpan #IMNIS",5,131
https://www.facebook.com/CiudadNaucalpan/posts/pfbid032DzrXozHBwsifW6pgcuENtzuuzTYLaZu1vE7Go32tnEgp5CZT8NUeidsyoHEfENwl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-14 07:02:10,2026-05-14,"¿Sabías que? ⚽🌍

Entre 1992 y 1994, durante la participación en Copa América, el escudo de la Selección Mexicana adoptó un diseño más robusto y detallado, consolidando su identidad en competencias internacionales.

#AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",0,129
https://www.facebook.com/reel/2354963821649485/,https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan,guardiamunicipalciudadnaucalpan,Guardia Municipal Ciudad Naucalpan,2026-05-14 04:19:11,2026-05-14,"Continuamos trabajando por la seguridad de las y los naucalpenses. 🚨

Derivado de las intensas lluvias registradas la noche del lunes 11 de mayo, se implementó de manera inmediata un operativo interinstitucional para atender las afectaciones ocasionadas por el rebosamiento del Río Hondo en distintos puntos del municipio. 

Desde el inicio de la contingencia, más de 100 elementos de OAPAS, Protección Civil y Bomberos, Guardia Municipal, Servicios Públicos, Obras Públicas y Sistema DIF Naucalpan realizamos labores permanentes de limpieza, desazolve, retiro de residuos, atención médica y acompañamiento a las familias afectadas en colonias como San Antonio Zomeyucan, Pastores, El Conde, Alce Blanco, 10 de Abril y Río Hondo. 🤝

#AquiGobiernaLaEsperanza #Naucalpan #GuardiaMunicipal #Lluvias",53,525
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02hWn3buBoytKjigK9fic8RU7XQziMLvqbUoxHaVP7MtB2qg5kviFtkJjTTtNEPCtql,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 23:34:10,2026-05-13,"Te compartimos el Comunicado No. 578 en su versión de Lectura Fácil:
👉 https://drive.google.com/file/d/1ZtnCfA-XZQFddDfAWFH1wo04dt8XiDl_/view 
Está versión está elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información.
#AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil",0,292
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0tyYGmXX2ZSeqa9wH6Gt9bBJueTdTAZpYgutx94JYMmtqQ64CCLDYe8W3hTujd7tql,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 21:55:20,2026-05-13,"Seguimos fortaleciendo la seguridad y la presencia territorial en nuestras comunidades. 🚔✨

Te esperamos en la inauguración del Módulo de Seguridad Pública Izcalli Chamapa.

🗓️ Jueves 14 de mayo de 2026.
🕖 19:00 horas.
📍 Olimpiada 68, Avenida Minas Palacio, esq. General Emiliano Zapata, Naucalpan de Juárez.

#AquiGobiernaLaEsperanza #Naucalpan #Seguridad",2,237
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0XhaJTamWusUjemQBqUt3LTwD4rJq9yh5AedwhZ1x9MLFmaTfqjSKKDkMWtvzMLskl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 21:45:22,2026-05-13,"Ya inició el Programa de Saneamiento Forestal y Reforestación del Parque Naucalli🍃🌳✨

Las acciones contemplan inspecciones para identificar árboles plagados, muertos o que requieran poda, así como trabajos de conservación y reforestación para proteger la flora, fauna y seguridad de las y los visitantes. 🌱🦉

Este programa se realiza en coordinación con la Dirección del Parque Naucalli, PROBOSQUE y ALEATICA, recuperando el pulmón verde de las y los naucalpenses. 🤝🌿

#AquiGobiernaLaEsperanza #Naucalpan #ParqueNaucalli #MedioAmbiente #Reforestacion",11,232
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02w1NpnDcngKZreBAw14xuEg6RbeDqCWH9Btf8JCh3Pb1mdenQRQh5f9jeskfUZ1nxl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 21:24:26,2026-05-13,"Ciudad Naucalpan participa por primera vez en el Tianguis Turístico México 2026 como expositor y destino de Turismo de Reuniones durante la 50ª edición de este importante encuentro nacional, celebrado en Acapulco de Juárez. 🇲🇽🏝️🌎✨ 
#AquiGobiernaLaEsperanza #Naucalpan #Turismo #TianguisTuristico",5,376
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0vp28SN2PZTibQM6gCL4ggZm9197akY3r3tU2wExNb8ex4UbvbppoRGLYjN2LGhjTl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 20:46:54,2026-05-13,"Como parte de la responsabilidad social de una empresa de nivel internacional, Ford México donó a la Coordinación Municipal de Gestión Integral de Riesgos, Protección Civil y Bomberos de Naucalpan, una unidad móvil, la cual será utilizada para atender de mejor forma y de manera más eficaz las emergencias que se presenten en el municipio. 🚒🚨⛑️

Durante el acto, el Presidente Municipal Isaac Montoya reconoció el compromiso social de Ford México, empresa que recientemente celebró 100 años en el país y que actualmente genera más de 4 mil empleos en su planta de Lomas Verdes. Asimismo, destacó la labor de las mujeres y hombres de Protección Civil, Bomberos y paramédicos que diariamente trabajan para salvaguardar a las familias naucalpenses. 

La unidad Ford fortalecerá la capacidad de respuesta del personal operativo, especialmente durante la temporada de lluvias y en zonas de difícil acceso.

En representación de Ford México participaron Raúl del Campo Núñez, Director de Relaciones Gubernamentales; Ángel Ordoñana González, Gerente de Relaciones Gubernamentales; Juan Pablo Lagunas, Especialista en Relaciones Gubernamentales; y Jorge Caleb Cervantes, Analista de Relaciones Gubernamentales.

Además, Terraza y Eventos Oasis realizó la donación de más de 50 colchones para contribuir al mejoramiento de las condiciones de descanso del personal de Bomberos y Protección Civil. 🛏️🚒

#AquiGobiernaLaEsperanza #Naucalpan #ProteccionCivil #Bomberos #FordMexico",18,605
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02BVXnAZhA49mJsyMkvDAXCHsGREVUwFnA1aZ3zHj5bv4wK2q4e81i6Z1JMTgDQ8TMl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 20:10:22,2026-05-13,"Las  #HuellasDeLaTransformacion siguen llegando a nuestras comunidades. ✨
Te invitamos a la inauguración de la rehabilitación del Camino Viejo a Zomeyucan. 
#AquiGobiernaLaEsperanza #Naucalpan",2,230
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qBGDekDc37cijaLYsa9qYrtDuzaG32Yx9KSXPFKDc3kabHFNwUuMvhtrBacJhvGZl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 20:01:30,2026-05-13,"Te invitamos a participar en el Taller “Elaboración de Arte en Pasteles”. 🎂✨🧁🌸

🗓️ Jueves 14 de Mayo de 2026.
🕙 10:00 a 12:00 horas.
📍 Oficinas del IMNIS Av. Juárez No. 39, Fracc. El Mirador, Naucalpan de Juárez.

➡️ Consulta la imagen para más información. 

¡Súmate y desarrolla nuevas habilidades en un espacio de aprendizaje y creatividad! 

#AquiGobiernaLaEsperanza #Naucalpan #IMNIS",11,110
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0fLrnhSsq15tgDY9swPjSjYVmSrpP61WKwqLk4JrHtMunSEaMuo1Gs1SmzLwV8Sc9l,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-13 19:20:36,2026-05-13,"Te invitamos a participar en el taller Diabetes Bajo Control: Puntos para tu Salud. 💜🩺✨

🗓️ Lunes 18 de mayo.
🕛 12:00 a 14:00 horas.
📍 Salón de Gobierno del Palacio Municipal de Naucalpan de Juárez.
👉 Consulta la imagen para más información.

¡Aprende más sobre nutrición, bienestar y cuidado de la salud! 🌿💛

#AquiGobiernaLaEsperanza #Naucalpan #Bienestar",5,105
