tema_id,subtema,nombre_completo,coef_ridge,coef_logit,correlacion,docs_con_feature,intensidad_media,contribucion_pct
0,agua,Servicios e Infraestructura Pública - Agua,0.15879904389277322,0.033215914366509725,0.274207226802818,311,-0.03294747267435479,5.47594193609853
0,basura,Servicios e Infraestructura Pública - Basura,0.3509299047710996,0.045115412676068674,0.530056904773563,492,-0.052722890257654184,12.101280555975572
0,alumbrado,Servicios e Infraestructura Pública - Alumbrado,0.1462405915489585,0.06600965177028778,0.18633634404529345,144,0.06387632613942083,5.042882931735598
1,delitos_patrimoniales,Seguridad y Criminalidad - Delitos_patrimoniales,0.16127947509741275,0.018869895243603177,0.18740006536751727,108,-0.05274765132814668,5.561475809100086
1,violencia_crimen_organizado,Seguridad y Criminalidad - Violencia_crimen_organizado,0.29199096652322126,0.02596770370225479,0.325807051499695,281,-0.06917558165043358,10.068861495325507
1,violencia_personas,Seguridad y Criminalidad - Violencia_personas,0.24035231134055113,0.027063162147644225,0.3112356210806597,200,-0.05852485527224814,8.288181520769415
1,prevencion_vigilancia,Seguridad y Criminalidad - Prevencion_vigilancia,0.26822156867145247,0.09412535094348982,0.25808550845646394,290,0.06592764498833652,9.249210197045652
2,drenaje,Medio Ambiente y Servicios de Agua - Drenaje,0.14170943824047647,0.0036264510718853416,0.21170326786194074,69,-0.08440564664626107,4.88663304626675
2,pavimento,Medio Ambiente y Servicios de Agua - Pavimento,0.12588686558631193,0.007133352589385535,0.10377450739468279,42,-0.0646642518701342,4.3410158497777696
2,vialidad,Medio Ambiente y Servicios de Agua - Vialidad,0.08296945353475842,0.009230668532083281,0.09712123789563938,268,-0.04191180186633607,2.8610745939562823
3,obras,Obra Pública e Inversión - Obras,0.24987574867021595,0.058498900165512506,0.30150679061845354,285,-0.00044578774343958464,8.616582678427084
4,educacion,Educación y Cultura - Educacion,0.23001273166239425,0.0634202615584665,0.4726876973597596,273,0.013354742876312503,7.931636943589955
4,cultura,Educación y Cultura - Cultura,0.2625276062214662,0.08290277873537927,0.4593302184472608,364,0.02204124176652197,9.052862618381994
6,gobierno,Gobernanza y Administración Pública - Gobierno,0.18914453632179043,0.046197889142434,0.4709757075957725,661,-0.014543538538921087,6.522359789066334
