doc_id,texto,tokens,positivas,negativas,polaridad_score
0,la emocion ya se siente en la losremedios entre porras banderas y sonrisas las familias naucalpenses,39,0,0,0.0
1,asi se vivio salonvictoria en el mundialsocial cuatrocasas naucalpan mexico,6,0,0,0.0
2,hoy mexico nos vuelve a unir vivamos juntos la pasion por nuestra seleccion nacional en los octavos ,17,0,0,0.0
3,no te puedes perder a royal club en el foro cuauhtemoc ven con tu familia y amistades a disfrutar te,19,1,0,0.05263157894736842
4,asi se vivio baby aventurero en el mundialsocial cuatrocasas naucalpan mexico,7,0,0,0.0
5,hoy mexico nos vuelve a unir vivamos juntos la pasion por nuestra seleccion nacional en los octavos ,18,0,0,0.0
6,que onda con la contaminacion auditiva que establecimientos como el de la pizzeria que esta en el ce,13,0,2,-0.15384615384615385
7,en el lugar nacional de mejores alcaldes y no no es un examen sorpresa es reconocimiento al trabajo ,10,0,0,0.0
8,candidato para proximo gobernador del edomex sin duda o quien mas laperiferiaresiste,5,0,0,0.0
9,super gracias,2,0,0,0.0
10,alcanzo el lugar nacional en el ranking mitofsky de aprobacion ciudadana con de respaldo ademas es e,19,2,0,0.10526315789473684
11,hola buenos dias quiero darle las gracias ayer reporte estos baches y hoy ya los estan reparandolos ,10,0,2,-0.2
12,sr presidente disculpe es un abuso lo que estan pretendiendo cobrar las gruas concesionadas de su mu,20,0,0,0.0
13,sr pesidente estoy siendo abusado en mi persona por gruas consesionadas de su municipio al pretender,13,0,0,0.0
14,hola buenas tardes nos pueden ayudar a tapar estos mega baches por favor urbina no col parque indust,12,0,1,-0.08333333333333333
15,y si si manana bachean la calle carril de la mora entre barranca del mezquite y lomita del sur san m,14,1,0,0.07142857142857142
16,o sea el presidente habla del presidente en tercera persona en su propia cuenta entonces no es el qu,5,0,0,0.0
17,presidente de naucalpan en lugar de poner unos pajaros de metal y unas macetas de colores que no cor,18,1,0,0.05555555555555555
18,oye isaac y esas torres horrendas de pisos enfrente del hospital de traumatologia si tienen permiso ,10,0,0,0.0
19,urge atencion en la zona del molinito el centenario san jose de los leones granjas muchas vialidades,11,0,0,0.0
20,y si mejor arreglas el cagadero que se hizo ayer en periferico echegaray lomas verdes y satelite tod,11,0,1,-0.09090909090909091
21,primero arregla servicios y baches y ya no den permisos irregulares ponte a trabajar,7,0,1,-0.14285714285714285
22,y donde esta el tripon de hoy no quiere selfie de inauguracion el inepto corrupto botijon naucalpan ,13,2,1,0.07692307692307693
23,mas de una hora y la unidad cuauhtemoc inundada y ninguna ayuda del municipio,6,0,0,0.0
24,las huellasdelatransformacion llegaron a ampliacion martires de rio blanco donde recuperamos un espa,34,1,0,0.029411764705882353
25,la torre latinoamericana se ilumino con la frase y si si de un mensaje que encendio la ilusion de la,20,0,0,0.0
26,vamos mexico,1,0,0,0.0
27,el gobierno de ciudad naucalpan encabezado por el presidente municipal isaac montoya continua impuls,39,4,0,0.10256410256410256
28,que hay alrededor de plaza satelite que estan peligrosisimos y que ponen en riesgo a decenas de trab,8,0,1,-0.125
29,me reuni con integrantes de la asociacion de desarrolladores inmobiliarios adi para fortalecer la co,36,2,0,0.05555555555555555
30,el pasado gobierno de morena con patricia duran la expanista hermana de otros presidentes municipale,22,0,1,-0.045454545454545456
31,despues de mas de anos de espera iniciamos la transformacion integral de la avenida pinosuarez en la,11,1,0,0.09090909090909091
32,vivimos un momento historico para ciudad naucalpan mas de mil personas nos reunimos en la basilica d,97,2,0,0.020618556701030927
33,durante el mundialsocial lascuatrocasas tuve el gusto de conversar con los integrantes de sekta core,27,0,0,0.0
34,te amamos mexico asi se vivio en ambiente mundialista desde la odadehierro naucalpan,7,0,0,0.0
35,en pafnuncio padilla hay individuos cobrando por mi seguridad la seguridad es responsabilidad de la ,11,2,0,0.18181818181818182
36,claramente se ve que pertenecen a sus oficiales de policia son ineptos incompetentes e imbeciles tod,26,0,1,-0.038461538461538464
37,mas de hrs reportada y no hay personal ni para cerrar llave pero para parquimetro sobra personal el ,11,1,1,0.0
38,mas de hrs reportada la fuga y no hay personal pero si hay personal para los parquimetro de la zona ,15,1,3,-0.13333333333333333
39,que tal los policias de naucalpan arrestando a un senor que reparte volantes pero les llamas cuando ,17,0,1,-0.058823529411764705
40,lo que necesita naucalpan es agua y seguridad no puede ser que dominen grupos de la mana solo haya u,17,4,2,0.11764705882352941
41,la super avenida lomas siempre es complicada y gente necia que quiere estacionar en campos de americ,11,0,0,0.0
42,ojala pusieran orden con estos finos automovilistas que ocupan las banquetas como estacionamiento,8,0,0,0.0
43,con la entrega de la huella de la transformacion numero el presidente municipal reafirmo su compromi,15,3,0,0.2
44,si son los mismos policias los que andan robando como va bajar,4,0,0,0.0
45,en la bajada del segundo piso en lomas verdes h traumatologia ya hay personas pidiendo dinero sin ni,10,0,0,0.0
46,asi deberian de reducir los permisos de construccion que no respetan los horarios y dejan dormir con,15,0,0,0.0
47,y como para cuando atenderan las areas olvidadas de la zona industrial es una verguenza como tienen ,7,0,0,0.0
48,lamentable que este gobierno morenista congestione aun mas el trafico de toreo a lomas verdes hora y,19,0,1,-0.05263157894736842
49,cuando impulsan el arreglo de esto es una verguenza como tienen la zona industrial del municipio,6,1,0,0.16666666666666666
