titulo,fecha,iso_date,fuente,autor,url,url_google,thumbnail,texto,origen
Jornada dominical de adopción da hogar a dos perros rescatados en Ixtapaluca - El Sol de México,2026-02-15 08:00,2026-02-15T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/jornada-dominical-de-adopcion-da-hogar-a-dos-perros-rescatados-en-ixtapaluca-28452877,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNZzQ2N01nLUNLZzlZbnJucTFOUDZ1ZHhHVDZ6SG5ReEh5M3dpWHFsbDB3eU9XQnB5LTUyaFdFclNDRFV6eFl0VzM4SkdQc1ZWMlYzNnQ3Y1JtUXJLSktROFRXT2xhWXVwbWV5ZXAtQXFpRWlrdGZZczVRQjJmVkRfalJaNndscEJ6c3ZjVWYzRE81dXlUZnQtN3cyWjlMblE2ZHJGWUxiLUpvU1FDVUJXb0dDNlFNZWIyaWMtektWSXV1Zw?oc=5,,"Localdomingo, 15 de febrero de 2026
Jornada dominical de adopción da hogar a dos perros rescatados en Ixtapaluca
La Coordinación de Bienestar y Desarrollo Animal realiza jornadas permanentes para dar hogar a perros y gatos víctimas de abandono o maltrato, dos perros rescatados, uno de ellos con menos de 24 horas de haber sido auxiliado, fueron adoptados.",GOOGLE_NEWS_RSS
Obras en lateral del Periférico complicarán la circulación diaria de mexiquenses - El Sol de México,2026-02-15 08:00,2026-02-15T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/obras-en-lateral-del-periferico-en-naucalpan-complicaran-la-circulacion-diaria-de-mexiquenses-28448398,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQMGQzUEU1eTlZZ0dQN3djbzV5eEJzOHdCcnUtd1FsSlB6NDdhRGNYZTJOQ1FiTVdwc2c3VU1SN29mY3RrNlJHdHpPNmxPRy1zZmtpZnZ4b2FrcU5ndWRBbldKcXJiN21fQU1EVUhpanBWbzczaG15NWFZdTQ2M2ZScEQzVkhZdTVkVG1YSFBKYkp6X3hzTEszT1hmMlB6VnBBYUx2QlRTZllCcVQxVmFYNDBkc2NMbGtDZ19fdWtpa2ttSmRhZHdtNmt2dUt2enpYRHdXYWh3a04?oc=5,,"Localdomingo, 15 de febrero de 2026
Obras en lateral del Periférico complicarán la circulación diaria de mexiquenses
De acuerdo con la información divulgada, la rehabilitación con concreto hidráulico mantendrá bloqueado el tramo hacia Ciudad de México durante aproximadamente 100 días por lo que piden a los usuarios buscar rutas alternas",GOOGLE_NEWS_RSS
¿Pagarías un impuesto por tu mascota? Especialista plantea medida - El Sol de Toluca - El Sol de México,2026-02-15 08:00,2026-02-15T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/pagarias-un-impuesto-por-tu-mascota-especialista-plantea-medida-28426177,https://news.google.com/rss/articles/CBMisAFBVV95cUxQd2QwQWtzN1pKZzBvaWt4RXBQOHJpVEZYa1E0TGs5RXFUMS1zcG9lckEzU1kxWFJKeTVYRTREaW1vSzlGTTRabHF2WTVuQ1EyTWhVTnZsbC1FOXRZeDg4X28wY2l3eUJRTG9uYUFVaVJkNXBDUTQyT05kcG43NUFKYVVsbDhoTUlSbkh1MHRtRF9ac2djRFNreWRrMVVzN1AyeUFjdE5od2gxUzRfVEJxNg?oc=5,,"Localdomingo, 15 de febrero de 2026
¿Pagarías un impuesto por tu mascota? Especialista plantea medida
Un especialista de la Universidad Autónoma del Estado de México planteó la posibilidad de establecer un impuesto anual por la tenencia de perros y gatos, inspirado en modelos europeos, con el argumento de financiar su atención médica y frenar la sobrepoblación; la propuesta ya genera debate social y económico.",GOOGLE_NEWS_RSS
Industriales alertan riesgos por obras en Periférico Norte; piden mesa urgente con autoridades - El Sol de México,2026-02-14 08:00,2026-02-14T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/industriales-alertan-riesgos-por-obras-en-periferico-norte-piden-mesa-urgente-con-autoridades-28410674,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPeFVvU1hKS1VEUmM4b05HOUU5dkJFaHpLTzNCWGZtd0VjLV9IdTdvWV9Za083MDRqa0xjX2xGT1dDX05EcE9heEE4Qk01a2txcV9xcmctS0ZGVkkzR0xOeDFSekJETnFaNW9US0RtdHpSdHFkN0taSTlJNm9NVUU0ZW44eWdHVU5hV25KbURtRzdMQ21VVTJGczUyNXVPSWVtN2dnTVdUZnQ1dk1PdkpqazdQWUpBeDRUV05aWWM2a19jc2tGTVpMUUwzaXczV1hRMHlKRnpMbXU?oc=5,,"Localsábado, 14 de febrero de 2026
Industriales alertan riesgos por obras en Periférico Norte; piden mesa urgente con autoridades
Empresas denuncian falta de coordinación, inseguridad y afectaciones a la movilidad en corredores clave; advierten impactos económicos si no se establecen rutas, iluminación y protocolos de emergencia",GOOGLE_NEWS_RSS
Jeremy lucha por su vida tras ser apuñalado afuera de secundaria en Tláhuac - El Sol de México,2026-02-13 08:00,2026-02-13T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/metropoli/jeremy-lucha-por-su-vida-tras-ser-apunalado-afuera-de-secundaria-en-tlahuac-28401939,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOUENMYVotQXlLZjFGcW1Zcllxb0t2RU50NGhqZHpfaWt0SjlwUWd6T1dUN2NwM25scTQyWTlROXhNSVd5M2toNUJUTzdUeWloMjdYemZ3Q1NEM2JzMGcweFVOY3VjZVExWFlfYUlxQlQtTDVJN0VtN3hrYlhaOWFLck1aTFhQajZSZ0RwaEJkS0ZaSlpJaVZCamc0Y3ZTZURKRVFhSGZrVGFkRjdNMWp1M1BWbkcxejJlTFAxMUVwVXg?oc=5,,"Metropoliviernes, 13 de febrero de 2026
Jeremy lucha por su vida tras ser apuñalado afuera de secundaria en Tláhuac
La familia exige que el caso se investigue como tentativa de homicidio, mientras la comunidad reclama mayor seguridad y justicia
Bere Luna",GOOGLE_NEWS_RSS
Detienen a Anthony Fran N acusado de lanzar a perrito por escaleras en Naucalpan - El Sol de México,2026-02-12 08:00,2026-02-12T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/detienen-a-anthony-fran-n-acusado-de-lanzar-a-perrito-por-escaleras-en-naucalpan-28378162,https://news.google.com/rss/articles/CBMixwFBVV95cUxQUWlSQWk4aW9ScjlIeEh1MkVqLWtEV0dOc1p3b1Y4Q0FNbGxBZTRHWE5JRFhsa0RpY0VRT2FIbGN1dGxsSDJKUUFWQXpVVEM1QV84akVPbG5PMEJTM2NjaFIyMmhhUWVESjI2RUM0RjdjWDlSQkhvcld2OEo2VXJ3LWdkbERrM1ZYajlWSUFZZmprT2QwLURrcHNVSmUtd3dncWJYaW9EdmFqaHB5bnN4bFI5QzhZelJDeTJPZkVxel90dVdSUjJv?oc=5,,"Detienen a Anthony Fran N acusado de lanzar a perrito por escaleras en Naucalpan
El canino de nombre Lobito resultó con lesiones severas tras la agresión; el hecho se volvió viral y causó indignación
Alfredo Sosa / La Prensa
¿Cuál es la sanción por maltrato animal en Edomex?
Detalles clave sobre las sanciones:
¿Dónde denunciar?
Escucha aquí el podcast Archivos Secretos de Policía ⬇️
Últimas notas:",GOOGLE_NEWS_RSS
Detienen en Mexicaltzingo a presunto integrante del Cártel Jalisco - La Prensa - El Sol de México,2026-02-12 08:00,2026-02-12T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/detienen-en-mexicaltzingo-a-presunto-integrante-del-cartel-jalisco-28388678,https://news.google.com/rss/articles/CBMitAFBVV95cUxOb3libU40ckJHbi1jN0dUQldnbGluOFhFNllELWdjaVNNZGNRYU1NTV8ycDNmZmhGQzNfRXcwZ1lCenBGZGk1Y1c1azBXYjAxaFZTQXpodExaMDZTMTIzdkctOGswS3RESEoyeUtzUmxiT2F6T0FJU3o2VEh3cER1TE0tOXJmTHFGV2c3M1JVRVBiNnNRTHdUYTZXekxhcmZCUnpxeGFrRDN3RF9QRENrOUN2TW4?oc=5,,"Golpe al narcomenudeo: capturan a presunto operador del CJNG en Edomex
De acuerdo con las investigaciones el detenido podría pertenecer a una célula delictiva con orígenes en el estado de Jalisco.
Álvaro Velázquez
De acuerdo con las investigaciones el detenido podría pertenecer a una célula delictiva con orígenes en el estado de Jalisco.
Álvaro Velázquez",GOOGLE_NEWS_RSS
Presunto ajuste de cuentas en Azcapotzalco deja una persona sin vida - La Prensa - El Sol de México,2026-02-12 08:00,2026-02-12T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/presunto-ajuste-de-cuentas-en-azcapotzalco-deja-una-persona-sin-vida-28380704,https://news.google.com/rss/articles/CBMitwFBVV95cUxONWJVSFdibWFUeVAtZExZWWtGb2ZhVmtjYlNLOWxHbWhWRjJCTzZQZmYtVFlZcmtvMlJyd0JoOFYzYzVDWEQwUE5FcFVwaGpidE5sM1lCaVp4U2hVMVhtNHlyNzZ3SU9lOGw1TllKQWFEVU9Gbk11X01CSGhNbHJCWFhWZXN0a3FBT1hleU9HZWpObm1rUHU3bVVYaHBiMDN0bVNoVG1rU1IyNkhHbjhMRFY4UWh6NTg?oc=5,,"Policiacajueves, 12 de febrero de 2026
Presunto ajuste de cuentas en Azcapotzalco deja una persona sin vida
Las lesiones por proyectil de arma de fuego las presentaba en la zona torácica, heridas graves que le causaron la muerte
Las lesiones por proyectil de arma de fuego las presentaba en la zona torácica, heridas graves que le causaron la muerte",GOOGLE_NEWS_RSS
Edomex supera los 10 mil árboles de Navidad reciclados - El Sol de México,2026-02-12 08:00,2026-02-12T08:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/edomex-supera-los-10-mil-arboles-de-navidad-reciclados-28383669,https://news.google.com/rss/articles/CBMipAFBVV95cUxNOV9CcjBVRjdNUm9HcEpnQVZ2dTVYRzNXcTJNUUhrRnZNa3FETklJbkhUam94eEFLclBsM2owaXdBVGR1QURHQjJTX2hZVkVZWnowdXozU0lZR2JCWXNCcDBPVlhJSFZTQlcyU2RyLWhkaHBJNzZGWEt6VXR1SmdSNThOYnpCMUxHcHRnSXF1Wk9SbXNQa01rWEFibTVfWUE3SFUzag?oc=5,,"Localjueves, 12 de febrero de 2026
Edomex supera los 10 mil árboles de Navidad reciclados
Probosque prevé rebasar la meta del año pasado con apoyo de 17 centros de acopio, los cuales estarán abiertos durante el mes de marzo
Probosque prevé rebasar la meta del año pasado con apoyo de 17 centros de acopio, los cuales estarán abiertos durante el mes de marzo",GOOGLE_NEWS_RSS
Rescatan a lomito y evacúan a 12 personas tras incendio en la Venustiano Carranza - El Sol de México,2026-02-12 08:00,2026-02-12T08:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/rescatan-a-lomito-y-evacuan-a-12-personas-tras-incendio-en-la-venustiano-carranza-28390906,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObVEtR1UwQWtTWHc5Tjk1cDZzVnpzazVrbk8yVmw0OWdtWWw2RnhTT0t5RTEtb3l0ZmczZk5NNXJqajBmT19DLWFpeXpZZEI0YmN4QUw4MV9PdGVUQTQyT2RzQkZ0QkRWc00wTUZPY3FpcnFiYlZTeUxCbUhRRmd6c3NWSUVRc1QxNVNWYTVmNHRNVmgtRFRSUlYxYjQ3d0ZZNTRZZTJDbnJ4TkFtYXRScmVOTllGRE9sd05obXEzaHJUX0t4YWhnaQ?oc=5,,"Rescatan a lomito y evacúan a 12 personas tras incendio en la Venustiano Carranza
Debido a la intensidad de las llamaradas, una mujer sufrió crisis nerviosa y fue valorada en el lugar por paramédicos de la alcaldía
José Luis Pérez / La Prensa
Debido a la intensidad de las llamaradas, una mujer sufrió crisis nerviosa y fue valorada en el lugar por paramédicos de la alcaldía
José Luis Pérez / La Prensa",GOOGLE_NEWS_RSS
