doc_id,documento,tema_id,tema,palabras_clave
22,"Como parte de la Estrategia Nacional de Seguridad, impulsada por el Gobierno Federal que encabeza la Presidenta Claudia Sheinbaum Pardo, y en coordinación con el Gobierno del Estado de México que encabeza la Gobernadora Delfina Gómez Álvarez, se realizó una sesión más de la Mesa de Paz en la colonia El Conde. Durante esta jornada se realizó la entrega de 150 cascos certificados a motociclistas de distintas comunidades del municipio, una acción preventiva para proteger la vida y la integridad física de quienes usan la motocicleta todos los días. #AquiGobiernaLaEsperanza #Naucalpan #Seguridad",1,Seguridad,seguridad
23,"La Línea 3 del #Mexicable avanza como una obra de justicia social para las zonas altas de Ciudad Naucalpan. Con el respaldo y la visión del Gobierno de México, encabezado por la Presidenta @Claudiashein , y la ejecución del Gobierno del Estado de México, que dirige la Gobernadora",3,Obras y proyectos,obra
24,"Acudí a Lomas de San Mateo, acompañado de la Directora General del Organismo de Cuenca Aguas del Valle de México (OCAVM), Citlalli Peraza Camacho, organismo perteneciente a la CONAGUA, para dar inicio a los trabajos de rehabilitación del Tanque Almendros y del sistema de",2,Vialidades,aguas
25,"Después de las fiestas, cuidemos el medio ambiente Lleva tu árbol natural, sin adornos ni base, de lunes a viernes, de 9:00 a 15:00 hrs., a la Dirección de #MedioAmbiente o Parque Naucalli. Hasta el 16 de febrero. #AquiGobiernaLaEsperanza",-1,No clasificado,
26,Operativo Integral de Mantenimiento en la Avenida Adolfo López Mateos #AquiGobiernaLaEsperanza #Naucalpan #ServiciosPúblicos,2,Vialidades,avenida
27,"Desde el Gobierno de Ciudad #Naucalpan se brindó atención oportuna a una persona adulta mayor en situación de vulnerabilidad, a través de una intervención interinstitucional coordinada por el DIF Municipal, priorizando su salud, seguridad y dignidad. #AquiGobiernaLaEsperanza",1,Seguridad,seguridad
28,"Pago Predial Naucalpan 2026 Paga en Tesorería, receptorías, bancos o en línea. Pago en línea: https://f.mtr.cool/fybqjefxcq Cumplir fortalece tu colonia y tu municipio. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",-1,No clasificado,
29,"¿Sabías qué? El primer jugador mexicano en anotar en un Mundial fue Manuel Rosas, durante el Primer Mundial de Fútbol en Uruguay, en 1930. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",-1,No clasificado,
30,Continúa la recolección de arbolitos de Navidad en Ciudad Naucalpan. Reciclar es cuidar el ambiente. #AquiGobiernaLaEsperanza #Naucalpan #MedioAmbiente,0,Servicios,recoleccion
31,"Memorias de cálculo para la COI y el Impuesto Ecol Consulta en las imágenes toda la información sobre fechas, horarios, sede, temario e inscripciones. #AquiGobiernaLaEsperanza #Naucalpan #DesarrolloEconomico",-1,No clasificado,
32,"Obra teatral “Otedama” | Entrada libre El Gobierno de Ciudad #Naucalpan, en coordinación con la Secretaría de Cultura y Turismo del Estado de México, invita a disfrutar esta puesta en escena. 31 de enero | 14:00 hrs. Plaza Revolución #AquiGobiernaLaEsperanza",3,Obras y proyectos,obra
33,"El Presidente Municipal de Ciudad #Naucalpan, Isaac Montoya Márquez, asistió a la entrega de nombramientos de la ASECEM, donde destacó que en 2026 se avanzará en la mejora regulatoria y el Gobierno Digital para facilitar trámites y atraer inversión. #AquiGobiernaLaEsperanza",-1,No clasificado,
34,"Taller Facial y Spa de Manos El Gobierno de Ciudad Naucalpan, a través del IMNIS, invita a las mujeres a participar. 17 de febrero | 12:00–13:30 h Oficinas del IMNIS, El Mirador 55 8789 5483 #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #Bienestar",-1,No clasificado,
35,"Operativo integral de recuperación en San Luis Tlatilco En total, se recolectaron 29 toneladas de residuos. Seguimos trabajando por el bienestar de las y los naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #ServiciosPublicos",0,Servicios,residuos
36,"El Servicio de Relevo es un puente de comunicación entre personas sordas y dependencias municipales, garantizando su derecho al acceso a los servicios públicos. Ya está disponible en el Palacio Municipal. La inclusión es un derecho. #AquiGobiernaLaEsperanza #Naucalpan",2,Vialidades,puente
37,Círculo Juvenil Literario y de Cine “La Cuarta Dimensión” #AquiGobiernaLaEsperanza #Naucalpan #BienestarEInclusiónSocial,4,Morena (+ / neutro),cuarta
38,"Pago Predial Naucalpan 2026 Paga en Tesorería, receptorías, bancos o en línea. Pago en línea: https://f.mtr.cool/fybqjefxcq Cumplir fortalece tu colonia y tu municipio. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",-1,No clasificado,
39,¿Sabías qué? El gol olímpico fue inventado en México y reconocido por la FIFA: se anota directamente desde el tiro de esquina. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan,2,Vialidades,esquina
40,Avance de las obras de la Línea 3 del Mexicable #AquiGobiernaLaEsperanza #Naucalpan #EdoMex #Mexicable #Linea3,3,Obras y proyectos,obras
41,"El Gobierno de Ciudad #Naucalpan, a través de la Dirección de Medio Ambiente, continúa con la recolección de árboles naturales de Navidad para convertirlos en composta que será utilizada en áreas verdes y parques comunitarios. #AquiGobiernaLaEsperanza",0,Servicios,recoleccion
42,"Cambio de neumáticos a compactadores. El Gobierno de Ciudad Naucalpan, a través de la Dirección de Servicios Públicos, entregó 350 neumáticos para 87 compactadores de basura. #AquiGobiernaLaEsperanza #Naucalpan #ServiciosPublicos",0,Servicios,basura
43,"Alumbrado Periférico Cuatro Caminos El Gobierno de Ciudad Naucalpan, a través de la Dirección de Servicios Públicos, colocará 700 luminarias. #AquiGobiernaLaEsperanza #Naucalpan #ServiciosPublicos #SenderoSeguro",0,Servicios,"alumbrado, luminarias"
44,¿Sabías qué? México fue el primer país en ser anfitrión de un Mundial Sub-17 y Sub-20. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan,-1,No clasificado,
45,"Supervisión de obra de La COMUNA El Gobierno de la Ciudad de Naucalpan te invita: Fecha: Martes 27 de enero Hora: 18:30 horas Lugar: Calle Cultura Maya, La Nueva San Rafael, Naucalpan de Juárez. #AquiGobiernaLaEsperanza #Naucalpan #COMUNA",2,Vialidades,calle
46,"Inauguramos el Módulo de Seguridad Pública La Tolva Martes 27 de enero | 17:30 h Col. Altamira, Naucalpan Seguimos fortaleciendo la seguridad en el municipio. #AquiGobiernaLaEsperanza #Naucalpan #Seguridad",1,Seguridad,seguridad
47,"Avanza la construcción de la Clínica del ISSSTE en Naucalpan Como parte de la estrategia nacional de fortalecimiento del ISSSTE, impulsada por la presidenta de México, Claudia Sheinbaum, continúa el desarrollo de la nueva Clínica de Medicina Familiar en #Naucalpan.",3,Obras y proyectos,"construccion, desarrollo"
48,"Atención cercana a la ciudadanía Con el objetivo de acercar los servicios y facilitar el cumplimiento de las contribuciones municipales, el Gobierno de Ciudad Naucalpan pone en marcha la Tesorería Móvil. #AquiGobiernaLaEsperanza #Naucalpan #AtencionCiudadana #Predial2026",-1,No clasificado,
49,"Memorias de cálculo para la COI y el Impuesto Ecológico por Emisiones en el Edoméx Consulta en las imágenes toda la información sobre fechas, horarios, sede, temario e inscripciones. #AquiGobiernaLaEsperanza #Naucalpan #DesarrolloEconomico",-1,No clasificado,
50,"Ciencia, igualdad y orgullo mexicano El Gobierno de Ciudad #Naucalpan, reconoce la trayectoria de Silvia Torres Castilleja, pionera de la astronomía en México y referente internacional. #AquiGobiernaLaEsperanza #IMNIS",-1,No clasificado,
51,Círculo Juvenil Literario y de Cine “La Cuarta Dimensión” #AquiGobiernaLaEsperanza #Naucalpan #BienestarEInclusiónSocial,4,Morena (+ / neutro),cuarta
52,¿Sabías qué? México ha llegado seis veces consecutivas a los octavos de final. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan,-1,No clasificado,
53,Tianquiztli Tlatilca Consulta las imágenes para conocer todos los detalles del evento. #AquiGobiernaLaEsperanza #Naucalpan #TianquiztliTlatilca #EconomiaLocal #Bienestar,-1,No clasificado,
54,"El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva, te invita a la conferencia “Violencia contra las mujeres: comprender, prevenir y acompañar”. #AquiGobiernaLaEsperanza #Naucalpan #Mujeres",-1,No clasificado,
55,"El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva, invita a la Caravana “Estamos Contigo”. #AquiGobiernaLaEsperanza #Naucalpan #Mujeres",-1,No clasificado,
56,"El Gobierno de Ciudad #Naucalpan, encabezado por el Presidente Municipal Isaac Montoya Márquez, a través de #OAPAS, inició la rehabilitación del sistema de rebombeo en Ampliación San Esteban, para fortalecer el abasto de agua. #AquiGobiernaLaEsperanza",0,Servicios,"agua, oapas"
57,"Predial 2026 en Ciudad Naucalpan Conoce las bonificaciones y estímulos vigentes para el pago del impuesto predial 2026, así como los beneficios para contribuyentes cumplidos. Para más detalles, consulta las imágenes. #AquiGobiernaLaEsperanza #Naucalpan",-1,No clasificado,
58,"En el marco del #DiaNaranja, el Gobierno de #Naucalpan, encabezado por el Presidente Municipal Isaac Montoya Márquez, refrendó su compromiso con la igualdad y una vida libre de violencia para las mujeres, al participar en la develación de un mural en la EDAYO Naucalpan. #EdoMex",-1,No clasificado,
59,"Gracias al Gobierno del Estado de México, encabezado por la Mtra. Delfina Gómez Álvarez, se construye el Sendero Seguro y Luminoso de Acatlán, con más de 1,400 m de vialidad para mejorar la movilidad de vecinas, vecinos y estudiantes de la FES Acatlán. #Naucalpan #EdoMex",2,Vialidades,vialidad
60,Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago del Predial y Agua 2026. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal,0,Servicios,agua
61,"Festival Feminista de Música: “Vivas, Libres y Sonando” Consulta las imágenes para conocer requisitos y datos de contacto para participar. #AquiGobiernaLaEsperanza #Naucalpan #Mujeres #Festival #Musica",-1,No clasificado,
62,"25 de enero | Día Naranja Cada mes cuenta para prevenir y erradicar la violencia contra las mujeres, niñas y adolescentes. #AquiGobiernaLaEsperanza #Naucalpan #DiaNaranja #Mujeres",-1,No clasificado,
63,"Talleres de Participación y Emprendimiento Comunitario Consulta las imágenes para conocer requisitos, duración, temáticas y proceso de inscripción. #AquiGobiernaLaEsperanza #Naucalpan #EmprendimientoComunitario #Bienestar",-1,No clasificado,
64,"Taller de Huertos Urbanos Consulta las imágenes para conocer requisitos, duración y proceso de inscripción. #AquiGobiernaLaEsperanza #Naucalpan #HuertosUrbanos #Bienestar",-1,No clasificado,
65,"El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva, invita al Bazar de San Valentín de Mujeres Emprendedoras Naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #Mujeres #Emprendimiento #SanValentín",-1,No clasificado,
66,"Memorias de cálculo para la COI y el Impuesto Ecológico por Emisiones en el Edoméx Consulta en las imágenes toda la información sobre fechas, horarios, sede, temario e inscripciones. #AquiGobiernaLaEsperanza #Naucalpan #DesarrolloEconomico",-1,No clasificado,
67,Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago del Predial y Agua 2026. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal,0,Servicios,agua
68,"Guía Ciudadana para el Pago del Impuesto Predial 2026 Tu predial se transforma en obras, servicios y mejores espacios para nuestra comunidad. Pago en línea: https://f.mtr.cool/ihkpzjabya #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",3,Obras y proyectos,obras
69,"Después de las fiestas, cuidemos el medio ambiente🎄♻️ En Ciudad Naucalpan, los árboles de Navidad tienen un destino responsable. A través de la Dirección de Medio Ambiente y en coordinación con Parque Naucalli, llevamos a cabo el programa de reciclaje y triturado de árboles de Navidad, transformándolos en material útil para el cuidado de nuestras áreas verdes. Reciclar tu árbol es una acción sencilla que contribuye al cuidado del medio ambiente y a la preservación de los espacios públicos que disfrutamos todas y todos.🌱 👉Lleva tu árbol natural, sin adornos ni base, de lunes a viernes, de 9:00 a 15:00 horas, en: 📍 La Dirección de Medio Ambiente de Ciudad Naucalpan. 📍 Parque Naucalli. Hasta el 16 de febrero. Seguimos impulsando iniciativas que promueven la conciencia ambiental y la participación ciudadana. #AquiGobiernaLaEsperanza #Naucalpan #MedioAmbiente #Reciclaje #ParqueNaucalli #CuidadoAmbiental",0,Servicios,reciclaje
70,"Desde el Gobierno de la Ciudad de Naucalpan, se brindó atención oportuna a un caso de persona adulta mayor en situación de vulnerabilidad, a través de una intervención interinstitucional coordinada por el Sistema Municipal DIF Naucalpan. En esta acción participaron de manera conjunta Asistencia Social, Atención a Personas Adultas Mayores, Asistencia a la Salud del DIF, Protección Civil, Guardia Municipal y personal de OASyS de la zona, quienes atendieron a la persona en situación de calle, valoraron su estado de salud y realizaron su traslado en ambulancia al Hospital Maximiliano Ruiz Castañeda, donde quedó internada para recibir atención médica especializada. Asimismo, se dio seguimiento a otros reportes relacionados con la protección de personas adultas mayores, reforzando la labor preventiva y de acompañamiento social. El Gobierno de la Ciudad de Naucalpan continúa trabajando de manera coordinada para garantizar la seguridad, la atención y el bienestar de las personas más vulnerables, priorizando siempre el respeto a los derechos humanos y la dignidad de cada persona. #AquiGobiernaLaEsperanza #Naucalpan",1,Seguridad,"guardia, proteccion, seguridad"
71,"REMUS en marcha en nuestras comunidades.🔊 El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, impulsa la Red Municipal de Seguridad (REMUS), una estrategia innovadora que conecta directamente a las y los vecinos con las autoridades municipales a través de la aplicación gratuita REMUS Naucalpan. 📲 Con solo dos clics, las y los naucalpenses pueden activar una alarma vecinal, alertar al C4 y recibir apoyo inmediato de la patrulla más cercana, fortaleciendo la coordinación entre ciudadanía y gobierno. 🤝🚨 Gracias a este sistema, ya son decenas de colonias las que cuentan con alarmas activas y redes vecinales conectadas, haciendo de Naucalpan un municipio más seguro, organizado. #AquiGobiernaLaEsperanza #REMUS #Seguridad #Naucalpan",1,Seguridad,"alarma, patrulla, seguridad"
72,"Operativo Integral de Mantenimiento en la Avenida Adolfo López Mateos🚛 El Gobierno de Ciudad Naucalpan a través de la Dirección de Servicios Públicos realizó un Operativo Integral de Mantenimiento en la Avenida Adolfo López Mateos, enfocado en mejorar la imagen urbana, la seguridad vial y peatonal, para fortalecer uno de los principales accesos al municipio. Se rehabilitaron 23,550 m² de áreas verdes, se realizó la poda de 2,760 metros lineales de bordes y setos y el riego de 10,000 m² de superficie verde. Además, se llevaron a cabo trabajos de balizamiento de cruces peatonales, pintura de guarniciones. #AquiGobiernaLaEsperanza #Naucalpan #ServiciosPúblicos",2,Vialidades,"avenida, peatonal, vial"
73,"Es un orgullo haber recibido en Ciudad Naucalpan a Jahir Ocampo, ex clavadista olímpico, en el marco de la Ratificación de la Federación Mexicana de Clavados y Clavados de Altura, un evento histórico del que nuestro municipio fue sede. 🇲🇽 Desde Ciudad Naucalpan refrendamos nuestro compromiso de apoyar a cada atleta y a cada disciplina, acompañando su esfuerzo con iniciativas que fortalezcan su desarrollo y bienestar. #AquiGobiernaLaEsperanza #Naucalpan #Deporte #Clavados",3,Obras y proyectos,desarrollo
74,"Pago Predial Naucalpan 2026🏠 Paga en Tesorería, receptorías, bancos o en línea. 💻 Pago en línea: 👉 https://f.mtr.cool/fybqjefxcq Cumplir fortalece tu colonia y tu municipio. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",-1,No clasificado,
75,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Servicios Públicos, atendió de manera oportuna la situación sanitaria del Mercado de Molino, donde la acumulación de residuos sólidos representaba un riesgo para la salud pública de comerciantes y familias usuarias. Como parte de esta intervención, se instaló un contenedor de basura que permite mejorar el control, la recolección y el retiro oportuno de los residuos, contribuyendo a mantener un entorno más limpio, ordenado y seguro para la comunidad. #AquiGobiernaLaEsperanza #Naucalpan #ServiciosPublicos",0,Servicios,"basura, contenedor, recoleccion, residuos"
76,"Guía Ciudadana para el Pago del Impuesto Predial 2026🧾🏠 En el Gobierno de Ciudad Naucalpan trabajamos para que cada trámite sea más claro, sencillo y accesible para todas y todos. 👉Consulta en las imágenes la guía completa con los requisitos, opciones de pago y descuentos vigentes, y realiza tu contribución de forma fácil y sin contratiempos. Tu predial se transforma en obras, servicios y mejores espacios para nuestra comunidad. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",3,Obras y proyectos,obras
77,"¿Sabías qué? ⚽🌍 El primer jugador mexicano en anotar en un Mundial fue Manuel Rosas, durante el Primer Mundial de Fútbol en Uruguay, en 1930. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",-1,No clasificado,
78,"Recuperación de vehículo con reporte de robo🚨 Gracias a la rápida actuación y coordinación operativa de la Guardia Municipal de Ciudad Naucalpan, se logró la recuperación de un vehículo con reporte de robo, sustraído en el municipio de Cuautitlán Izcalli. Seguimos trabajando de manera coordinada para fortalecer la seguridad en el municipio. #AquiGobiernaLaEsperanza #GuardiaMunicipal #Naucalpan #Seguridad #Coordinacion",1,Seguridad,"guardia, robo, seguridad"
79,"Recuperación de vehículo con reporte de robo🚓 Gracias al trabajo operativo de elementos de la Guardia Municipal de Ciudad Naucalpan se logró la recuperación de un vehículo con reporte de robo, sustraído en el municipio de Cuautitlán Izcalli. Este resultado refrenda el compromiso permanente de nuestras y nuestros guardias por prevenir el delito, fortalecer la coordinación intermunicipal y brindar una respuesta oportuna en favor de la ciudadanía. #AquiGobiernaLaEsperanza #GuardiaMunicipal #Naucalpan #Seguridad #Coordinacion",1,Seguridad,"guardia, robo, seguridad"
80,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Medio Ambiente, continúa con la recolección de arbolitos de Navidad en los centros de acopio oficiales. 🎄 La ciudadanía puede acudir de lunes a viernes, de 9:00 a 15:00 horas, para entregar su arbolito y contribuir a su reciclaje y aprovechamiento ambiental. ➡️ Te invitamos a consultar la imagen para conocer los puntos de acopio y las indicaciones para una entrega adecuada. Reciclar tu arbolito es cuidar el medio ambiente. 🌱 #AquiGobiernaLaEsperanza #Naucalpan #MedioAmbiente",0,Servicios,"reciclaje, recoleccion"
81,"Memorias de cálculo para la COI y el Impuesto Ecológico por Emisiones en el Edoméx 🌱 El Gobierno de Ciudad Naucalpan, a través de la Dirección de Desarrollo y Fomento Económico, invita a participar en este curso para aprender a realizar los cálculos necesarios para cumplir con el reporte anual y determinar el impuesto a pagar por cada tonelada de CO₂e. 👉 Consulta en las imágenes toda la información sobre fechas, horarios, sede, temario e inscripciones. #AquiGobiernaLaEsperanza #Naucalpan #DesarrolloEconomico",3,Obras y proyectos,desarrollo
