doc_id,texto,tokens,positivas,negativas,polaridad_score
185,"Tianquiztli Tlatilca ✨🧺 El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inc",42,1,0,0.023809523809523808
186,"Huellas de la Transformación en Casas Viejas (La Era)✨ • Instalamos 10 luminarias y 3 postes, además",78,6,1,0.0641025641025641
187,Ciudad Naucalpan protege a las personas adultas mayores 👵👴 Ellos nos enseñaron a caminar y nos cuida,22,0,0,0.0
188,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, entregó una n",50,4,1,0.06
189,Operativos de mantenimiento integral en los circuitos de Ciudad Satélite. 🚧 A través de la Dirección,32,1,0,0.03125
190,Seguimos recuperando espacios y mejorando la imagen urbana de la comunidad. ✨ • Instalamos 10 lumina,77,5,1,0.05194805194805195
191,Seguimos dejando Huellas de la Transformación │Casas Viejas (La Era)✨ • Cancha de básquetbol y fútbo,48,4,0,0.08333333333333333
192,Seguimos dejando Huellas de la Transformación en La Era Casas Viejas. Tuve el gusto de regresar a es,89,8,2,0.06741573033707865
193,"Te compartimos el Comunicado No. 512 en su versión de Lectura Fácil, elaborada con un lenguaje claro",19,0,0,0.0
194,Como parte de la Campaña de Vacunación 2026 en el Estado de México y de la Jornada de Vacunación Dom,67,1,0,0.014925373134328358
195,Como parte de la Campaña de Vacunación 2026 en el Estado de México y de la Jornada de Vacunación Dom,67,1,0,0.014925373134328358
196,"Hoy conocimos a Celeste, quien busca cumplir un sueño muy especial: ser la Reina de la Primavera de ",10,1,0,0.1
197,Comunicado📌 #AquiGobiernaLaEsperanza #Naucalpan #seguridad #GuardiaMunicipal,5,1,0,0.2
198,"En el marco del 8 de marzo, Día Internacional de la Mujer, asistí al encuentro donde más de dos mil ",91,1,1,0.0
199,"En el marco del 8 de marzo, Día Internacional de la Mujer, asistí al encuentro donde más de dos mil ",91,1,1,0.0
200,Policía Cibernética | Guardia Municipal 💻 ¿Sabes qué es el grooming? Es un delito en el que personas,24,1,1,0.0
201,"8M | Guardia Municipal 💜 En el marco del Día Internacional de la Mujer, no solo conmemoramos una fec",20,0,0,0.0
202,"Este día es de memoria, reconocimiento y reflexión. Recordamos a las mujeres que han luchado por la ",30,0,1,-0.03333333333333333
203,"Durante la VII Sesión Ordinaria del Consejo Nacional de Morena, tuve el gusto de coincidir con Racie",22,0,0,0.0
204,La transformación del Periférico Norte continúa🚧👷‍♀️🏗️✨ Actualmente contamos con un 35% de avance en,37,4,0,0.10810810810810811
205,"Nos encontramos en la VII Sesión Ordinaria del Consejo Nacional de Morena, un espacio de reflexión y",20,0,0,0.0
206,"Asistí a la VII Sesión Ordinaria del Consejo Nacional de Morena, un espacio de reflexión y construcc",68,1,0,0.014705882352941176
207,"Operativo de Proximidad en Ciudad Naucalpan 👮‍♂️🤝🚔 El Gobierno de Ciudad Naucalpan, a través de la S",27,4,0,0.14814814814814814
208,"¡Peatón seguro en Ciudad Naucalpan! Si caminas por la ciudad, recuerda estas recomendaciones para pr",50,2,0,0.04
209,Desde el Pueblo de Santiago Occipaco encabezamos una nueva Mesa de Paz itinerante. 🕊️ Durante esta j,79,2,1,0.012658227848101266
210,Desde el Pueblo de Santiago Occipaco encabezamos una nueva Mesa de Paz itinerante. 🕊️ Durante esta j,83,2,2,0.0
211,Rescate y esperanza para un ser sintiente en Ciudad Naucalpan 🐶✨🐾 El Gobierno de Ciudad Naucalpan re,63,5,2,0.047619047619047616
212,"Rehabilitación de la calle Nogal 15, en la colonia Luisa Isabel Campos de Jiménez Cantú. ✨ Intervenc",52,5,2,0.057692307692307696
213,"Bajo la consigna de recuperar el tejido social, regresé a la colonia Luisa Isabel Campos de Jiménez ",90,7,2,0.05555555555555555
214,Cinco infracciones más comunes al conducir 🚗 Respetar el reglamento de tránsito ayuda a prevenir acc,28,0,0,0.0
