doc_id,texto,tokens,positivas,negativas,polaridad_score
0,"Desde San Esteban Huitzilacasco entregamos una nueva #HuellaDeLaTransformación: mejoramos calles, al",18,2,0,0.1111111111111111
1,En San Esteban Huitzilacasco entregamos una nueva Huella de la Transformación. #AquiGobiernaLaEspera,10,1,0,0.1
2,"Visitamos la colonia Tercer Mundo, donde llevamos a cabo una nueva jornada de “Impulsando tu Salud e",20,0,0,0.0
3,Agradezco a la Academia Bboy Lagar y a Miguel Ángel Zúñiga Ortiz por sus palabras. Su talento y tray,17,0,0,0.0
4,"Hoy felicito con aprecio a José Carlos Quezada, Director de la Guardia Municipal, en su cumpleaños. ",12,0,0,0.0
5,24 de marzo | Día Mundial de la Tuberculosis. En el Día Mundial de la Tuberculosis recordamos la imp,17,1,0,0.058823529411764705
6,"Hoy, en el Día Mundial del Agua, recordamos algo fundamental: sin agua no hay vida. #AquiGobiernaLaE",9,2,2,0.0
7,"Hoy celebro la vida de José Alejandro Peña, Diputado Federal en la LXVI Legislatura. Recibe mis mejo",12,0,0,0.0
8,21 de marzo | Día Mundial del Síndrome de Down. La inclusión se construye cuando garantizamos derech,19,0,0,0.0
9,"Este 21 de marzo conmemoramos el 220° aniversario del natalicio de Benito Juárez, Benemérito de las ",20,0,0,0.0
10,"Firmamos el convenio de sueldos, prestaciones de ley y colaterales 2026 con el SUTEYM sección Naucal",21,0,0,0.0
11,"Regresé a la Primaria Estado de México, una escuela que marcó mi vida y donde aprendí, junto a mi fa",17,1,0,0.058823529411764705
12,"20 de marzo | Equinoccio de Primavera. La primavera constituye la estación del optimismo, en la que ",12,0,0,0.0
13,"Visitamos la emblemática Presa Madín, donde acompañamos a la Ingeniera Citlalli Elizabeth Peraza Cam",22,2,1,0.045454545454545456
14,"En el marco del Día Mundial del Agua, como Gobierno Municipal nos sumamos a la jornada de limpieza e",20,2,1,0.05
15,"Invitamos a jóvenes de 18 a 29 años al Taller Gratuito de Oratoria y Debate 14, 16, 21 y 23 de abril",27,0,0,0.0
16,En Ciudad Naucalpan preservamos nuestras tradiciones y expresiones culturales. Te invitamos a la Seg,22,0,0,0.0
17,"Talleres demostrativos en Naucalpan Barrio de la Viga (Cancha del Llano), San Francisco Chimalpa 7 d",22,0,0,0.0
18,Vive el Tianquiztli Tlatilca y apoya a nuestras y nuestros artesanos. 15 y 16 de abril 9:00 a 16:00 ,19,0,0,0.0
19,¿Buscas dónde realizar tu servicio social o prácticas profesionales? Consulta en las imágenes los re,19,3,0,0.15789473684210525
20,"Junta Municipal de Reclutamiento | #SMN El Gobierno de Ciudad #Naucalpan, en coordinación con SEDENA",23,1,0,0.043478260869565216
21,"¿Sabías que? El diseño de Alemania 2006 es recordado por sus figuras sonrientes, conocidas como “Las",19,0,0,0.0
22,"Después de más de 20 años en abandono, el Tanque San Esteban fue rehabilitado con tecnología de vang",18,2,2,0.0
23,"El Parque Revolución se llenó de energía con una Mega Clase de Zumba, a través del IMCUFIDEN, seguim",22,1,0,0.045454545454545456
24,"Pago Predial Naucalpan 2026 Paga en Tesorería, receptorías, bancos o en línea. Pago en línea: https:",20,0,0,0.0
25,"¿Sabías que? El diseño de Corea/Japón 2002 fue el primero en representar una sede compartida, incorp",19,1,0,0.05263157894736842
26,"Invitamos a jóvenes de 18 a 29 años al Taller Gratuito de Oratoria y Debate 14, 16, 21 y 23 de abril",27,0,0,0.0
27,"El Gobierno de Naucalpan, a través del IMNIS, impulsa el taller de Facial y Spa de Manos para fortal",21,1,0,0.047619047619047616
28,Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago d,15,1,1,0.0
29,En Ciudad Naucalpan preservamos nuestras tradiciones y expresiones culturales. Te invitamos a la Seg,22,0,0,0.0
30,"Después de más de 20 años de abandono, el Tanque #SanEsteban ha sido completamente rehabilitado, gra",14,0,1,-0.07142857142857142
31,"Pago Predial Naucalpan 2026 Paga en Tesorería, receptorías, bancos o en línea. Pago en línea: https:",20,0,0,0.0
32,Vive el Tianquiztli Tlatilca y apoya lo hecho en Naucalpan. 29 y 30 de abril 9:00 a 16:00 hrs. Expla,19,0,0,0.0
33,Del Suicidio Sí Se Habla. Mito: solo las personas adultas se suicidan. Realidad: puede presentarse e,19,0,0,0.0
34,"En el Parque Revolución, llevamos a cabo una jornada integral de salud para nuestras mascotas. Ademá",20,1,0,0.05
35,Convocatoria: Talleres de Participación y Emprendimiento Comunitario Consulta en las imágenes los ta,16,1,0,0.0625
36,"Pago Predial Naucalpan 2026 Paga en Tesorería, receptorías, bancos o en línea. Pago en línea: https:",20,0,0,0.0
37,ROMPER EL SILENCIO TAMBIÉN ES SALVAR VIDAS XÄDI RA TS’U̱T’I GE’Ä N’A RA Ñ’AT’I PA GA PÄTS’I YA TE #A,18,0,0,0.0
38,Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago d,15,1,1,0.0
39,"¡Clases gratuitas de inglés en Ciudad Naucalpan! Consulta días, horarios y datos de contacto en la i",16,0,0,0.0
40,"Realizamos la Mesa por la Paz y “Bailemos Juntos por la Paz” en la Glorieta Morelos, donde juventude",17,0,0,0.0
41,"Pago Predial Naucalpan 2026 Paga en Tesorería, receptorías, bancos o en línea. Pago en línea: https:",20,0,0,0.0
42,Vive el Tianquiztli Tlatilca y apoya a nuestras y nuestros artesanos. 15 y 16 de abril 9:00 a 16:00 ,19,0,0,0.0
43,¿Qué hay después del 8M? En Naucalpan la lucha sigue todos los días: trabajamos para prevenir la vio,18,0,1,-0.05555555555555555
44,¿Sabías que? El diseño de Estados Unidos 1994 incorpora un balón en movimiento acompañado de franjas,21,1,0,0.047619047619047616
45,INFORMAR NO PROVOCA: PROTEGE XÄDI HINGI TS’U̱: PÄTS’I #AquiGobiernaLaEsperanza #Naucalpan #Inclusion,11,0,0,0.0
46,"Invitamos a jóvenes de 18 a 29 años al Taller Gratuito de Oratoria y Debate 14, 16, 21 y 23 de abril",27,0,0,0.0
47,La transformación de Ciudad Naucalpan también significa atender riesgos que durante años pusieron en,12,1,2,-0.08333333333333333
48,"Invitación a las juventudes naucalpenses🗣️ El Gobierno de Ciudad Naucalpan, a través de la Dirección",85,3,0,0.03529411764705882
49,En Ciudad Naucalpan preservamos nuestras tradiciones y expresiones culturales. 🙏✨ Te invitamos a la ,22,0,0,0.0
50,"¡Aprende, crea y cuida tu entorno en un solo lugar! 🌿🍓 El Gobierno de Ciudad Naucalpan, a través de ",46,0,1,-0.021739130434782608
51,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, invita a ",71,0,0,0.0
52,¿Buscas dónde realizar tu servicio social o prácticas profesionales?🎓 El Gobierno de Ciudad Naucalpa,31,3,0,0.0967741935483871
53,"Te compartimos el Comunicado No. 534 en su versión de Lectura Fácil, elaborada con un lenguaje claro",19,0,0,0.0
54,"Junta Municipal de Reclutamiento | #SMN📌🇲🇽 El Gobierno de Ciudad #Naucalpan, en coordinación con SED",23,1,0,0.043478260869565216
55,"¿Sabías que? ⚽🌍 El diseño de Alemania 2006 es recordado por sus figuras sonrientes, conocidas como “",19,0,0,0.0
56,"En San Esteban Huitzilacasco, el Gobierno Ciudad de Naucalpan, encabezado por el Presidente Municipa",117,9,2,0.05982905982905983
57,"En San Esteban Huitzilacasco entregamos una nueva Huella de la Transformación. ✨🚧 Mejoramos calles, ",26,3,1,0.07692307692307693
58,"En San Esteban Huitzilacasco entregamos una nueva Huella de la Transformación, con la mejora integra",92,10,2,0.08695652173913043
59,"Te compartimos el Comunicado No. 532 en su versión de Lectura Fácil, elaborada con un lenguaje claro",19,0,0,0.0
60,¿Fuiste de las primeras o los primeros usuarios en pagar tu predial?✨✨✨✨✨ Hoy queremos reconocerte: ,77,3,1,0.025974025974025976
61,"Pago Predial Naucalpan 2026🏠 Paga en Tesorería, receptorías, bancos o en línea. 💻 Pago en línea: 👉 h",20,0,0,0.0
62,"Después de más de 20 años de abandono, el Tanque San Esteban ha recibido una completa rehabilitación",27,4,2,0.07407407407407407
63,"El Parque Revolución se llenó de vida con la realización de una Mega Clase de Zumba, donde más de 30",98,2,0,0.02040816326530612
64,¡Ciudad Naucalpan se llenó de energía!💃🏽🕺🏽✨ Más de 300 personas llenaron el Parque Revolución en una,40,1,0,0.025
65,Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago d,42,2,2,0.0
66,"Pago Predial Naucalpan 2026🏠 Paga en Tesorería, receptorías, bancos o en línea. 💻 Pago en línea: 👉 h",20,0,0,0.0
67,Guía Ciudadana para el Pago del Impuesto Predial 2026🧾🏠 En el Gobierno de Ciudad Naucalpan trabajamo,38,1,0,0.02631578947368421
68,"¿Sabías que? ⚽🌍 El diseño de Corea/Japón 2002 fue el primero en representar una sede compartida, inc",19,1,0,0.05263157894736842
69,"Invitación a las juventudes naucalpenses🗣️ El Gobierno de Ciudad Naucalpan, a través de la Dirección",85,3,0,0.03529411764705882
70,¡Cumplir tiene recompensa en Ciudad Naucalpan! 🎁📺 Aún estás a tiempo de ponerte al corriente: Realiz,98,4,1,0.030612244897959183
71,"El Gobierno Ciudad de Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Su",113,5,0,0.04424778761061947
72,Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago d,42,2,2,0.0
73,En Ciudad Naucalpan preservamos nuestras tradiciones y expresiones culturales. 🙏✨ Te invitamos a la ,22,0,0,0.0
74,Guía Ciudadana para el Pago del Impuesto Predial 2026🧾🏠 En el Gobierno de Ciudad Naucalpan trabajamo,38,1,0,0.02631578947368421
75,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal, Isaac Montoya, llevó a cabo",85,8,2,0.07058823529411765
76,"Después de más de 20 años de abandono, el Tanque San Esteban ha recibido una completa rehabilitación",27,4,2,0.07407407407407407
77,"Pago Predial Naucalpan 2026🏠 Paga en Tesorería, receptorías, bancos o en línea. 💻 Pago en línea: 👉 h",20,0,0,0.0
78,"Después de más de 20 años de abandono, el Tanque San Esteban ha sido completamente rehabilitado, gra",88,7,4,0.03409090909090909
79,"Te compartimos el Comunicado No. 531 en su versión de Lectura Fácil, elaborada con un lenguaje claro",19,0,0,0.0
80,"El Gobierno de Ciudad Naucalpan invita a la ciudadanía a disfrutar del Tianquiztli Tlatilca, un espa",36,0,0,0.0
81,Del Suicidio Sí Se Habla 🎗️ Mito: Solo las personas adultas o mayores se suicidan. Los niños no. Rea,41,0,1,-0.024390243902439025
82,Guía Ciudadana para el Pago del Impuesto Predial 2026🧾🏠 En el Gobierno de Ciudad Naucalpan trabajamo,38,1,0,0.02631578947368421
83,"¿Sabías qué? ⚽🌍 En 1998 el logo en Francia incorporó por primera vez un diseño moderno y dinámico, r",31,0,0,0.0
84,"Te invitamos a la conferencia “Investigaciones de la terapia floral mexicana: elíxires aztecas”, un ",24,0,0,0.0
85,"Desde Ampliación San Esteban, entregamos la rehabilitación de un tanque que llevaba más de 20 años d",34,6,2,0.11764705882352941
86,En colaboración con la Secretaría de Salud del Estado de México y la Jurisdicción Sanitaria de Nauca,92,5,1,0.043478260869565216
