tema_id,subtema,nombre_completo,coef_ridge,coef_logit,correlacion,docs_con_feature,intensidad_media,contribucion_pct
0,agua,Servicios e Infraestructura Pública - Agua,0.04447348700535101,0.04088736106852153,0.17154502736019045,339,0.009185083729163239,1.6055172734041758
0,basura,Servicios e Infraestructura Pública - Basura,0.29480849359936845,0.04901461881186854,0.44443227677348424,857,-0.040802873523548076,10.642748313463727
0,alumbrado,Servicios e Infraestructura Pública - Alumbrado,0.18694976020701756,0.10401764019487478,0.2537132960357637,464,0.07505015611796634,6.748988880386676
1,delitos_patrimoniales,Seguridad y Criminalidad - Delitos_patrimoniales,0.3172598680314132,0.022344652230155373,0.34839210706614704,654,-0.07376736853394138,11.453255244435335
1,violencia_crimen_organizado,Seguridad y Criminalidad - Violencia_crimen_organizado,0.46587235708312047,0.03943382240728685,0.5144361875347128,1282,-0.08568522366996434,16.818247609153595
1,violencia_personas,Seguridad y Criminalidad - Violencia_personas,0.21566790404843914,0.034644030397801895,0.29844659575594606,384,-0.04173918703104747,7.785729624191191
1,prevencion_vigilancia,Seguridad y Criminalidad - Prevencion_vigilancia,0.24789728321861484,0.08378329356712486,0.3040216965971853,2343,0.04593951875474591,8.949227889181834
2,drenaje,Medio Ambiente y Servicios de Agua - Drenaje,0.08400185831010439,0.004486988766593062,0.11937821863601643,54,-0.07369633290685923,3.0325131577538698
2,pavimento,Medio Ambiente y Servicios de Agua - Pavimento,0.07942731848911991,0.01979641726349153,0.09929614107543061,100,-0.008792495795793618,2.8673697612043223
2,vialidad,Medio Ambiente y Servicios de Agua - Vialidad,0.08347772367975546,0.009255266870824041,0.07424168517888227,573,-0.0592037637382325,3.0135916101245317
3,obras,Obra Pública e Inversión - Obras,0.24799328786740577,0.07141167985124708,0.33876793670891275,608,0.01256670753810541,8.952693709659155
4,educacion,Educación y Cultura - Educacion,0.18003904255943193,0.05347831760977535,0.36182081092729557,367,0.008410059991339121,6.499508182966148
4,cultura,Educación y Cultura - Cultura,0.12480976240369861,0.03356672182821871,0.3545227074781827,311,-0.01833937600107314,4.505700877570026
6,gobierno,Gobernanza y Administración Pública - Gobierno,0.19736286931250285,0.03386376456977047,0.41174751870793824,1088,-0.035697302271671116,7.124907830404862
