tema_id,subtema,nombre_completo,coef_ridge,coef_logit,correlacion,docs_con_feature,intensidad_media,contribucion_pct
0,agua,Servicios e Infraestructura Pública - Agua,0.04469469216908453,0.015808635990414224,0.14174368202783524,182,-0.00032416464670085747,1.686213393366319
0,basura,Servicios e Infraestructura Pública - Basura,0.16662395012099698,0.02620405634638416,0.23204519126310144,386,-0.04684100663854755,6.286284180830984
0,alumbrado,Servicios e Infraestructura Pública - Alumbrado,0.1098978125534621,0.0586312053864623,0.13183981334578193,184,0.08721806327386468,4.146155940133967
1,delitos_patrimoniales,Seguridad y Criminalidad - Delitos_patrimoniales,0.6971794011272902,0.015088193970650147,0.6879479870162871,1199,-0.2013827921945731,26.30274841837053
1,violencia_crimen_organizado,Seguridad y Criminalidad - Violencia_crimen_organizado,0.3733661400280343,0.011729201583393922,0.373420826802824,591,-0.14411151742299774,14.086124221708701
1,violencia_personas,Seguridad y Criminalidad - Violencia_personas,0.14170758511651566,0.025634296213319085,0.18717741173217356,188,-0.01966313822426506,5.346255145042666
1,prevencion_vigilancia,Seguridad y Criminalidad - Prevencion_vigilancia,0.17911193159366226,0.0552928209210166,0.22740657243045348,1090,0.06596814158236178,6.757422935644562
2,drenaje,Medio Ambiente y Servicios de Agua - Drenaje,0.10557568219305276,-0.0010222140311257617,0.13866957593149015,44,-0.09284002515454308,3.983093309027212
2,pavimento,Medio Ambiente y Servicios de Agua - Pavimento,0.04670807193777811,0.006598503569551328,0.0489853761172603,41,-0.024528354838700212,1.7621729260790693
2,vialidad,Medio Ambiente y Servicios de Agua - Vialidad,0.0396191268410056,0.007309282056736283,0.03815406442449002,511,-0.021894184036890342,1.4947256390098331
3,obras,Obra Pública e Inversión - Obras,0.16156609747725226,0.05530291024318647,0.21236985723830804,399,0.03218936372033766,6.095464679551258
4,educacion,Educación y Cultura - Educacion,0.09202815742781884,0.0438994321900156,0.23073287906719997,223,0.011943642326906135,3.4719807675272483
4,cultura,Educación y Cultura - Cultura,0.13131938546619334,0.02627654180764545,0.22392675271320886,145,0.016729712005229627,4.9543356455846705
6,gobierno,Gobernanza y Administración Pública - Gobierno,0.36119721848554714,0.020240134643599892,0.40490200198818027,1288,-0.10922358851656253,13.627022760395604
