tema_id,subtema,nombre_completo,coef_ridge,coef_logit,correlacion,docs_con_feature,intensidad_media,contribucion_pct
0,agua,Servicios e Infraestructura Pública - Agua,0.15455029446940574,0.03726400918672593,0.32571371283643463,313,-0.03599390036505018,5.236479667237575
0,basura,Servicios e Infraestructura Pública - Basura,0.3965509136650488,0.05765875847181054,0.5124569371691206,381,-0.030030856981657434,13.435954965731717
0,alumbrado,Servicios e Infraestructura Pública - Alumbrado,0.1632438670531008,0.0738988915283783,0.19573792706190496,168,0.05625479154293415,5.5310356642122995
1,delitos_patrimoniales,Seguridad y Criminalidad - Delitos_patrimoniales,0.22979625786134583,0.01664882478191402,0.23080726299665044,128,-0.038560470343787484,7.785966607371467
1,violencia_crimen_organizado,Seguridad y Criminalidad - Violencia_crimen_organizado,0.26231782296603545,0.029003812522498548,0.25620843052643755,194,-0.06223077401566895,8.887863662968225
1,violencia_personas,Seguridad y Criminalidad - Violencia_personas,0.23080461593033674,0.0327128136472591,0.32857907710397843,153,-0.04254114223526228,7.820131838461409
1,prevencion_vigilancia,Seguridad y Criminalidad - Prevencion_vigilancia,0.25113393693481845,0.08448918216927873,0.29547594992490944,239,0.05695443407022788,8.508930759577586
2,drenaje,Medio Ambiente y Servicios de Agua - Drenaje,0.16400822347035973,0.007811280890740378,0.23015321333814,84,-0.06700852238326731,5.556933620934028
2,pavimento,Medio Ambiente y Servicios de Agua - Pavimento,0.10069485627897137,0.015499751305469527,0.08581308000655351,54,-0.004373324494147121,3.4117474140731794
2,vialidad,Medio Ambiente y Servicios de Agua - Vialidad,0.10218416406673884,0.014614004686676431,0.12141110535918667,270,-0.035642435685349506,3.4622082040424065
3,obras,Obra Pública e Inversión - Obras,0.29836007131552256,0.07884572435365944,0.40335895139572836,472,0.015232738563591046,10.10904865838716
4,educacion,Educación y Cultura - Educacion,0.3041266144928596,0.11220441417578747,0.4377434763770448,291,0.04606349913198793,10.304430920207118
4,cultura,Educación y Cultura - Cultura,0.10697557939847874,0.03647263638009876,0.32974066723407847,161,-0.00952982409099747,3.6245511426183867
6,gobierno,Gobernanza y Administración Pública - Gobierno,0.1866686996263887,0.05088137638801678,0.38119606800062583,509,0.0016564435827258455,6.3247168402953955
