doc_id,texto,tokens,positivas,negativas,polaridad_score
0,"Invitación a las juventudes naucalpenses🗣️ El Gobierno de Ciudad Naucalpan, a través de la Dirección",85,3,0,0.03529411764705882
1,"El Gobierno de Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, llevó a cabo el tall",111,5,0,0.04504504504504504
2,"Recuperamos el brillo de nuestros espacios públicos🌃✨ El Gobierno de Ciudad Naucalpan, encabezado po",53,7,0,0.1320754716981132
3,"Hoy dimos un paso firme en la organización del pueblo, un paso que nace desde el corazón y la convic",44,4,0,0.09090909090909091
4,"El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Su",57,2,0,0.03508771929824561
5,"Gracias a una denuncia ciudadana, acompañada de evidencia en video, elementos de la Guardia Municipa",66,4,0,0.06060606060606061
6,"Te compartimos el Comunicado No.547 en su versión de Lectura Fácil, elaborada con un lenguaje claro ",19,0,0,0.0
7,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, invita a ",71,0,0,0.0
8,"Gracias a una denuncia ciudadana, acompañada de evidencia en video, elementos de la Guardia Municipa",68,4,0,0.058823529411764705
9,"¿Sabías que? ⚽🌍 En 1978, la Selección Mexicana utilizó un uniforme verde con franjas en mangas en lo",21,0,0,0.0
10,"Obras que siguen mejorando la vida en Ciudad Naucalpan.🛣️ El Gobierno de Ciudad Naucalpan, encabezad",59,5,0,0.0847457627118644
11,"Cuidar tu salud también es prevenir 🥗 El Gobierno de Ciudad Naucalpan, a través del Instituto de las",66,2,0,0.030303030303030304
12,"Participa en el Taller de Huertos Urbanos 🌱🌿 El Gobierno de Ciudad Naucalpan, a través de la Direcci",50,1,0,0.02
13,Extendemos la invitación a los jóvenes de Ciudad Naucalpan a cumplir con su servicio.🇲🇽 #AquiGobiern,12,1,0,0.08333333333333333
14,"El Gobierno de Ciudad Naucalpan invita a la ciudadanía a disfrutar del Tianquiztli Tlatilca, un espa",36,0,0,0.0
15,Actividades de la Guardia Municipal🚨 🚔 La Guardia Municipal continúa fortaleciendo la seguridad y la,28,3,0,0.10714285714285714
16,En Ciudad Naucalpan seguimos transformando espacios para el bienestar de las y los vecinos. 🙌✨ En la,43,4,1,0.06976744186046512
17,"Después de más de 45 años de espera, el Gobierno de Ciudad Naucalpan, encabezado por el Presidente M",88,8,0,0.09090909090909091
18,En Ciudad Naucalpan seguimos transformando espacios para el bienestar de las y los vecinos. ✨ En la ,44,4,1,0.06818181818181818
19,"Después de más de 45 años de espera, en la colonia Diez de Abril hoy estamos saldando una deuda hist",173,13,1,0.06936416184971098
20,"Te compartimos el Comunicado No. 546 en su versión de Lectura Fácil, elaborada con un lenguaje claro",19,0,0,0.0
21,Tu participación es importante 📢 Forma parte de la Octava Sesión de Cabildo Abierto y contribuye en ,24,1,0,0.041666666666666664
22,"Ciudad Naucalpan es un territorio donde la naturaleza y la historia siguen vivas. 🌿✨🌳💧 Sus bosques, ",24,0,0,0.0
23,La Guardia Municipal de Ciudad Naucalpan fortalece su estrategia de seguridad con el despliegue del ,89,8,1,0.07865168539325842
