titulo,fecha,iso_date,fuente,autor,url,url_google,thumbnail,texto,origen
Hombre mata a su yerno tras presunta discusión por dinero en Naucalpan - La Prensa - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/hombre-mata-a-su-yerno-tras-presunta-discusion-por-dinero-en-naucalpan-29268193,https://news.google.com/rss/articles/CBMiugFBVV95cUxPd2RXNGxHU29RYjllOEZ4ZVdfQXVyQ2pOUkJ5M3dIS3psbV94cG1FU18zWWp1bmxDZlNEc2ZKNVZUVGtqeW5xVFI2dkdWb0d1d3pkcldnVVNqU0x3UXdCVHgwUC05Q3Z1S3VaZkpoM216UWVPVHFKNVJmeTVVSlIwS0FsVW13dGZmeWVsLVBibnVsT0FYakdRNUVNSkh0VHQ0b0t6Qy1NUXlnQ21BUXZ0bWNkLTJFNkZsV0E?oc=5,,"Tragedia familiar en Naucalpan: suegro asesina a su yerno frente a su hija
Los hechos ocurrieron en la esquina de avenida Lomas Verdes y calle Álamo Plateado, donde perdió la vida José Luis
Los hechos ocurrieron en la esquina de avenida Lomas Verdes y calle Álamo Plateado, donde perdió la vida José Luis",GOOGLE_NEWS_RSS
Muere menor de edad en choque frontal en la carretera Naucalpan-Toluca - La Prensa - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/muere-menor-de-edad-en-choque-frontal-en-la-carretera-naucalpan-toluca-29269237,https://news.google.com/rss/articles/CBMiugFBVV95cUxNVWZDYXg2cTZJR2N5NFV3dDluU1hpdHBsS01KUDJ0T01MWDFqbHU5aVZ4elM2WXQzZDJEaEpXdUc2czJFQWhoajYtaEx6YndfbTE5QTZIX3RjU1dVUnE2VVRlcW5FRFlTUG0xbEd3dXZLaTVqV1JpNklpY0pGTUpWcDdhQUZJUzA2d2ZYeHNmQmVTZGZfTnFCa3pFZWNaVTk4dkZ2dlRsS1V4TEZxbzRYUVRWWjF2eTk4NFE?oc=5,,"Policiacamartes, 31 de marzo de 2026Fatal accidente en Edomex: menor de edad en la Naucalpan-TolucaEl conductor involucrado fue detenido y llevado al Ministerio Público / FacebookXWhatsAppTelegramE-MailCopiar linkArtículo impresoCompartirSíguenos en:Álvaro VelázquezWatch on YouTubeÁlvaro VelázquezÚltimas notas:Investigan hallazgo de dos cuerpos emplayados en Ojo de Agua TecámacInvestigan muerte de profesor en su domicilio de San Miguel Totocuitlapilco, MetepecCae en Chalco presunto extorsionador de comerciantes que opera en TláhuacEdomexAccidente VialNaucalpanNOTAS RELACIONADASPOLICIACABalacera en la colonia Providencia deja dos muertos; criminales huyen hacia NaucalpanPOLICIACAMatan a padre e hijo por la disputa de un terreno en Naucalpan POLICIACAViolencia en Ahuizotla: Sujetos en moto matan a cliente de chelería en NaucalpanMás NoticiasPOLICIACAInvestigan hallazgo de dos cuerpos emplayados en Ojo de Agua TecámacDe acuerdo con las autoridades, presentan signos de tortura; fueron abandonados en un camino de terracería de la avenida CastillaPOLICIACAAsí fue la detención de cuatro personas por robar 50 celulares y joyas en la Miguel HidalgoLas presuntas ladronas fueron ubicadas en la alcaldía Álvaro Obregón, donde al parecer, escondieron parte de lo robado en un local de comidaPOLICIACACateo revela fosa clandestina en negocio de comida en la GAMPresuntamente los responsables vendían comida en en donde lo sepultaronPOLICIACALesionan a hombre con arma blanca durante riña en colonia CentroElementos de la SSC y ERUM atendieron y trasladaron al lesionado al hospital para su cuidado médicoPOLICIACAInvestigan muerte de profesor en su domicilio de San Miguel Totocuitlapilco, MetepecEl profesor de preparatoria, de 62 años, fue hallado en su domicilio con una herida grave y signos de varios días de descomposiciónPOLICIACADetienen a presunto ladrón tras violento robo en Oxxo de TacubaUn sujeto robó con violencia en un Oxxo de Tacuba, pero fue detenido metros adelante con el dinero aún en su poderPOLICIACAHombre muere atropellado en avenida 602, GAM; presunto responsable huyóDe acuerdo con comerciantes de la zona, la víctima era conocida porque ayudaba a los puestos haciendo mandados y trabajos ocasionalesPOLICIACACae en Chalco presunto extorsionador de comerciantes que opera en TláhuacEl sujeto podría pertenecer a una célula delictiva dedicada a la posible venta de droga y cobro de piso procedente de la Ciudad de MéxicoPOLICIACACondenan a 47 años de prisión a mujer por extorsión en ChimalhuacánLa mujer fue detenida mientras pretendía cobrar la cuota, producto de la extorsiónPOLICIACAPaletero se defiende de asaltante y termina detenido en TultepecLos vecinos respaldan al paletero, quien fue detenido; piden justicia y reconocen su legítima defensa tras el intento de asalto en su negocioLO+VISTO1POLICIACAPaletero se defiende de asaltante y termina detenido en Tultepec2POLICIACAEvitan pago de más de 7 millones de pesos por extorsiones en Edomex en solo una semana3METROPOLIConoce la Utopía la Heroica: con alberca, temazcal y campo agrícola en Venustiano CarranzaCOLUMNASRed CompartidaRed Compartida / ¿El yate de Zenyazen Escobar?Joel SaucedoSin Protocolo / ¿Gobernará la oposición en 2030?Rubén PérezValle de México / Nicolas Romero, danza millonariaVicente Gutiérrez CamposecoOpinión por Vicente Gutiérrez Camposeco / Capitalinos exigen derecho a libre tránsito en CDMXLO+RECIENTEPOLICIACAMecánico muere aplastado por Metrobús mientras le daba mantenimientoPOLICIACAConductor mata a ciclista en Periférico Sur y se da a la fuga; policías ya buscan al responsablePOLICIACARepartidor de gas muere arrollado por su propio camión en la GAMPOLICIACATragedia en la GAM: Locomotora embiste y mata a peatón en la colonia Jorge NegreteNewsletter¿Te quedas fuera de la conversación? Mandamos a tu correo el mejor resumen informativo.Suscríbete GratisCARTONESCARTONESPatricio PatricioCARTONESInimaginable Osvaldo
POLICIACAInvestigan hallazgo de dos cuerpos emplayados en Ojo de Agua TecámacDe acuerdo con las autoridades, presentan signos de tortura; fueron abandonados en un camino de terracería de la avenida Castilla
POLICIACAAsí fue la detención de cuatro personas por robar 50 celulares y joyas en la Miguel HidalgoLas presuntas ladronas fueron ubicadas en la alcaldía Álvaro Obregón, donde al parecer, escondieron parte de lo robado en un local de comida
POLICIACACateo revela fosa clandestina en negocio de comida en la GAMPresuntamente los responsables vendían comida en en donde lo sepultaron
POLICIACALesionan a hombre con arma blanca durante riña en colonia CentroElementos de la SSC y ERUM atendieron y trasladaron al lesionado al hospital para su cuidado médico
POLICIACAInvestigan muerte de profesor en su domicilio de San Miguel Totocuitlapilco, MetepecEl profesor de preparatoria, de 62 años, fue hallado en su domicilio con una herida grave y signos de varios días de descomposición
POLICIACADetienen a presunto ladrón tras violento robo en Oxxo de TacubaUn sujeto robó con violencia en un Oxxo de Tacuba, pero fue detenido metros adelante con el dinero aún en su poder
POLICIACAHombre muere atropellado en avenida 602, GAM; presunto responsable huyóDe acuerdo con comerciantes de la zona, la víctima era conocida porque ayudaba a los puestos haciendo mandados y trabajos ocasionales
POLICIACACae en Chalco presunto extorsionador de comerciantes que opera en TláhuacEl sujeto podría pertenecer a una célula delictiva dedicada a la posible venta de droga y cobro de piso procedente de la Ciudad de México
POLICIACACondenan a 47 años de prisión a mujer por extorsión en ChimalhuacánLa mujer fue detenida mientras pretendía cobrar la cuota, producto de la extorsión
POLICIACAPaletero se defiende de asaltante y termina detenido en TultepecLos vecinos respaldan al paletero, quien fue detenido; piden justicia y reconocen su legítima defensa tras el intento de asalto en su negocio
POLICIACAConductor mata a ciclista en Periférico Sur y se da a la fuga; policías ya buscan al responsable",GOOGLE_NEWS_RSS
ECOEMS 2026: los aciertos mínimos que pide la UNAM para preparatorias y los CCH - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldemexico/mexico/ecoems-2026-los-aciertos-minimos-que-pide-la-unam-para-preparatorias-y-los-cch-29267532,https://news.google.com/rss/articles/CBMixgFBVV95cUxQWTlsS0VybXRtVXd6QjRxbTQ2alJOS1BqUTNzbExQVFBpQkhRcldaQ1hlcHdvLUF0bWU0b1hYb3BXLWplTGRnMExDOGxuU1NaTHNCcHlRNXNfN3pfYmJIekhfNnRaN3BRejhWLWF2Q2FzeUY3SjBYUEljNUdlSzA3b2trVkJlS0p6VTRGMEtmalJpV29tTlJqdmtyV2tJaHlWU3lQTmNENlhmR2RvTzd4bDBZRjVWci16M1hwUFNudWc4bGRnelE?oc=5,,"ECOEMS 2026: los aciertos mínimos que pide la UNAM para preparatorias y los CCH
Los planteles del Colegio de Ciencias y Humanidades piden menos aciertos que las preparatorias; conoce cuáles son las diferencias de los puntajes
Ali Rodríguez / El Sol de México",GOOGLE_NEWS_RSS
Violencia en Naucalpan: Hallan cuerpo amarrado y baleado en calles de la colonia Ahuizotla - La Prensa - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/violencia-en-naucalpan-hallan-cuerpo-amarrado-y-baleado-en-calles-de-la-colonia-ahuizotla-29265518,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOV0p3QWkzaU02YkFzWVpCWnZpcEpEZ3FHc0VlTzNoLThHMzhaV0R1THROcUJqZGhDdEhILTRWdTVWWGJyTjFsT0xCWFlrMGZlNWRMVzlIT0Q3ODFaN0JqdjZ5UUZLTFpyenNDMEJHaU5SLU1rNmUwTzNaWnowTGdaNDlpUWZZR2w3U2FRVnJTWDl3S1VQUmd6UXhnZG9WcUdlcXdzWGtQVUNaSFE0a0poOG1LTGdWSlVTbl9TaDY1RXFwWGEyRERXZF9XeXVDdV9WdF9J?oc=5,,"Policiacamartes, 31 de marzo de 2026
Violencia en Naucalpan: Hallan cuerpo amarrado y baleado en calles de la colonia Ahuizotla
Vecinos señalaron que durante la noche el lugar queda desierto, la iluminación es deficiente y la caseta de vigilancia ya no funciona",GOOGLE_NEWS_RSS
Blindan límites de Azcapotzalco con 142 despliegues del Operativo Frontera - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/metropoli/blindan-limites-de-azcapotzalco-con-142-despliegues-del-operativo-frontera-29269639,https://news.google.com/rss/articles/CBMivwFBVV95cUxOVjIzUlk0VHF1cE5mY1B1UWlFSXZGTHpNSjVRcTZfVWg5MjJLM0N1MmZ0Wl83d3BiNy1aaWlqcHBIUmdvSWpPR3Q4NEdBZFpXR3lBV1JaMmRyRllaSDBvWGt1LUFzdHlSSzViRklMUkVwS1NSSWJlMC04TXZzSjdPRnJtVDFicTRzd1g2TzN5UEFTMEJfSXEzMWxlN3pOM2JOX2l1eHA5Nm5FbXRWSVB4cXZvT0VCMWFmaDR1X01iUQ?oc=5,,"Blindan límites de Azcapotzalco con 142 despliegues del Operativo Frontera
Los operativos se realizan en colaboración con el Gobierno Federal y los municipios de Naucalpan y Tlalnepantla para vigilar las zonas limítrofes
Hilda Escalona Reza
Los operativos se realizan en colaboración con el Gobierno Federal y los municipios de Naucalpan y Tlalnepantla para vigilar las zonas limítrofes
Hilda Escalona Reza",GOOGLE_NEWS_RSS
Viacrucis con paraguas: prevén lluvias en Semana Santa 2026 - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/viacrucis-con-paraguas-preven-lluvias-en-semana-santa-2026-29271635,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOd1Bya1A5S21FcjhIQzQ2aEg0X3Mzcl83Y1FuMWxueVk5X1ZPVGttTjh3MThraWhBRl9uU0tIRVY3dWpXLVd5YXRIeVduZFRjMjJwNkhSQzVGbU1ENFd6TXhYR3VvTWVBWHF0LVpWWTJNcUVIQlJBenF1ci12UXZOUUluWVJaTm1VZExyWDhqbzBQcHJ3eWFVdFVwSEx6MVA5eVkwQm1jcGluZw?oc=5,,"Localmartes, 31 de marzo de 2026
Viacrucis con paraguas: prevén lluvias en Semana Santa 2026
De acuerdo con el SMN, se esperan lluvias intermitentes del 1 al 4 de abril, lo que podría afectar procesiones y representaciones religiosas en el Edomex
De acuerdo con el SMN, se esperan lluvias intermitentes del 1 al 4 de abril, lo que podría afectar procesiones y representaciones religiosas en el Edomex",GOOGLE_NEWS_RSS
Muere hombre atropellado al tratar de cruzar la México-Querétaro en Perinorte - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/muere-hombre-atropellado-al-tratar-de-cruzar-la-mexico-queretaro-en-perinorte-29269912,https://news.google.com/rss/articles/CBMiwwFBVV95cUxORHZfVERueGdzN3h1V1FjeURrWVJ5ZUdXZmsyaWx4QW1jZWhFV3pRY3U5UzhUWjBTcmVMTUJVbmVpZXVKc0ROTnVDLUk1WlBXM3RvSS1GTDduZGtORDJuMkZtOWh5OXhsZ3JzbEhqYlRzdG1tR3NxcWw1aTNmUE1wRHlEWVdBV2hGbjB1X3ZfLVJIdEo3ZjNzMzkyaGE4dWw2T1ZGYVdXQmVXRWZjLVdvOHBaRzRzVTFMNkNVSENNNy1DWms?oc=5,,"Muere hombre atropellado al tratar de cruzar la México-Querétaro en Perinorte
La tragedia aconteció sobre periférico, donde varios automovilistas le pasaron por encima; falleció casi al instante
La tragedia aconteció sobre periférico, donde varios automovilistas le pasaron por encima; falleció casi al instante",GOOGLE_NEWS_RSS
Congreso analiza penas de cárcel por denuncias falsas y extorsión contra maestros - El Sol de México,2026-03-31 07:00,2026-03-31T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/congreso-analiza-penas-de-carcel-por-denuncias-falsas-y-extorsion-contra-maestros-29266894,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNRTJjZnM1akw0RWdKejJvZ2NESHpFQm5lNnIzbzFzbDF1dkVleVQyLUF4c0liVVJZdVlJd2QtNUlpYWFSWlA2ZnVHdmwzZmx4eFRIR2ltc1JIdXRBZ0p4dERjMkVkcm5vNFFma25jMkZfMmVJdlBmXzBDTi1kdW9fRTk3cHFHM1RSX0U1ckdwM3N4dnNDR1Znc2FBV0VOTXZHN2N1Vm9yRUlJYjZrRXFaRUpSRndKczBpMGk5WllSQW82WUZVejZfTg?oc=5,,"Localmartes, 31 de marzo de 2026
Congreso analiza penas de cárcel por denuncias falsas y extorsión contra maestros
Legisladores del Estado de México analizan una iniciativa para castigar agresiones, denuncias falsas y extorsión contra docentes con penas de hasta 12 años de prisión, buscando garantizar seguridad y justicia en las escuelas.",GOOGLE_NEWS_RSS
Células del crimen organizado mantienen el terror en Naucalpan por la violencia cruda - La Prensa - El Sol de México,2026-03-30 07:00,2026-03-30T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/celulas-del-crimen-organizado-mantienen-el-terror-en-naucalpan-por-la-violencia-cruda-29245206,https://news.google.com/rss/articles/CBMizgFBVV95cUxPbXRvS3U3QjNFUnFnRzFJN3FkT2pYU0stWW1hNlRqS3kxem9SX09uYjJWTjN1TXRTNjVQY2Z0RjJ6Y2xsdm5HQXIyNmlSVW5WSjYzeTE4cUoxR3RMdlFseVNxME96M2MtZlFfYzY4X045dW02M1N2UTBTVDZDSFUtMTZJQmxYcThXYmZjTUdVOE5FVzNteGNhWDlBU1JVdlBZZTdqRHFuQmVyOS0tenRvV2cwa2FlVUNySWtlenhpbk5jNW0xaHNUZVhyYm1HZw?oc=5,,"Policiacalunes, 30 de marzo de 2026
Naucalpan arrastra 93 homicidios en 2025 y tendencia a la alza en el primer trimestre de 2026
Falla estrategia de seguridad y vigilancia del presidente municipal Isaac Montoya
Falla estrategia de seguridad y vigilancia del presidente municipal Isaac Montoya",GOOGLE_NEWS_RSS
"Pese a aprobación de arraigo domiciliario, doña Carlota continúa en el Penal de Chalco - El Sol de México",2026-03-30 07:00,2026-03-30T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/pese-a-aprobacion-de-arraigo-domiciliario-dona-carlota-continua-en-el-penal-de-chalco-29253312,https://news.google.com/rss/articles/CBMizgFBVV95cUxONUVvVU5Ua0w3QW5ZQ29jRGQxMk1iSjZkZHY4RGxidzBkLU42OUstY3lsaS1ZOVZ1OXZ6MTU4WHZtUW5RbGppMXJsek4wQ2drSEFId0FCUnppVmgySWJkbExXWmU5cFZNaWdhNURSZ3pTWjFuRjFjWTJLS2VUNDlQNHFUOE9VRVc1MnExZXdOXzhJNUVpSlktdEYwZWx1ZERSQldvZVQ2ZUtzTjNoaU5oWl9RbmxuYTVfanNCcVlabF9xb01aRkxvdGJNMTFlZw?oc=5,,"Locallunes, 30 de marzo de 2026
Pese a aprobación de arraigo domiciliario, doña Carlota continúa en el Penal de Chalco
A casi 15 días de que un juez le concedió la prisión domiciliaria, la adulta mayor continúa recluida debido a la falta de colocación del brazalete electrónico. Su familia asegura que ya cumplió con todos los requisitos, incluido el pago de una garantía de 250 mil pesos.",GOOGLE_NEWS_RSS
