doc_id,texto,tokens,positivas,negativas,polaridad_score
0,En colaboración con la Universidad Iberoamericana CDMX firmamos un convenio para vincular el rigor a,26,2,0,0.07692307692307693
1,Firmamos un convenio con la Universidad Iberoamericana CDMX para vincular el rigor académico con la ,26,2,0,0.07692307692307693
2,Como parte de la entrega de estímulos y reconocimientos a quienes todos los días trabajan por la seg,40,5,1,0.1
3,Como parte de la entrega de estímulos y reconocimientos a quienes todos los días trabajan por la seg,64,8,1,0.109375
4,"En el Parque Naucalli entregamos la renovación de más de 298 vehículos de Servicios Públicos, con nu",20,2,1,0.05
5,24 de febrero | Día de la Bandera Honremos con orgullo nuestros símbolos y el significado que nos un,11,0,0,0.0
6,"Ver ondear nuestra Bandera, con la participación de niñas, niños y jóvenes, nos recuerda que la unid",58,2,0,0.034482758620689655
7,"Ver ondear nuestra Bandera, con la participación de niñas, niños y jóvenes, nos recuerda que la unid",58,2,0,0.034482758620689655
8,"Hoy felicito a Antonio Fonseca, Tercer Regidor de Ciudad Naucalpan, en su cumpleaños. Que tu camino ",23,2,0,0.08695652173913043
9,"La Universal fue, durante décadas, una colonia olvidada. Hoy empieza a verse distinta. A través del ",22,3,0,0.13636363636363635
10,"Con el programa Huellas de la Transformación rehabilitamos integralmente el Parque El Chamizal, un e",22,2,1,0.045454545454545456
11,Con el programa Huellas de la Transformación pusimos en marcha la rehabilitación integral del Parque,74,5,4,0.013513513513513514
12,"La Universal fue, durante décadas, una colonia olvidada. Hoy empieza a verse distinta. A través del ",94,10,2,0.0851063829787234
13,"Realizamos la Mesa de Paz en Santa Cruz del Monte. De acuerdo con la Fiscalía, hay descenso en delit",24,1,1,0.0
14,"Me reuní con el Secretario del Agua del Estado de México, José Arnulfo Silva Adaya, para seguir avan",36,2,2,0.0
15,"Llevamos a cabo la Mesa de Paz itinerante en Santa Cruz del Monte, para analizar y reforzar las estr",23,1,1,0.0
16,"Gatho ra hñäki ja ra ximhai, nge ra thogi pa ga hoki ra mui. (Cada lengua es una forma de nombrar el",42,0,0,0.0
17,"Realizamos una Asamblea del Pueblo en Plan de Ayala 2ª Sección. Estas asambleas nos acercan, sin int",52,5,0,0.09615384615384616
18,20 de febrero | Día Mundial de la Justicia Social Recordamos que la justicia social tiene como bande,18,0,0,0.0
19,19 de febrero | Día del Ejército Mexicano. Hoy reconocemos la lealtad y disciplina de quienes defien,15,1,0,0.06666666666666667
20,Huellas de la Transformación en Miramar Renovamos un espacio que durante décadas estuvo en el abando,20,2,2,0.0
21,En la colonia Miramar renovamos un espacio que durante décadas estuvo en el abandono y que represent,42,4,2,0.047619047619047616
22,"En un acto encaminado a fortalecer el patrimonio y la paz social de la demarcación, realizamos la en",22,1,0,0.045454545454545456
23,Curso de Preparación para el Ingreso a la Educación Media Superior El curso inicia el martes 3 de ma,19,2,0,0.10526315789473684
24,"Inician clases presenciales en la Universidad Nacional Rosario Castellanos (UNRC), Campus Naucalpan ",15,0,0,0.0
25,La Cora de Cuidadoras DIF La Brigada de Cuidadoras de tu comunidad impulsa un Sistema de Cuidados qu,18,0,0,0.0
26,Conoce a Mariana Flores Cantautora de folk que transforma emociones en canciones. En 6 años ha escri,22,0,0,0.0
27,"Festival Feminista de Música: Naucalpan, Vivas, Libres y Sonando Porque estamos vivas, porque somos ",16,2,0,0.125
28,"El Gobierno de Ciudad Naucalpan, a través del IMCUFIDEN, invita a niñas y niños a formar parte del T",20,0,0,0.0
29,Tianquiztli Tlatilca: el mercado de las tradiciones llega a Ciudad Naucalpan Consulta más detalles e,14,0,0,0.0
30,Curso de Preparación para el Ingreso a la Educación Media Superior El curso inicia el martes 3 de ma,19,2,0,0.10526315789473684
31,¿Sabías qué? El Adidas Telstar fue utilizado en Alemania 1974 y también en 1970. Su nombre hace refe,18,0,0,0.0
32,"Te invitamos a la Mesa por la Paz, donde se realizará una Jornada de Esterilización y la Entrega de ",13,2,0,0.15384615384615385
33,"El Alcalde, Isaac Montoya Márquez, encabezó la entrega de más de 200 testamentos en el Patio Central",22,1,0,0.045454545454545456
34,"El Gobierno de Ciudad Naucalpan, invita al curso gratuito “Más allá del Plan de Negocios”. Informes ",19,0,0,0.0
35,Curso de Preparación para el Ingreso a la Educación Media Superior El curso inicia el martes 3 de ma,19,2,0,0.10526315789473684
36,Curso de Preparación para el Ingreso a la Educación Media Superior El curso inicia el martes 3 de ma,19,2,0,0.10526315789473684
37,Oficina Móvil en Zomeyucan #AquiGobiernaLaEsperanza #Naucalpan #IMNIS,6,0,0,0.0
38,Huellas de la Transformación en #Miramar Renovamos un espacio que durante décadas estuvo en el aband,16,2,2,0.0
39,"El Presidente Municipal de Ciudad Naucalpan, Isaac Montoya, regresó a la colonia Miramar para entreg",18,2,0,0.1111111111111111
40,"¡Duelo de Titanes en Ciudad #Naucalpan! El Gobierno de Ciudad Naucalpan, a través del #IMCUFIDEN, in",20,0,0,0.0
41,"El Gobierno de Ciudad Naucalpan, a través del IMCUFIDEN, invita a niñas y niños a formar parte del T",20,0,0,0.0
42,Tianquiztli Tlatilca: el mercado de las tradiciones llega a Ciudad Naucalpan Consulta más detalles e,14,0,0,0.0
43,"¿Sabías qué? El Adidas Telstar, utilizado en México 1970, tenía un diseño de icosaedro truncado con ",22,1,0,0.045454545454545456
44,Las Huellas de la Transformación regresan a territorio ¡Te esperamos! #AquiGobiernaLaEsperanza #Nauc,8,1,0,0.125
45,"El Gobierno de Ciudad Naucalpan, a través del IMCUFIDEN, invita a niñas y niños a formar parte del T",20,0,0,0.0
46,"Festival Feminista de Música: Naucalpan, Vivas, Libres y Sonando ¡No te lo puedes perder! #AquiGobie",13,2,0,0.15384615384615385
47,Huellas de la Transformación en Manuel Ávila Camacho ¡Te esperamos! #AquiGobiernaLaEsperanza #Naucal,9,1,0,0.1111111111111111
48,Tianquiztli Tlatilca: el mercado de las tradiciones llega a Ciudad Naucalpan Consulta más detalles e,14,0,0,0.0
49,¿Sabías qué? El balón Slazenger Challenge 4-Star se utilizó en 1966 en Inglaterra. Tenía 25 paneles ,20,0,0,0.0
50,Registro Civil de Ciudad Naucalpan Consulta toda la información en las imágenes. #AquiGobiernaLaEspe,10,0,0,0.0
51,Conoce los Módulos Hospitalarios de Ciudad Naucalpan Consulta toda la información en las imágenes. #,12,0,0,0.0
52,Huellas de la Transformación Este miércoles 25 de febrero a las 11:00 horas se realizará la entrega ,17,2,0,0.11764705882352941
53,"¡Duelo de Titanes en Ciudad #Naucalpan! El Gobierno de Ciudad Naucalpan, a través del #IMCUFIDEN, in",20,0,0,0.0
