doc_id,texto,tokens,positivas,negativas,polaridad_score
0,nunca olvidamos nuestro origen transformacion,3,1,0,0.3333333333333333
1,en la sexta sesion ordinaria del consejo intermunicipal de seguridad publica de la region naucalpan ,24,4,0,0.16666666666666666
2,hoy recordamos a mercedessosa una voz que hizo de la musica un puente entre los pueblos y una herram,15,1,0,0.06666666666666667
3,a traves del programa impulsandotusalud implementado por el sistema municipal dif naucalpan encabeza,45,2,0,0.044444444444444446
4,miles de familias naucalpenses hicieron de los espacios publicos un lugar de encuentro alegria y con,37,0,0,0.0
5,asi se vivio el apoyo a nuestra seleccion mexicana desde ciudad naucalpan te amamos mexico naucalpan,9,0,0,0.0
6,te amamos mexico losremedios naucalpan,4,0,0,0.0
7,te amamos mexico naucalpan,3,0,0,0.0
8,te amamos mexico miles de naucalpenses apoyaron a nuestra seleccion desde plazarevolucion,7,0,0,0.0
9,vamos mexico miles de naucalpenses apoyan a nuestra seleccion desde losremedios naucalpan,7,0,0,0.0
10,goooooooolll y si siii mexico naucalpan plazarevolucion,5,0,0,0.0
11,goooooooolll y si siii,2,0,0,0.0
12,asi se vivio royal club en el mundialsocial lascuatrocasas naucalpan,6,0,0,0.0
13,vamos mexico naucalpan,2,0,0,0.0
14,vamooooossssssss si se puede naucalpan,2,0,0,0.0
15,vamos mexico ysisi,2,0,0,0.0
16,asi apoyamos a nuestra seleccion desde ciudad naucalpan vamos mexico ysisi,6,0,0,0.0
17,vamos mexico naucalpan ysisi,3,0,0,0.0
18,el ring encendio la pasion en el mundialsocial lascuatrocasas entre llaves vuelos y emocion las fami,23,1,0,0.043478260869565216
19,la emocion mundialista continua despues de apoyar a nuestra seleccion mexicana no te puedes perder l,23,2,0,0.08695652173913043
20,salonvictoria en el mundialsocial cuatrocasas naucalpan mexico,5,0,0,0.0
21,asi se vivio salonvictoria en el mundialsocial cuatrocasas naucalpan mexico,6,0,0,0.0
22,las huellas de la transformacion continuan llegando a las comunidades te esperamos martes de julio h,19,2,0,0.10526315789473684
23,te apasiona crear contenido y quieres llevar tus transmisiones al siguiente nivel inscribete al tall,33,0,0,0.0
24,participa en el taller de huertos urbanos el gobierno de ciudad naucalpan a traves de la direccion d,45,1,0,0.022222222222222223
25,la caravana estamos contigo sigue recorriendo ciudad naucalpan te esperamos este de julio de a horas,33,0,0,0.0
26,como parte de la estrategia impulsada por el presidente municipal isaac montoya para promover estilo,33,1,0,0.030303030303030304
27,como parte de la estrategia ambiental impulsada por el presidente municipal isaac montoya el gobiern,26,1,0,0.038461538461538464
