fecha_semana,nombre_semana,caso,caso_label,red_social,red_social_label,tipo_publicacion,cuenta_origen,autor,titulo,texto_publicacion,texto_para_analisis,url_publicacion,id_publicacion,fecha_publicacion,fecha_publicacion_date,archivo_origen
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"El Gobierno del Estado de México, a través de la Secretaría de Cultura y Turismo, otorgó al Presidente Municipal de Ciudad Naucalpan, Isaac Montoya Márquez, el Distintivo Destino de Reuniones, que reconoce a los municipios que cuentan con infraestructura, conectividad y servicios especializados para ser sedes de convenciones, reuniones corporativas o de negocios, así como de congresos de asociaciones e industrias, ferias, exposiciones comerciales y viajes de incentivo. 🌎💼✨ El Alcalde agradeció la distinción a nombre de todas y todos los naucalpenses, así como de las y los empresarios del municipio, y destacó la visión impulsada por la Gobernadora Delfina Gómez Álvarez y la Secretaria de Cultura y Turismo, Nelly Carrasco, para posicionar al Estado de México como una de las principales entidades en el turismo de reuniones, una plataforma que impulsa la economía y genera oportunidades de desarrollo y atracción de inversiones. #AquiGobiernaLaEsperanza #Naucalpan #EdoMex #Turismo #Cultura #Desarrollo","El Gobierno del Estado de México, a través de la Secretaría de Cultura y Turismo, otorgó al Presidente Municipal de Ciudad Naucalpan, Isaac Montoya Márquez, el Distintivo Destino de Reuniones, que reconoce a los municipios que cuentan con infraestructura, conectividad y servicios especializados para ser sedes de convenciones, reuniones corporativas o de negocios, así como de congresos de asociaciones e industrias, ferias, exposiciones comerciales y viajes de incentivo. 🌎💼✨ El Alcalde agradeció la distinción a nombre de todas y todos los naucalpenses, así como de las y los empresarios del municipio, y destacó la visión impulsada por la Gobernadora Delfina Gómez Álvarez y la Secretaria de Cultura y Turismo, Nelly Carrasco, para posicionar al Estado de México como una de las principales entidades en el turismo de reuniones, una plataforma que impulsa la economía y genera oportunidades de desarrollo y atracción de inversiones. #AquiGobiernaLaEsperanza #Naucalpan #EdoMex #Turismo #Cultura #Desarrollo",https://www.facebook.com/CiudadNaucalpan/posts/pfbid0KPmuqXyx3uhvBx4cZDLEAQ6euYLSWn3g7fo7qTPT4wW1PbsJiRB4SPCLWfntomYHl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0KPmuqXyx3uhvBx4cZDLEAQ6euYLSWn3g7fo7qTPT4wW1PbsJiRB4SPCLWfntomYHl,2026-04-14 17:51:48,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"Más caminos seguros y dignos para nuestra comunidad.🛣️ El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, llevó a cabo la rehabilitación del Camino a Las Julianas, mejorando una vialidad fundamental para la movilidad de la zona. Con la intervención de 700 metros de pavimento asfáltico, la instalación de dispositivos de seguridad y balizamiento, así como la modernización del alumbrado público y trabajos de canaletas, hoy este camino cuenta con condiciones más seguras, funcionales y ordenadas. Estas acciones benefician directamente a más de 76 mil habitantes, facilitando traslados más seguros y mejorando la conectividad en la comunidad. #AquiGobiernaLaEsperanza #Naucalpan #Movilidad","Más caminos seguros y dignos para nuestra comunidad.🛣️ El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, llevó a cabo la rehabilitación del Camino a Las Julianas, mejorando una vialidad fundamental para la movilidad de la zona. Con la intervención de 700 metros de pavimento asfáltico, la instalación de dispositivos de seguridad y balizamiento, así como la modernización del alumbrado público y trabajos de canaletas, hoy este camino cuenta con condiciones más seguras, funcionales y ordenadas. Estas acciones benefician directamente a más de 76 mil habitantes, facilitando traslados más seguros y mejorando la conectividad en la comunidad. #AquiGobiernaLaEsperanza #Naucalpan #Movilidad",https://www.facebook.com/CiudadNaucalpan/posts/pfbid02BZEza3WtarMHJWdpdHEV2PzntxcvpLx1juEXnHyxy3A3AA2tMHDq8vk6yT77vQBjl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02BZEza3WtarMHJWdpdHEV2PzntxcvpLx1juEXnHyxy3A3AA2tMHDq8vk6yT77vQBjl,2026-04-14 17:01:31,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"Convocatoria: Talleres de Participación y Emprendimiento Comunitario📢✨ El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, invita a la ciudadanía a formar parte de estos talleres diseñados para fortalecer habilidades productivas y generar oportunidades de ingreso. 👉 Consulta en las imágenes los talleres disponibles, requisitos y proceso de inscripción. #AquiGobiernaLaEsperanza #Naucalpan #Bienestar #Emprendimiento","Convocatoria: Talleres de Participación y Emprendimiento Comunitario📢✨ El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, invita a la ciudadanía a formar parte de estos talleres diseñados para fortalecer habilidades productivas y generar oportunidades de ingreso. 👉 Consulta en las imágenes los talleres disponibles, requisitos y proceso de inscripción. #AquiGobiernaLaEsperanza #Naucalpan #Bienestar #Emprendimiento",https://www.facebook.com/CiudadNaucalpan/posts/pfbid0vHYibAyZfiiJYEyVTBoxq8ewQQH3RhyhyLt6k5GTL4FvH5JBgAQ7tAdKMTaFemAWl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0vHYibAyZfiiJYEyVTBoxq8ewQQH3RhyhyLt6k5GTL4FvH5JBgAQ7tAdKMTaFemAWl,2026-04-14 15:30:37,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"¡Clases gratuitas de inglés en Ciudad Naucalpan!✨ El Gobierno Municipal invita a participar en los cursos que se impartirán en el Instituto de las Juventudes Naucalpenses. 📍 Consulta días, horarios y datos de contacto en la imagen. ¡Da el siguiente paso hacia nuevas oportunidades!🤝 #AquiGobiernaLaEsperanza #Naucalpan #Juventudes #Ingles","¡Clases gratuitas de inglés en Ciudad Naucalpan!✨ El Gobierno Municipal invita a participar en los cursos que se impartirán en el Instituto de las Juventudes Naucalpenses. 📍 Consulta días, horarios y datos de contacto en la imagen. ¡Da el siguiente paso hacia nuevas oportunidades!🤝 #AquiGobiernaLaEsperanza #Naucalpan #Juventudes #Ingles",https://www.facebook.com/CiudadNaucalpan/posts/pfbid0VQE7SiQ6LLTASQ6XikTnU5zswCJLE4eWVSghPKozT9zouLWvzJ6toYyvydPrXiTEl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0VQE7SiQ6LLTASQ6XikTnU5zswCJLE4eWVSghPKozT9zouLWvzJ6toYyvydPrXiTEl,2026-04-14 15:01:31,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"Te compartimos el Comunicado No. 549 en su versión de Lectura Fácil, elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información.📄📢 Da clic en el enlace: https://drive.google.com/file/d/1VyTdDD964MeE4A5Y5jqC9BUxCv0wwhzF/view #AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil","Te compartimos el Comunicado No. 549 en su versión de Lectura Fácil, elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información.📄📢 Da clic en el enlace: https://drive.google.com/file/d/1VyTdDD964MeE4A5Y5jqC9BUxCv0wwhzF/view #AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil",https://www.facebook.com/CiudadNaucalpan/posts/pfbid0et6js9VLgAmcCGsDXB6tqzRWwWhpmRhkYUrSZiCMZfMrC9QkmibJUucs8iemmVG2l,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0et6js9VLgAmcCGsDXB6tqzRWwWhpmRhkYUrSZiCMZfMrC9QkmibJUucs8iemmVG2l,2026-04-14 13:44:47,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"Seguimos transformando Ciudad Naucalpan con obras públicas 🛣️ ✨ Avanzamos en la rehabilitación de calles y vialidades, recuperando espacios que por años estuvieron en el abandono. 🚧 Con más de 65 Huellas de la Transformación y el rescate histórico del Periférico Norte, hoy mejoramos la movilidad y la calidad de vida de miles de familias. 🤝 #AquiGobiernaLaEsperanza #Naucalpan #ObrasPublicas","Seguimos transformando Ciudad Naucalpan con obras públicas 🛣️ ✨ Avanzamos en la rehabilitación de calles y vialidades, recuperando espacios que por años estuvieron en el abandono. 🚧 Con más de 65 Huellas de la Transformación y el rescate histórico del Periférico Norte, hoy mejoramos la movilidad y la calidad de vida de miles de familias. 🤝 #AquiGobiernaLaEsperanza #Naucalpan #ObrasPublicas",https://www.facebook.com/CiudadNaucalpan/posts/pfbid06rKvQoLG25hZYa1CBWAYngHUw5AsR7sn23TLf4qAyRgP8683vy8Pe78Bae7PRBrhl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid06rKvQoLG25hZYa1CBWAYngHUw5AsR7sn23TLf4qAyRgP8683vy8Pe78Bae7PRBrhl,2026-04-14 13:02:14,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"Las Huellas de la Transformación continúan llegando a más comunidades de Ciudad Naucalpan. ✨ El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, invita a vecinas y vecinos de Loma Colorada a formar parte de esta jornada de mejora del entorno urbano, donde se realizan trabajos que fortalecen la imagen, funcionalidad y bienestar de la comunidad. 🤝 📅 Miércoles 15 de abril 🕐 13:00 horas 📍 Av. de las Torres #9, Primera Sección, Loma Colorada Seguimos trabajando en territorio, construyendo espacios dignos para las y los naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion","Las Huellas de la Transformación continúan llegando a más comunidades de Ciudad Naucalpan. ✨ El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, invita a vecinas y vecinos de Loma Colorada a formar parte de esta jornada de mejora del entorno urbano, donde se realizan trabajos que fortalecen la imagen, funcionalidad y bienestar de la comunidad. 🤝 📅 Miércoles 15 de abril 🕐 13:00 horas 📍 Av. de las Torres #9, Primera Sección, Loma Colorada Seguimos trabajando en territorio, construyendo espacios dignos para las y los naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion",https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,2026-04-14 12:33:31,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,Comunicado oficial📌 #AquiGobiernaLaEsperanza #Naucalpan #Comunicado,Comunicado oficial📌 #AquiGobiernaLaEsperanza #Naucalpan #Comunicado,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,2026-04-14 11:52:31,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"14 de abril | Escudo Nacional 🇲🇽✨ Se expide el decreto que define la forma del Escudo Nacional, símbolo de identidad, historia y orgullo de México. Un emblema que representa nuestras raíces y fortalece el sentido de pertenencia de todas y todos. #AquiGobiernaLaEsperanza #Naucalpan #EscudoNacional","14 de abril | Escudo Nacional 🇲🇽✨ Se expide el decreto que define la forma del Escudo Nacional, símbolo de identidad, historia y orgullo de México. Un emblema que representa nuestras raíces y fortalece el sentido de pertenencia de todas y todos. #AquiGobiernaLaEsperanza #Naucalpan #EscudoNacional",https://www.facebook.com/CiudadNaucalpan/posts/pfbid0VjmvxzVkWfZb1ZPzyMNWTEe9jeW664kXShTFrDA3eoB32LfdnBLBYvSV6YEhC7kCl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0VjmvxzVkWfZb1ZPzyMNWTEe9jeW664kXShTFrDA3eoB32LfdnBLBYvSV6YEhC7kCl,2026-04-14 11:21:30,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
2026-04-01,2026-04-01_al_2026-04-15_Facebook,gobierno_naucalpan,Gobierno de Naucalpan,facebook,Facebook,post_facebook,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, invita a la ciudadanía a vivir una experiencia llena de identidad, cultura y sabor en el Tianquiztli Tlatilca, un espacio que impulsa a las y los productores y artesanos locales. 🤝✨ Durante esta jornada, podrás recorrer un mercado lleno de vida, donde cada pieza artesanal y cada platillo cuentan una historia, fortaleciendo nuestras raíces y el orgullo de ser naucalpenses. 🧶🌮 📅 15 y 16 de abril 🕘 De 9:00 a 16:00 horas 📍 Explanada de los Edificios Anexos al Palacio Municipal Disfruta de: 🧺 Exposición y venta de productos artesanales. 🍲 Gastronomía tradicional. Consumir local es fortalecer nuestra comunidad y apoyar el talento de nuestra gente. 💛 Para mayor información: 55 1199 6742 #AquiGobiernaLaEsperanza #Naucalpan #Cultura #Artesanos #ConsumoLocal","El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, invita a la ciudadanía a vivir una experiencia llena de identidad, cultura y sabor en el Tianquiztli Tlatilca, un espacio que impulsa a las y los productores y artesanos locales. 🤝✨ Durante esta jornada, podrás recorrer un mercado lleno de vida, donde cada pieza artesanal y cada platillo cuentan una historia, fortaleciendo nuestras raíces y el orgullo de ser naucalpenses. 🧶🌮 📅 15 y 16 de abril 🕘 De 9:00 a 16:00 horas 📍 Explanada de los Edificios Anexos al Palacio Municipal Disfruta de: 🧺 Exposición y venta de productos artesanales. 🍲 Gastronomía tradicional. Consumir local es fortalecer nuestra comunidad y apoyar el talento de nuestra gente. 💛 Para mayor información: 55 1199 6742 #AquiGobiernaLaEsperanza #Naucalpan #Cultura #Artesanos #ConsumoLocal",https://www.facebook.com/CiudadNaucalpan/posts/pfbid0E95ZFKuqjk4Y5qb4AKfoXuY4XvuuRWyEf4XJPPk79GY7U26pJdfnfWPQoK43aVkTl,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0E95ZFKuqjk4Y5qb4AKfoXuY4XvuuRWyEf4XJPPk79GY7U26pJdfnfWPQoK43aVkTl,2026-04-14 11:15:47,2026-04-14,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Periodico/Enero_Mayo/2026-04-01_al_2026-04-15/Facebook/2026-04-01_al_2026-04-15_Facebook/2026-04-01_al_2026-04-15_Facebook_posts.csv
