titulo,fecha,iso_date,fuente,autor,url,url_google,thumbnail,texto,origen
¡Lennon revive! El concierto “Power to the People” llega restaurado a los cines de la CDMX - El Sol de México,2026-04-15 07:00,2026-04-15T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldemexico/gossip/lennon-revive-el-concierto-power-to-the-people-llega-restaurado-a-los-cines-de-la-cdmx-29515576,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPQmJObS0wUl9hbzhEVGlHenJVOWUwQlVyeTJ1VkNqZE1iVDE0ZDV4X3ktc0Jha1JVNFRpc1BhM0prdDBTZnlJZFBoLXhnUHM2SFVJNWYzS282SmI4X0ZyY1BfdlBqWjJrSXhaTFB1aXNBdUstRDFLM0dncnVaa2dPYUkyamZRUTByTmtGOEFNRWpBT09mVUNpN1BnRWFYd1FEU2JuS01oUG11WFM1SVZiU09wU0NTQnM2MW1ER1d2a1hzNzc1LTdDdFV5bGV3aTMy?oc=5,,"Gossipmiércoles, 15 de abril de 2026
¡Lennon revive! El concierto “Power to the People” llega restaurado a los cines de la CDMX
El estreno se tiene programado para finales de este mes abril y será proyectado por Cinépolis
Redacción / El Sol De México",GOOGLE_NEWS_RSS
Línea 3 del Metro: Desalojan estaciones y activan servicio de RTP por falla eléctrica - La Prensa - El Sol de México,2026-04-15 07:00,2026-04-15T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/metropoli/linea-3-del-metro-desalojan-estaciones-y-activan-servicio-de-rtp-por-falla-electrica-29511841,https://news.google.com/rss/articles/CBMizAFBVV95cUxORlNxREI4TXduZURYYnhMb3J3RkhiRWVZR2c2VzB2OHA5ODRmRDNJeWxJRmhkV0pFY05EazVmVW80M3FITXlEZ2hkbmRtdm9BQUVHdmJTNVhmMzdnVkRCdkJsVGpXdHBNQk1VcElKZ3hkZnRObEhaVU9lSVN6MlRWd3llbUwxZVFRelZmMl9UQWRzbXdjZXh2TnBBS3p5WlVDOUpZWHJEazdxQ2s3Uk1IdkRhWnAxS2hSdGJwVXg5UmpnQ25xN3dsbjhrbFE?oc=5,,"Línea 3 del Metro normaliza operación luego de tres horas de caos por falla eléctrica
El Sistema de Transporte Colectivo confirmó que, tras las labores conjuntas con la CFE, el suministro eléctrico ha sido restablecido en todas las estaciones de Línea 3
Yennyfer Mena y Humberto Meza / La Prensa",GOOGLE_NEWS_RSS
Lo localizan en Tlalnepantla a casi dos años de desaparecido - La Prensa - El Sol de México,2026-04-15 07:00,2026-04-15T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/metropoli/lo-localizan-en-tlalnepantla-a-casi-dos-anos-de-desaparecido-29504296,https://news.google.com/rss/articles/CBMirAFBVV95cUxOUHhXdG1PYlM1QWxsT2M3cUVfaktCWUtVTTk1SmpLUkdiZU1rV3FqY0NfbE5DN0JuNzlpS0xJSm0zVVdycDNvcE5yZEY2eFBud25hb3VxVzMyZDQ5cTc1R3ZKVjhSZEd4UHp3Rml2cmI4TXVYdEtBa252TVRydGJTWmlzSXo4Ni03ekJvbWlLOGRUOV9zQWVIUEZ6b1VOOVp2MkxSSnBfeU9rbThV?oc=5,,"Metropolimiércoles, 15 de abril de 2026
Lo localizan en Tlalnepantla a casi dos años de desaparecido
Tras verificar un boletín de COBUPEM, vigente desde junio de 2024, un hombre de 48 años fue reintegrado con su familia
Tras verificar un boletín de COBUPEM, vigente desde junio de 2024, un hombre de 48 años fue reintegrado con su familia",GOOGLE_NEWS_RSS
Juzgados cívicos de Ecatepec no deberán criminalizar a ciudadanos - El Sol de México,2026-04-15 07:00,2026-04-15T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/metropoli/juzgados-civicos-de-ecatepec-no-deberan-criminalizar-a-ciudadanos-29505973,https://news.google.com/rss/articles/CBMiswFBVV95cUxQaGpFRzhiSWtBSlFMdV9LUkRnQ0diaWFESnZHLUJaQWVYamxWb2J1aTBEaW54MkR0d0Q4OFVDOWl5WTdzUzFscDJMTFBtRlBlU29OV3ZEcUJVMmVJcWtDcEtVZDJIRVduU0RLcWhmRDVGZGtnV0ZmWGZnVTFRV3pHSEhkeG1BZnA4QmxSRGxFOHlTOFpTNHNPdVJ0NDdjM0tfUG1FQ1JXZVJseVl0Yy1lQy1ENA?oc=5,,"Juzgados cívicos de Ecatepec no deberán criminalizar a ciudadanos
Lista la convocatoria para designar a juezas y jueces, secretarias y secretarios cívicos; en mayo próximo entrarán en funciones los nuevos servidores públicos
Rubén Pérez
Lista la convocatoria para designar a juezas y jueces, secretarias y secretarios cívicos; en mayo próximo entrarán en funciones los nuevos servidores públicos
Rubén Pérez",GOOGLE_NEWS_RSS
"Cajeros, transporte y calles: los espacios donde más inseguridad perciben la ciudadanía - El Sol de Toluca - El Sol de México",2026-04-14 07:00,2026-04-14T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/local/cajeros-transporte-y-calles-los-espacios-donde-mas-inseguridad-perciben-la-ciudadania-29492976,https://news.google.com/rss/articles/CBMizgFBVV95cUxQSU1KWTMyUGZCT2d1UHlSMzJfQjlRMzFqTUgxSUZtZGpBc09pZlM3SjQxQmN2SnVCWlpFcXZQb21YMmdfODRPWTNhc2ktdWc1aVUwN0txSFBvRUNMWUxnMGxfVVF0WG5TWHVCczhqNzR4azlDNnlvaEhUZmlZajZQZWpVT2tIZE1ZMWEtRUlwN29oU3pTRUdCZld4NXBEQWwxX001NmctRG5QVGRoLWQ3cGdsZjhTcGlKbDlCalVBb3ZMWU1lR2FKd2p3eWZ0UQ?oc=5,,"Localmartes, 14 de abril de 2026
Cajeros, transporte y calles: los espacios donde más inseguridad perciben la ciudadanía
ENSU revela que actividades cotidianas como retirar dinero o trasladarse se han convertido en focos de temor para la población
Sandra Hernández",GOOGLE_NEWS_RSS
Edomex: hombre es encontrado sin vida con impactos de bala dentro de un auto - El Sol de México,2026-04-14 07:00,2026-04-14T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/edomex-hombre-es-encontrado-sin-vida-con-impactos-de-bala-dentro-de-un-auto-29492561,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOT19BY29UNmRsemtsVnV4R01hOUw0LWpDZ3JiMG9WOVFSenhZYmdMd3ZkTE9kLWgxeVFqLTcydHRNSl9UWEp1OVROQjc4alNGa3pBMVJrcmV0RWZJdzV4Q2JTWjlxMTlncVpFNktCbVRScG5qd2FlbzRobG9NdDBhMmtWdlB2dnJkOVUyYVRUdFNyV2QwSEhfYjMxekFBbXUtV0p6Z0VsODRaNUJZd1J0VjBsU0VXa1gxS0J1NVJ3bHI?oc=5,,"Edomex: hombre es encontrado sin vida con impactos de bala dentro de un auto
El hallazgo en Metepec evidencia la creciente inseguridad urbana y la urgencia de fortalecer la investigación criminal
Álvaro Velázquez
El hallazgo en Metepec evidencia la creciente inseguridad urbana y la urgencia de fortalecer la investigación criminal
Álvaro Velázquez",GOOGLE_NEWS_RSS
Mueren dos recolectores de basura tras accidente en Periférico Norte - El Sol de México,2026-04-14 07:00,2026-04-14T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldetoluca/policiaca/mueren-dos-recolectores-de-basura-tras-accidente-en-periferico-norte-29492211,https://news.google.com/rss/articles/CBMivAFBVV95cUxQQWRmVy0weDZJSVk3SW9RSmtZQnFlT3BLaTB1OEdZM1lIZW5hdl8zcXNKS25kQmtqWDlKS0NxYXBnVTUzdzlHRjVZWlV4ZXVvNG8zV0pWOVhOejI1Y1ltc1pDX01vMXk4anRYem1JeWNkdngzWE1jX3UtNW15RlRsVGdDX0U2WUxlVVpJOEs3V0pOZjlKWmhxNl92Zk9NMU56aVB0SDhIb1h1aVhLNFlqcmlMemxCemlkcGpibg?oc=5,,"Policiacamartes, 14 de abril de 2026
Mueren dos recolectores de basura tras accidente en Periférico Norte
Las víctimas viajaban en la parte trasera de un camión recolector cuando se impactaron contra la estructura de un puente vehicular en carriles centrales",GOOGLE_NEWS_RSS
Fallece recolector de basura tras golpearse la cabeza con puente vehicular en Naucalpan - El Sol de México,2026-04-14 07:00,2026-04-14T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/fallece-recolector-de-basura-tras-golpearse-la-cabeza-con-puente-vehicular-en-naucalpan-29491191,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPeWZHajd3LUFfQVgzWDlvYlBnOXhSNzdSYUJtTXFZZ0VSOWZ6Vk1McVJxT2FEaEJVbElRWG1KUTRBVGw2S0hYS1JyOGVCZkN5N2ZwcTBqa043S0FYLUFnMWpfdy1lUXh2czlOUmttNWJlQVFOS1NudkFZaFJ3SFU2X2xHUnc5ZlBfay1qYU8tNVRnRlNKZXBOVVh1RkF4NzY5eFJOTkpNQ01pZTVmTDhYZndvaXZ3T0k3OWhKZGRieFppNDFMMS1fTjZDLTFEZVhI?oc=5,,"Fallece recolector de basura tras golpearse la cabeza con puente vehicular en Naucalpan
Los tres trabajadores iban arriba cuando se estrellaron con la estructura; el conductor fue detenido y dos lesionados llevados al Hospital de Traumatología de Lomas Verdes
Álvaro Velázquez",GOOGLE_NEWS_RSS
Vecinos de Azcapotzalco luchan contra obras del Macrolibramiento mexiquense - El Sol de México,2026-04-14 07:00,2026-04-14T07:00:00+00:00,El Sol de México,,https://oem.com.mx/elsoldemexico/metropoli/vecinos-de-azcapotzalco-frenan-obras-del-macrolibramiento-mexiquense-29476665,https://news.google.com/rss/articles/CBMivAFBVV95cUxQdDBmYkhaQmZLYVJuNHlvc2ZYOGdvR3dCX3pVRWhyMnRkSXM0WWdoUTQySl9qY0FnN3d2clIwTFFiaE53d0tOTFJ0WTRCNWtScmkxRGJESE5qQmJuSWlycG5JWkFrTk5oRG1ZcmRWQjVlcEdLQzZfVmt5NEJydU5Bbk5GTS1STmwyNjhDV1Q4STZCU3ptZlpobnd1WURYelhIOTN4ajZNWDJTU040MkNaOUZRbzBYY0FETlZlVA?oc=5,,"Vecinos de Azcapotzalco luchan contra obras del Macrolibramiento mexiquense
Integrantes del comité colegiado vecinal “No al Macrolibramiento”, conformado desde 2024, han detectado que, en distintos puntos de la obra, lleván cuatro meses hasta más de un año paradas, lo cual es visible en lo oxidado de los metales y en el descuido de la construcción.",GOOGLE_NEWS_RSS
Hallan cadáver en Metepec; detienen a cinco sospechosos - El Sol de México,2026-04-13 07:00,2026-04-13T07:00:00+00:00,El Sol de México,,https://oem.com.mx/la-prensa/policiaca/hallan-cadaver-en-metepec-detienen-a-cinco-sospechosos-29480378,https://news.google.com/rss/articles/CBMipAFBVV95cUxNMWxEX2JPbEU2eTZ2eXhGS2E2VDFLRXhYWERXdmtFa0JfSkd1dDlHaHdrMDNERkJvUDdfcUpDRXNmNmdjcEs3b3luZ3dlOVE2WE1RM2RuamtiUFJ5ZHhqS0RzalU4ZzV5UHF4aUE1V0Z6N1VmTWl5VVpxWjdVYmc0OVo4WlpHTXo2czY0SzhNSzRIY3V6Y0lGd3I5dEN5VmJmX092dQ?oc=5,,"Policiacalunes, 13 de abril de 2026
Hallan cadáver en Metepec; detienen a cinco sospechosos
Mientras tanto, las autoridades investigan vínculos con grupos delictivos y móviles del brutal homicidio
Álvaro Velázquez
Mientras tanto, las autoridades investigan vínculos con grupos delictivos y móviles del brutal homicidio
Álvaro Velázquez",GOOGLE_NEWS_RSS
