doc_id,texto,tokens,positivas,negativas,polaridad_score
0,"Agradezco a la Presidenta Municipal de Zumpango, Roselia García , por la invitación a la entrega de ",13,2,0,0.15384615384615385
1,"5 de mayo | Aniversario de la Batalla de Puebla Hoy recordamos con orgullo el 5 de mayo de 1862, cua",17,0,0,0.0
2,"Conoce a Esther Rojas Trinidad, orgullo naucalpense; tejedora en telar de cintura que preserva nuest",21,0,0,0.0
3,"En Santa Lilia entregamos una nueva Huella de la Transformación: 37 luminarias, bacheo, poda, baliza",18,1,0,0.05555555555555555
4,"En el Día de la Danza, “Danza por la Paz” llenó de vida Industrial Tlatilco. Desde la Mesa de Paz se",20,3,0,0.15
5,"Hoy recuperamos un símbolo de nuestra historia: la Oda de Hierro. La elevamos, iluminamos y devolvim",16,0,0,0.0
6,Hoy conmemoramos el Día del Trabajo junto al SUTEYM en la explanada municipal. Reafirmo: gobernar es,14,0,0,0.0
7,"Entregamos la Huella de la Transformación número 71, en #Santa Lilia. #AquiGobiernaLaEsperanza #Nauc",10,1,0,0.1
8,Regresé a la Primaria y Jardín de Niñas y Niños #EmilianoZapata para anunciar una obra integral que ,15,0,0,0.0
9,Regresé a la Primaria y Jardín de Niñas y Niños #EmilianoZapata para anunciar una obra integral que ,15,0,0,0.0
10,29 de abril | Día Internacional de la Danza #AquiGobiernaLaEsperanza #Naucalpan #DíaDeLaDanza,7,1,0,0.14285714285714285
11,"En San Francisco Chimalpa, vivimos una jornada llena de alegría, color y unidad, celebrando a lo más",17,0,0,0.0
12,"Hoy, en #SanFranciscoChimalpa, vivimos una jornada llena de alegría, color y unidad, celebrando a lo",19,1,0,0.05263157894736842
13,"El Gobierno de Ciudad #Naucalpan rescata y eleva la Oda de Hierro, símbolo de nuestra historia y voc",19,0,0,0.0
14,"En #SanRafaelChamapa 4ª sección rehabilitamos la calle #SigmaSur, una obra que no es solo pavimento ",17,1,0,0.058823529411764705
15,"Asistí a la Mesa de Paz encabezada por nuestra Gobernadora, la Maestra @delfinagomeza en #LaPaz, don",19,0,0,0.0
16,"A través del programa #HuellasDeLaTransformacion, se llevó a cabo la reconstrucción integral del pue",17,3,0,0.17647058823529413
17,5 de mayo | Aniversario de la Batalla de Puebla. #AquiGobiernaLaEsperanza #Naucalpan #5DeMayo #Batal,9,0,0,0.0
18,Inclusión Laboral: Diversidad que impulsa resultados. Consulta la imagen para más información. #Aqui,11,0,0,0.0
19,"Jornada de limpieza del Río Chico de los Remedios, una acción para cuidar nuestro entorno y recupera",17,1,0,0.058823529411764705
20,"¿Sabías que? En 1966, durante la Copa Mundial, la Selección Mexicana utilizó un escudo con bordes má",20,0,0,0.0
21,El Gobierno de Ciudad #Naucalpan fortalece una comunicación incluyente con la #LecturaFacil. Adaptam,15,1,0,0.06666666666666667
22,El Gobierno de Ciudad Naucalpan te invita al taller Reinventa tu Salud: Nutrición en la Menopausia. ,16,0,0,0.0
23,"Taller de Elaboración de Jabones Humectantes de Leche, un espacio para aprender nuevas habilidades y",17,0,0,0.0
24,"Llega el Tianguiztli Tlatilca, un espacio lleno de tradición, sabor y talento local. Este 16 y 17 de",21,1,0,0.047619047619047616
25,Curso Comercial de Emprendimiento. Consulta la imagen para más información. #AquiGobiernaLaEsperanza,10,0,0,0.0
26,"Junta Municipal de Reclutamiento | #SMN El Gobierno de Ciudad #Naucalpan, en coordinación con SEDENA",23,1,0,0.043478260869565216
27,4 de mayo | Natalicio de Carlos Monsiváis #AquiGobiernaLaEsperanza #Naucalpan #CarlosMonsiváis,8,0,0,0.0
28,"¿Sabías que? En 1962, durante la Copa Mundial, la Selección Mexicana mantuvo un escudo con diseño cl",20,0,0,0.0
29,Vive la tradición en Naucalpan El Tianquiztli Tlatilca llega con lo mejor de nuestras raíces: artesa,23,0,0,0.0
30,"Caravana “Estamos Contigo”, donde podrás acceder a servicios gratuitos de salud, educación, empleo y",18,1,0,0.05555555555555555
31,3 de mayo | Día de la Santa Cruz y Día del Albañil #AquiGobiernaLaEsperanza #Naucalpan #DíaDelAlbañi,8,0,0,0.0
32,"¿Sabías que? En 1958, durante la Copa Mundial, la Selección Mexicana utilizó un escudo con un diseño",20,1,0,0.05
33,"Invitamos a las y los naucalpenses a ser parte del Mundial Social Naucalpan 2026, un espacio de conv",19,0,0,0.0
34,"Invitamos a las y los vecinos a participar en la Caravana “Estamos Contigo”, un espacio que acerca s",15,0,0,0.0
35,En San Miguel Tecamachalco celebramos el Día de la Niña y el Niño con alegría y comunidad. Más de 20,20,0,0,0.0
36,"En Santa Lilia entregamos una Huella más de la Transformación: 37 luminarias, bacheo, poda, balizami",20,2,0,0.1
37,Decoración de accesorios con pedrería. Consulta la imagen para mas información. #AquiGobiernaLaEsper,10,0,0,0.0
38,"Asesorías nutricionales en Naucalpan. Lunes y martes de abril, mayo, junio y julio de 2026 9:30 a 13",22,0,0,0.0
39,"En el Día de la Danza, “Danza por la Paz” llenó de vida Industrial Tlatilco. Desde la Mesa de Paz se",20,3,0,0.15
40,"El Presidente Municipal, Isaac Montoya, encabezó la Mesa de Paz en Industrial Tlatilco con “Danza po",21,2,0,0.09523809523809523
41,"En el Día del Trabajo, el Gobierno de Naucalpan reinauguró la Oda de Hierro, símbolo histórico de la",12,0,0,0.0
42,Participa en el Taller de Huertos Urbanos Se invita a la ciudadanía a organizarse y participar en es,20,1,0,0.05
43,"En un acto de unidad, el Presidente Municipal Isaac Montoya participó en la conmemoración del Día de",15,0,0,0.0
44,"Llega el Tianguiztli Tlatilca, un espacio lleno de tradición, sabor y talento local. Este 16 y 17 de",21,1,0,0.047619047619047616
45,Curso Comercial de Emprendimiento. Consulta la imagen para más información. #AquiGobiernaLaEsperanza,10,0,0,0.0
46,"¿Sabías que? En 1955, la Selección Mexicana utilizó un escudo con mayor presencia del escudo naciona",18,0,0,0.0
47,"El Gobierno de Ciudad Naucalpan te invita a celebrar el Día de la Niña y el Niño, una jornada llena ",18,0,0,0.0
