tema_id,subtema,nombre_completo,coef_ridge,coef_logit,correlacion,docs_con_feature,intensidad_media,contribucion_pct
0,agua,Servicios e Infraestructura Pública - Agua,0.047928556792371124,0.04308688223852282,0.1737145462375069,301,0.01571167026417379,1.7319422535704017
0,basura,Servicios e Infraestructura Pública - Basura,0.2354088082766737,0.050689586154261376,0.4849901431264724,590,-0.0341269531337901,8.506712682446585
0,alumbrado,Servicios e Infraestructura Pública - Alumbrado,0.12566635219438999,0.0927032875474477,0.21441819079440766,266,0.06711375432430641,4.541068619286421
1,delitos_patrimoniales,Seguridad y Criminalidad - Delitos_patrimoniales,0.2918483240341968,0.02739541234700977,0.3243567488509852,525,-0.05049327351012295,10.546206225616777
1,violencia_crimen_organizado,Seguridad y Criminalidad - Violencia_crimen_organizado,0.4313722249226293,0.03330922268394025,0.4626919196188805,858,-0.08383141010117598,15.58803004640223
1,violencia_personas,Seguridad y Criminalidad - Violencia_personas,0.20929745104979944,0.039386013488590735,0.2915271656372574,277,-0.035601044675851234,7.563154897570978
1,prevencion_vigilancia,Seguridad y Criminalidad - Prevencion_vigilancia,0.21262560255623864,0.07162218976329138,0.2530722256316994,711,0.03801764345938799,7.68342069746261
2,drenaje,Medio Ambiente y Servicios de Agua - Drenaje,0.08336310699439291,0.0031849063364299242,0.12564301647365428,55,-0.06518138105444607,3.012402147178373
2,pavimento,Medio Ambiente y Servicios de Agua - Pavimento,0.08956165222276644,0.014573497930368051,0.0826164864443982,93,-0.03829649102902569,3.236392250577357
2,vialidad,Medio Ambiente y Servicios de Agua - Vialidad,0.11095300424828032,0.016779807311082223,0.1165962491069844,426,-0.051262682339563374,4.009388328771045
3,obras,Obra Pública e Inversión - Obras,0.28950639750251744,0.06961323411807624,0.3355110261951704,636,0.03258335750489116,10.461578567568482
4,educacion,Educación y Cultura - Educacion,0.22780647965038597,0.06754395431617499,0.44458970803572373,351,0.02190703860527601,8.231995581524169
4,cultura,Educación y Cultura - Cultura,0.18370375719857115,0.04522477249234773,0.4314822440687933,396,-0.0070001213755699005,6.6383033524282125
6,gobierno,Gobernanza y Administración Pública - Gobierno,0.22828823670410445,0.03545895104597058,0.4854833413810035,1082,-0.03688553164142025,8.249404313460436
