tema_id,subtema,nombre_completo,coef_ridge,coef_logit,correlacion,docs_con_feature,intensidad_media,contribucion_pct
0,agua,Servicios e Infraestructura Pública - Agua,0.028290307524150383,0.03186103039481748,0.15536198402440868,335,0.009519005233289947,0.9945301545565502
0,basura,Servicios e Infraestructura Pública - Basura,0.3071765057398663,0.04521526469018756,0.4428530382465732,889,-0.042951943609622845,10.798620604205857
0,alumbrado,Servicios e Infraestructura Pública - Alumbrado,0.14698873982990557,0.07511677193908435,0.22033628805069955,293,0.0680705993628227,5.167308061827043
1,delitos_patrimoniales,Seguridad y Criminalidad - Delitos_patrimoniales,0.1976770623412304,0.018775059614268393,0.22792115768581103,290,-0.06573602133160689,6.94922807730818
1,violencia_crimen_organizado,Seguridad y Criminalidad - Violencia_crimen_organizado,0.395258552264977,0.03003655050325476,0.43207302012683146,1008,-0.08339338451345063,13.8950963590026
1,violencia_personas,Seguridad y Criminalidad - Violencia_personas,0.26009225268076497,0.036421445512858044,0.32446488115896643,432,-0.05191529284566286,9.143399662119116
1,prevencion_vigilancia,Seguridad y Criminalidad - Prevencion_vigilancia,0.2267896385613293,0.06833346731164266,0.2767014910658602,485,0.024902932946629645,7.97266463426317
2,drenaje,Medio Ambiente y Servicios de Agua - Drenaje,0.050468235454442796,0.00542705647862048,0.06658928748170394,51,-0.048156112760780544,1.7741829764083041
2,pavimento,Medio Ambiente y Servicios de Agua - Pavimento,0.08182411911900116,0.007265105911771163,0.07804140890573097,67,-0.06278360924082849,2.876481769044245
2,vialidad,Medio Ambiente y Servicios de Agua - Vialidad,0.1439254734490945,0.015639575376357004,0.15226047216311614,518,-0.06103285578648672,5.059620622072095
3,obras,Obra Pública e Inversión - Obras,0.24423576456651222,0.07568297800116733,0.3121906040036184,671,0.0240053321376105,8.585973569754096
4,educacion,Educación y Cultura - Educacion,0.38982381566155244,0.11599006550918053,0.49845411400848133,2624,0.06081744061645253,13.704041191802178
4,cultura,Educación y Cultura - Cultura,0.19446591004205668,0.05436874178623277,0.35343167869585174,640,0.018866522382458156,6.836341789675017
6,gobierno,Gobernanza y Administración Pública - Gobierno,0.17757384304047946,0.038145302567050274,0.3998397779600204,1984,-0.022368619514443213,6.242510492807107
