doc_id,texto,tokens,positivas,negativas,polaridad_score
0,a traves del imcufiden y como parte de las huellasdelmundialsocial transformamos las canchas de lasc,12,0,0,0.0
1,con el compromiso de garantizar el acceso y la continuidad educativa de ninas ninos y jovenes sumamo,20,2,1,0.05
2,ganamos mexico marcadorfinal,3,0,0,0.0
3,gol de mexico la emocion se vive en cada rincon de ciudad naucalpan vamos mexico,8,0,0,0.0
4,marcador de medio tiempo vamos mexico naucalpan,4,0,0,0.0
5,vamos mexico naucalpan,2,0,0,0.0
6,gol de mexico vamos mexico naucalpan,4,0,0,0.0
7,desde ciudad naucalpan vamos mexico,3,0,0,0.0
8,a traves del oapas naucalpan llevamos a cabo la modernizacion del sistema de rebombeo de losremedios,19,3,1,0.10526315789473684
9,llevamos a cabo la modernizacion del rebombeo del tanque lomacolorada una obra estrategica que duran,20,3,1,0.1
10,transformamos la calle sierra madre del sur una obra que durante decadas fue esperada por las famili,14,1,0,0.07142857142857142
11,las tarjetas de la becaritacetina llegaron a la colonia mexico acompane a elizabeth rocha encargada ,20,3,0,0.15
12,entrega de tarjetas de la becaritacetina en esta jornada realizada en san agustin mas de mil estudia,21,4,0,0.19047619047619047
13,la lengua de senas mexicana es identidad cultura y comunicacion lsm naucalpan,8,0,0,0.0
14,acompane a elizabeth rocha encargada de las becas para el bienestar del gobierno de mexico y a adria,21,2,0,0.09523809523809523
15,ciudad naucalpan forma parte del mundialsocial con mucho orgullo los paisajes y espacios de losremed,20,1,0,0.05
16,mananera del pueblo aquigobiernalaesperanza naucalpan cuartatransformacion,5,0,0,0.0
17,hoy acompane al secretario de educacion ciencia tecnologia e innovacion del estado de mexico miguel ,18,3,0,0.16666666666666666
18,como parte de una estrategia coordinada entre los tres ordenes de gobierno asisti a una nueva entreg,11,1,0,0.09090909090909091
19,el gobierno de ciudad naucalpan recuerda que tirar basura en la via publica esta prohibido y puede s,16,1,1,0.0
20,el gobierno de ciudad naucalpan a traves del difnaucalpan y mediante el programa impulsandotusalud r,20,2,0,0.1
21,la identidad la cultura y el talento local se vivio en la expocorazonmundialista naucalpan en la bas,19,0,0,0.0
22,la identidad la cultura y el talento local se vivio en la expocorazonmundialista naucalpan aquigobie,8,0,0,0.0
23,a traves del instituto de las mujeres naucalpenses y la igualdad sustantiva imnis se llevo a cabo el,19,0,0,0.0
24,estas pensando en sumar un nuevo integrante a tu familia adopta y brinda una segunda oportunidad a u,16,0,0,0.0
25,elementos de la coordinacion municipal de proteccion civil y bomberos realizaron el rescate de un se,18,3,0,0.16666666666666666
26,en la explanada del palaciomunicipal se llevo a cabo una nueva jornada de entrega de tarjetas de la ,18,3,0,0.16666666666666666
27,no te dejes sorprender los coyotes o falsos gestores actuan sin sustento legal y representan un ries,19,2,1,0.05263157894736842
28,de junio dia internacional del doblaje conmemoramos a las y los profesionales que con su talento y v,16,0,0,0.0
29,tienes adeudos te invitamos a aprovechar el de condonacion en multas y recargos generados por adeudo,17,0,0,0.0
30,ganamos marcadorfinal naucalpan,3,0,0,0.0
31,gol de mexico la emocion se vive en cada rincon de ciudad naucalpan vamos mexico aquigobiernalaesper,9,0,0,0.0
32,en el campo de latolva se llevo a cabo una nueva jornada de entrega de tarjetas de la becaritacetina,19,3,0,0.15789473684210525
33,la emocion se vive en cada rincon de naucalpan vamos mexico,5,0,0,0.0
34,durante esta gran fiesta deportiva internacional hagamos equipo por una sociedad libre de violencia ,16,0,1,-0.0625
35,con el objetivo de revertir anos de abandono en la infraestructura hidrica y garantizar el suministr,18,3,2,0.05555555555555555
36,hablar del suicidio no es peligroso es necesario abrir el dialogo puede salvar vidas y escuchar sin ,18,0,1,-0.05555555555555555
37,vivamos esta gran fiesta deportiva con entusiasmo y respeto naucalpan,6,0,0,0.0
38,sabias que en qatar lionel messi fue nombrado el mejor jugador del mundial llevandose el balon de or,16,0,0,0.0
39,en la colonia mexico se llevo a cabo la septima jornada de entrega de tarjetas de la becaritacetina ,19,3,0,0.15789473684210525
40,en la escuela secundaria pastor velazquez se llevo a cabo la jornadadesaludysexualidad una estrategi,20,2,0,0.1
41,buscas donde realizar tu servicio social o practicas profesionales consulta en las imagenes los requ,19,3,0,0.15789473684210525
42,golfestnaucalli invita a las y los naucalpenses a disfrutar de entretenimiento y ambiente futbolero ,14,0,0,0.0
43,servicio de relevo este servicio es para ti usalo cuando lo necesites aquigobiernalaesperanza naucal,10,2,0,0.2
44,la lengua de senas mexicana es parte de la riqueza cultural y linguistica de nuestro pais aquigobier,11,1,0,0.09090909090909091
45,adulto mayor localizado la atencion oportuna y la coordinacion entre la ciudadania la guardiamunicip,14,0,0,0.0
46,avisometeorologico ante las condiciones meteorologicas recientes te recomendamos tomar las precaucio,15,0,0,0.0
