doc_id,texto,tokens,positivas,negativas,polaridad_score
0,29 de abril | Día Internacional de la Danza #AquiGobiernaLaEsperanza #Naucalpan #DíaDeLaDanza,7,1,0,0.14285714285714285
1,Me dio gusto acompañar el 83° aniversario de la Asociación de Charros General Manuel Ávila Camacho y,22,0,0,0.0
2,"Agradezco profundamente a la Fundación #Teletón y al #CRIT Estado de México, dirigido por Jardiel Qu",17,0,0,0.0
3,Desde #SanRafaelChamapa realizamos la #MesaDePaz y la jornada de Atención a las Causas con la Camina,10,0,0,0.0
4,"Desde #SanRafaelChamapa realizamos la #MesaDePaz y la Caminata por la Paz, porque la seguridad se co",14,1,0,0.07142857142857142
5,"Junto a la Gobernadora @delfinagomeza del #EdoMex, dimos apertura de la lateral del Periférico Norte",16,1,0,0.0625
6,"El Gobierno de México, a través de la Secretaría de Bienestar, realizará en Ciudad Naucalpan la entr",18,2,0,0.1111111111111111
7,22 de abril | Día de la Tierra Una fecha para reflexionar sobre el impacto de nuestras decisiones en,13,0,0,0.0
8,"El Gobierno de México, a través de la Secretaría de Bienestar, llevará a cabo en Ciudad Naucalpan la",22,2,0,0.09090909090909091
9,"En coordinación con el Gobierno del Estado de México, encabezado por la Gobernadora Delfina Gómez Ál",17,0,0,0.0
10,La historia detrás de la demolición de la “Torre de Pisa” en Ciudad #Naucalpan marcó el inicio de un,16,1,1,0.0
11,"Olímpica Radio Segunda Sección. La obra se realizó con acero y concreto, con una longitud de 70 metr",21,0,0,0.0
12,En la colonia #OlímpicaRadioSegundaSección supervisamos los grandes avances del muro de contención d,17,1,0,0.058823529411764705
13,"En el marco del Día Mundial de Concienciación sobre el Autismo, caminamos junto a familias naucalpen",12,0,0,0.0
14,"En el marco del Día Mundial de Concienciación sobre el Autismo, caminamos junto a familias naucalpen",12,0,0,0.0
15,"Asistí a la Asamblea Informativa a Ras de Tierra, encabezada por el Senador Gerardo Fernández Noroña",15,0,0,0.0
16,"Este sábado 18 y domingo 19 de abril, en el Parque Naucalli, llega #HillsOnWheels con consultas nutr",21,0,0,0.0
17,Impulsando tu Salud llegó a Buenavista con servicios médicos gratuitos. Más de 28 mil personas han r,18,0,0,0.0
18,"En coordinación con el Gobierno del #EdoMex, encabezado por la Gobernadora Delfina Gómez, impulsamos",18,0,1,-0.05555555555555555
19,La llegada de la Universidad Nacional Rosario Castellanos (UNRC) a Ciudad Naucalpan es resultado de ,20,3,0,0.15
20,Continuamos haciendo historia y dejando #HuellasDeLaTransformacion en Ciudad Naucalpan. Seguimos tra,14,0,0,0.0
21,Llevamos a cabo la #MesaDePaz Itinerante y Atención a las Causas “Que ruede el balón por la paz” en ,19,0,0,0.0
22,Llevamos a cabo la #MesaDePaz Itinerante y Atención a las Causas “Que ruede el balón por la paz” en ,19,0,0,0.0
23,Ciudad #Naucalpan fue sede de la Jornada de Usucapión Social: 422 familias hoy cuentan con certeza j,17,0,0,0.0
24,Ciudad #Naucalpan fue sede de la Jornada de Usucapión Social Itinerante para el Bienestar de las y l,20,0,0,0.0
25,Seguimos transformando Ciudad Naucalpan con obras públicas Con más de 65 Huellas de la Transformació,22,4,0,0.18181818181818182
26,"Te invito a ver mi entrevista en Rotativo de México, donde compartí los avances en los temas más imp",15,0,0,0.0
27,Celebramos el #DíaDelNiño con “Aprendiendo a cuidar la biodiversidad de Chimalpa”. ¡No faltes! #Aqui,9,0,0,0.0
28,"Asesorías nutricionales en Naucalpan. Lunes y martes de abril, mayo, junio y julio de 2026 9:30 a 13",22,0,0,0.0
29,Participa en el Taller de Huertos Urbanos Se invita a la ciudadanía a organizarse y participar en es,20,1,0,0.05
30,"A través del programa La COMUNA (Comunidad Unida y Activa), impulsado por el Presidente Municipal, I",23,2,0,0.08695652173913043
31,"El Gobierno de Ciudad Naucalpan te invita a celebrar el Día de la Niña y el Niño, una jornada llena ",18,0,0,0.0
32,"Taller de Elaboración de Jabones Humectantes de Leche, un espacio para aprender nuevas habilidades y",17,0,0,0.0
33,Capacitación Inmersiva en Seguridad y Salud Ocupacional mediante Realidad Virtual. #AquiGobiernaLaEs,11,3,0,0.2727272727272727
34,Taller de Globoflexia y Decorado con Globos. Consulta la imagen para más información Taller totalmen,13,0,0,0.0
35,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal, Isaac Montoya, llevó a cabo",19,0,0,0.0
36,"Masaje Neurocraneal, para brindar herramientas de emprendimiento a las mujeres y fortalecer su auton",12,0,0,0.0
37,"Jornada de limpieza del Río Chico de los Remedios, una acción para cuidar nuestro entorno y recupera",17,1,0,0.058823529411764705
38,29 de abril | Día Internacional del Perro Guía El Gobierno de Naucalpan reconoce el papel fundamenta,22,0,0,0.0
39,"Infancias Naucalpenses, una jornada llena de alegría, convivencia y diversión para niñas y niños. Co",16,0,0,0.0
40,29 de abril | Día Internacional de la Danza El Gobierno de Naucalpan reconoce a la danza como un len,21,2,0,0.09523809523809523
41,Registro Civil de Ciudad Naucalpan Consulta toda la información en las imágenes. #AquiGobiernaLaEspe,10,0,0,0.0
42,Conoce los Módulos Hospitalarios de Ciudad Naucalpan Consulta toda la información en las imágenes. #,12,0,0,0.0
43,Jornada de Vacunación y Esterilización Quirúrgica de Perros y Gatos. Consulta los detalles en las im,14,0,0,0.0
44,"En Izcalli Chamapa realizamos “Sonrisas que dejan Huella”, donde más de 1,500 vecinas y vecinos, esp",22,0,0,0.0
45,Jornada de Vacunación y Esterilización Quirúrgica de Perros y Gatos. Consulta los detalles en las im,14,0,0,0.0
46,"Se llevó a cabo el festival “Sonrisas que dejan Huella” en Izcalli Chamapa, donde más de mil quinien",23,1,0,0.043478260869565216
47,"El Gobierno de Ciudad Naucalpan te invita a la Caravana “Estamos Contigo”, donde podrás acceder a se",18,0,0,0.0
48,"Conoce a Esther Rojas Trinidad, orgullo Naucalpense, tejedora con telar de cintura que preserva nues",22,0,0,0.0
49,"Conoce a María de los Ángeles, orgullo Naucalpense que transforma tradición y talento en piezas llen",20,0,0,0.0
50,Se llevó a cabo la firma de la Carta de la Tierra. #AquiGobiernaLaEsperanza #Naucalpan #MedioAmbient,9,0,0,0.0
51,Celebramos el #DíaDelNiño con “Aprendiendo a cuidar la biodiversidad de Chimalpa”. ¡No faltes! #Aqui,9,0,0,0.0
52,Vive el Tianquiztli Tlatilca y apoya lo hecho en Naucalpan. 29 y 30 de abril 9:00 a 16:00 hrs. Expla,19,0,0,0.0
53,"Tras más de 60 años de abandono, en Naucalpan recuperamos #Periférico #AquiGobiernaLaEsperanza #Nauc",7,0,1,-0.14285714285714285
54,El Gobierno de Ciudad Naucalpan te invita a celebrar el Día del Niño con una experiencia diferente: ,41,0,0,0.0
55,"En vivo 🎥 | Me encuentro en la Escuela Primaria Emiliano Zapata. Regresamos con un anuncio de fondo,",20,1,0,0.05
56,"En la colonia Boulevares, elementos de Protección Civil y Bomberos realizaron el rescate de un husky",26,3,0,0.11538461538461539
57,"Cuidar tu salud también es prevenir 🥗 El Gobierno de Ciudad Naucalpan, a través del Instituto de las",66,2,0,0.030303030303030304
58,"Participa en el Taller de Huertos Urbanos 🌱🌿 El Gobierno de Ciudad Naucalpan, a través de la Direcci",50,1,0,0.02
59,"Felicito a Citlalli Hernández Mora, Presidenta de la Comisión Nacional de Elecciones de Morena, por ",23,1,0,0.043478260869565216
60,"A través del programa La COMUNA (Comunidad Unida y Activa), impulsado por el Presidente Municipal, I",46,6,0,0.13043478260869565
61,Recomendaciones para proteger tu cuenta de WhatsApp. 📱🔐 Activa la verificación en dos pasos y añade ,24,3,0,0.125
62,"El Gobierno de Ciudad Naucalpan te invita a celebrar el Día de la Niña y el Niño, una jornada llena ",33,0,0,0.0
63,"El Gobierno de Ciudad Naucalpan encabezado por el Presidente Municipal Isaac Montoya, a través del I",37,0,0,0.0
64,El Gobierno de Ciudad Naucalpan te invita a la Capacitación Inmersiva en Seguridad y Salud Ocupacion,43,3,0,0.06976744186046512
65,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, invita a ",37,0,0,0.0
66,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal, Isaac Montoya, llevó a cabo",59,1,0,0.01694915254237288
67,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal, Isaac Montoya, puso en marc",49,1,0,0.02040816326530612
68,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya a través de la",35,2,0,0.05714285714285714
69,29 de abril | Día Internacional del Perro Guía 🐕‍🦺✨ El Gobierno de Naucalpan reconoce el papel funda,22,0,0,0.0
70,"29 de abril | Día Internacional del Perro Guía 🐕‍🦺✨ Hoy reconozco a los perros guía, compañeros que ",22,0,0,0.0
71,Comunicado📌 #AquiGobiernaLaEsperanza #Naucalpan #riohondo,4,0,0,0.0
72,"El Gobierno de Ciudad Naucalpan te invita a celebrar a las Infancias Naucalpenses, una jornada llena",31,1,0,0.03225806451612903
73,29 de abril | Día Internacional de la Danza 💃✨ El Gobierno de Naucalpan reconoce a la danza como un ,21,2,0,0.09523809523809523
74,"29 de abril | Día Internacional de la Danza 💃✨ Hoy celebramos la danza como una expresión que une, i",25,3,0,0.12
75,"Hoy, en Izcalli Chamapa, llevamos a cabo una jornada más de “Sonrisas que dejan Huella”, donde más d",58,2,1,0.017241379310344827
76,Registro Civil de Ciudad Naucalpan📄 ✒️ El Gobierno de Ciudad Naucalpan pone a disposición de la ciud,81,0,0,0.0
77,Conoce los Módulos Hospitalarios y sus servicios de Ciudad Naucalpan🏥🩺 El Gobierno de Ciudad Naucalp,82,2,0,0.024390243902439025
78,"En coordinación con el Gobierno del Estado de México, la Secretaría de Bienestar, la Secretaría de S",56,0,0,0.0
79,Detenido en Santiago Occipaco🚨 🚔 Estos resultados son gracias al trabajo coordinado con la Guardia N,19,2,1,0.05263157894736842
80,"Hoy, en Izcalli Chamapa, llevamos a cabo una jornada más de “Sonrisas que dejan Huella”, donde más d",58,2,1,0.017241379310344827
81,"¿Sabías que? ⚽🌍 En 1948, la Selección Mexicana utilizó un escudo con elementos más definidos y la in",18,0,0,0.0
82,"San José Río Hondo “Fábrica de Sueños”, es un lugar pensado para que niñas, niños y familias puedan ",42,2,0,0.047619047619047616
83,"El Gobierno de Ciudad Naucalpan te invita a celebrar a las Infancias Naucalpenses, una jornada llena",31,1,0,0.03225806451612903
84,Muchas felicidades a Leticia Ramírez Amaya por su nombramiento como nueva Secretaria de Bienestar de,12,0,0,0.0
85,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya Márquez, llevó",69,3,0,0.043478260869565216
86,"Hoy, en Izcalli Chamapa, llevamos a cabo una jornada más de “Sonrisas que dejan Huella”, donde más d",71,2,1,0.014084507042253521
87,"En coordinación con el Gobierno del Estado de México, la Secretaría de Bienestar, la Secretaría de S",56,0,0,0.0
88,"El Gobierno de Ciudad Naucalpan te invita a la Caravana “Estamos Contigo”, donde podrás acceder a se",31,0,0,0.0
89,"En los últimos días, han circulado rumores en redes sociales que aseguran que el espacio donde se pl",64,1,0,0.015625
90,"Conoce a Esther Rojas Trinidad, orgullo naucalpense; tejedora en telar de cintura que preserva nuest",21,0,0,0.0
91,Comunicado📌 #AquiGobiernaLaEsperanza #Naucalpan #SanJoseRioHondo,4,0,0,0.0
92,Asamble del Pueblo Virtual,3,0,0,0.0
93,"En la colonia La Mancha I y II, el Gobierno de Ciudad Naucalpan, encabezado por el Presidente Munici",70,9,3,0.08571428571428572
94,Volvimos a La Mancha I y II para seguir dejando huellas de la transformación. 🤝 En este espacio se r,50,6,2,0.08
95,Control Preventivo Provisional para reforzar la seguridad en la comunidad. 🚔 La Guardia Municipal ma,19,2,0,0.10526315789473684
96,Las Huellas de la Transformación llegan a Santa Lilia. ✨ 📍 Calle Félix Ruiz 557 🗓️ Miércoles 29 de a,20,3,0,0.15
97,"Conoce a María de los Ángeles, orgullo Naucalpense que transforma tradición y talento en piezas llen",20,0,0,0.0
98,"El Gobierno de Ciudad Naucalpan, a través del IMNIS, invita a las y los vecinos a participar en el t",34,0,0,0.0
99,Hoy comienza la transformación de un espacio que por años estuvo en abandono.🛝🏞️🚸 En San José Río Ho,49,3,1,0.04081632653061224
100,"El Gobierno de Ciudad Naucalpan encabezado por el Presidente Municipal, Isaac Montoya, llevó a cabo ",66,2,1,0.015151515151515152
101,El Gobierno de Ciudad Naucalpan te invita a celebrar el Día del Niño con una experiencia diferente: ,41,0,0,0.0
102,Recomendaciones para prevenir accidentes y fortalecer la seguridad vial. 🚗⚠️ Usar el cinturón de seg,32,3,1,0.0625
103,Vehículo recuperado en la Colonia Ahuizotla 🚔🚨 Estos avances son resultado del trabajo coordinado co,22,1,0,0.045454545454545456
104,"El Gobierno de Ciudad Naucalpan invita a la ciudadanía a disfrutar del Tianquiztli Tlatilca, un espa",36,0,0,0.0
105,"En San Francisco Chimalpa, vivimos una jornada llena de alegría, color y unidad, celebrando a lo más",43,1,0,0.023255813953488372
106,"Sabemos que las obras pueden generar molestias, pero en Ciudad Naucalpan estamos transformando nuest",26,3,0,0.11538461538461539
107,Actividades de la Guardia Municipal🚨 🚔 Estos resultados son gracias al trabajo coordinado con la Gua,19,1,0,0.05263157894736842
108,"El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal, Isaac Montoya, llevó a cabo",54,5,0,0.09259259259259259
109,"Tras más de 60 años de abandono, en Naucalpan recuperamos el Periférico Norte. 🚧✨🛣️ Hoy se reportan ",23,2,1,0.043478260869565216
