doc_id,documento,tema_id,tema,palabras_clave
10,"Con el objetivo de fortalecer espacios de diálogo con sentido crítico, el Gobierno de Ciudad #Naucalpan, encabezado por el Alcalde Isaac Montoya, llevó a cabo el Primer Concurso Municipal de Debate 2026 en las instalaciones de la #FESAcatlán.",-1,No clasificado,
11,"Asesorías nutricionales en Naucalpan. Lunes y martes de abril, mayo, junio y julio de 2026 9:30 a 13:00 horas Oficinas del IMNIS Av. Juárez No. 39, Fracc. El Mirador #Naucalpan #Salud",-1,No clasificado,
12,"Participa en el Taller de Huertos Urbanos Se invita a la ciudadanía a organizarse y participar en esta actividad que fortalece la cohesión social, el aprendizaje colectivo y el desarrollo comunitario. #AquiGobiernaLaEsperanza #Naucalpan #Bienestar #HuertosUrbanos",3,Obras y proyectos,desarrollo
13,Concluimos los trabajos de desazolve en Periférico Norte y continuamos avanzando con el Programa Anual de Desazolve en colonias para prevenir inundaciones y proteger a las familias naucalpenses durante esta temporada de lluvias. #AquiGobiernaLaEsperanza #Naucalpan,0,Servicios,inundaciones
14,"Conoce la Cartelera Cultural y de Actividades de la Casa de la Cultura Chamapa Talleres, clases y servicios para todas las edades. Horarios y detalles, consúltalos en la imagen. #Naucalpan #AquíGobiernaLaEsperanza #Cultura",-1,No clasificado,
15,Te invitamos a participar en la Conmemoración del Día Mundial del Reciclaje. ¡Participa y súmate al cuidado del medio ambiente! #AquiGobiernaLaEsperanza #Naucalpan #DiaMundialDelReciclaje,0,Servicios,reciclaje
16,Te invitamos a participar en el Taller “Elaboración de Arte en Pasteles”. Consulta la imagen para más información. ¡Súmate y desarrolla nuevas habilidades en un espacio de aprendizaje y creatividad! #AquiGobiernaLaEsperanza #Naucalpan #IMNIS,-1,No clasificado,
17,"¿Sabías que? Entre 1978 y 1983, la Selección Mexicana consolidó el uso del escudo con el águila al centro, reforzando su identidad nacional en el fútbol internacional. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",-1,No clasificado,
18,"En la Secundaria Técnica Industrial No. 96 “Miguel de Cervantes”, en La Mancha III, celebramos a las mamás naucalpenses con un festival artístico organizado por alumnas, alumnos y docentes. #AquiGobiernaLaEsperanza #Naucalpan #DiaDeLasMadres",-1,No clasificado,
19,"En el Centro Acuático El Tepetatal celebramos la final del Torneo Interescolar de Bachillerato Mixto, promoviendo la sana convivencia, el deporte y el trabajo en equipo entre las juventudes naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #IMCUFIDEN #Juventudes",-1,No clasificado,
20,"En el Parque Naucalli celebramos el Día de la Niñez junto a familias de la Guardia Municipal con juegos, regalos y actividades recreativas en “Sonrisas que Dejan Huella”. #AquiGobiernaLaEsperanza #Naucalpan #SonrisasQueDejanHuella #DIFNaucalpan",1,Seguridad,guardia
21,"En Los Arcos de Los Remedios realizamos la Mesa de Paz Itinerante y Atención a las Causas con cine al aire libre, servicios gratuitos de salud y actividades para fortalecer la convivencia. #AquiGobiernaLaEsperanza #Naucalpan #MesaDePaz #AtencionALasCausas #LosArcos",-1,No clasificado,
22,Decoración de accesorios con pedrería. Consulta la imagen para mas información. #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #Mujeres,-1,No clasificado,
23,"Durante la temporada de lluvias, la prevención puede hacer la diferencia. Evita tirar basura en la vía pública y reporta coladeras en mal estado para prevenir riesgos e inundaciones. #AquiGobiernaLaEsperanza #Naucalpan #ProteccionCivil",0,Servicios,"basura, inundaciones, tirar"
24,El Presidente Municipal Isaac Montoya puso en operación el Módulo de Vigilancia C2 de Avenida Los Arcos. #AquiGobiernaLaEsperanza #Naucalpan #Seguridad #C2 #LosArcos,1,Seguridad,"seguridad, vigilancia"
25,8 de mayo | Natalicio de Miguel Hidalgo. #AquiGobiernaLaEsperanza #Naucalpan #MiguelHidalgo,-1,No clasificado,
26,¿Tienes adeudos? Te invitamos a aprovechar el 70% de condonación en multas y recargos generados por adeudos del ejercicio fiscal 2025 y años anteriores. Consulta la imagen para más detalles. #AquiGobiernaLaEsperanza #Naucalpan #TesoreriaMunicipal,-1,No clasificado,
27,Transformamos la Calzada de Los Remedios y el bajo puente cercano al CCH Naucalpan para mejorar la movilidad y fortalecer la seguridad de miles de estudiantes y familias naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #LosRemedios,1,Seguridad,seguridad
28,Inclusión Laboral: Diversidad que impulsa resultados. Consulta la imagen para más información. #AquiGobiernaLaEsperanza #Naucalpan #InclusiónLaboral,-1,No clasificado,
29,"Te invitamos a participar en una jornada de Recicla - Reinicia. Consulta las imágenes para más información. ¡Súmate, participa y contribuye a un municipio más limpio, sostenible y responsable! #AquiGobiernaLaEsperanza #Naucalpan #MedioAmbiente",-1,No clasificado,
30,"Vive la tradición en Naucalpan El Tianquiztli Tlatilca llega con lo mejor de nuestras raíces: artesanías, cultura y gastronomía. 14 y 15 de mayo 9:00 a 16:00 hrs. Explanada del Palacio Municipal #AquiGobiernaLaEsperanza #Naucalpan #Tradiciones #Artesanos",-1,No clasificado,
31,"Llega el Tianguiztli Tlatilca, un espacio lleno de tradición, sabor y talento local. Este 16 y 17 de mayo disfruta de artesanías, gastronomía y música en vivo, impulsando a nuestras y nuestros productores. #AquiGobiernaLaEsperanza #Naucalpan",-1,No clasificado,
32,Invitamos a las y los adultos mayores a formar parte del Taller de Teatro para Adultos Mayores. Consulta las imágenes para mas información. #AquiGobiernaLaEsperanza #Naucalpan #Cultura #AdultosMayores,-1,No clasificado,
33,La Zona Arqueológica El Conde es uno de los vestigios prehispánicos más importantes de Ciudad Naucalpan y forma parte de la riqueza histórica de nuestro municipio. #AquiGobiernaLaEsperanza #Naucalpan #HistoriaDeNaucalpan #Cultura,-1,No clasificado,
34,8 de mayo | Día Mundial de la Cruz Roja #AquiGobiernaLaEsperanza #Naucalpan #DiaMundialDeLaCruzRoja,-1,No clasificado,
35,"¿Sabías que? En 1977, con la llegada de Adidas, la Selección Mexicana mantuvo un escudo de estilo clásico, integrando una nueva etapa de modernización en su identidad deportiva. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",-1,No clasificado,
36,En El Molinito realizamos una nueva jornada de Huellas de la Transformación para recuperar espacios públicos y fortalecer la seguridad. #AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion,1,Seguridad,seguridad
37,"El Alcalde, Isaac Montoya, junto a la Gobernadora del #EdoMex, la Maestra @delfinagomeza; el Secretario General de Gobierno, Horacio Duarte Olivares; el Secretario de Movilidad, Juan Hugo de la Rosa, realizaron un recorrido por la Estación 6 de la Línea 3 del Mexicable.",-1,No clasificado,
38,"Mesa de la Paz “Cine al Aire Libre por la Paz”, un espacio para convivir y fortalecer el tejido social. ¡Súmate y construyamos juntas y juntos entornos de paz! #AquiGobiernaLaEsperanza #Naucalpan #MesaDeLaPaz",-1,No clasificado,
39,Acompáñanos a la inauguración del Módulo de Seguridad Pública Los Arcos y sé parte de este fortalecimiento para la tranquilidad y bienestar de nuestra comunidad. ¡Te esperamos! #AquiGobiernaLaEsperanza #Naucalpan #Seguridad,1,Seguridad,seguridad
40,"Impulsamos el empleo en Ciudad Naucalpan Acércate, regístrate y haz crecer tu empresa con el talento de nuestra gente. #AquiGobiernaLaEsperanza #Naucalpan #FomentoEconomico",-1,No clasificado,
41,"Reinventa tu Salud: Nutrición en la Menopausia, un espacio informativo y de bienestar enfocado en el cuidado de la salud de las mujeres. ¡Te esperamos! #AquiGobiernaLaEsperanza #Naucalpan #SaludDeLasMujeres #Menopausia",-1,No clasificado,
42,"Final del Torneo Interescolar Mixto, un espacio que promueve la convivencia, el trabajo en equipo y el desarrollo de nuestras juventudes. ¡Acompaña y apoya a las y los participantes en esta gran final! #AquiGobiernaLaEsperanza #Naucalpan #Deporte #IMCUFIDEN",3,Obras y proyectos,desarrollo
43,"El Gobierno de Naucalpan realizó el bazar “Manos de Mamá”, promoviendo una vida activa y espacios de convivencia para personas adultas mayores. #AquiGobiernaLaEsperanza #Naucalpan #DIFNaucalpan #AdultosMayores",-1,No clasificado,
44,"Con el objetivo de promover una vida adulta con espacios de convivencia para las y los naucalpenses, el Gobierno de Ciudad Naucalpan, encabezado por el Alcalde Isaac Montoya, a través del #DIFNaucalpan, llevó a cabo el Bazar del Día de las Madres Manos de #Mamá",-1,No clasificado,
45,"Curso de Uñas Acrílicas en modalidad sabatina, una oportunidad para desarrollar tu talento y fortalecer tu economía. Consulta la imagen para mas información. ¡Aprende y emprende con nuevas habilidades! #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #Mujeres",-1,No clasificado,
46,El Gobierno de Naucalpan realizó el Taller de Jabones Humectantes de Leche para impulsar el autoempleo y prácticas sustentables. #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #Mujeres,-1,No clasificado,
47,"Te invitamos a participar en una jornada de Recicla - Reinicia. Consulta las imágenes para más información. ¡Súmate, participa y contribuye a un municipio más limpio, sostenible y responsable! #AquiGobiernaLaEsperanza #Naucalpan #MedioAmbiente",-1,No clasificado,
48,"Clases de Italiano para mujeres, un espacio para aprender, convivir y crecer. Consulta las imágenes para mas información. #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #Mujeres",-1,No clasificado,
49,"Para nuestro gobierno, primero van quienes históricamente fueron olvidados. Hoy con San Francisco Chimalpa existe un compromiso firme y muy especial. ✨ #AquiGobiernaLaEsperanza #Naucalpan #Chimalpa",-1,No clasificado,
50,Me causó alegría ver que uno de los integrantes de BTS (방탄소년단) compartió en sus historias esta obra de arte moderno creada por el arquitecto Luis Barragán y el escultor Mathias Goeritz. ✨🇲🇽 Sería muy grato que visitaran Ciudad Naucalpan para conocer las emblemáticas Torres de Satélite en persona. 👀 #Naucalpan #México,3,Obras y proyectos,obra
51,"Con el objetivo de fortalecer la participación de las juventudes y generar espacios de diálogo con sentido crítico, el Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, a través del Instituto de las Juventudes Naucalpenses, llevó a cabo el Primer Concurso Municipal de Debate 2026 en las instalaciones de la FES Acatlán. 🎓💭 Durante esta jornada participaron 24 jóvenes organizados en 12 equipos, quienes debatieron sobre temas fundamentales para el presente y futuro del país, como la reforma laboral, la inteligencia artificial y los derechos humanos, el cambio climático, la desigualdad social y la productividad en el teletrabajo. Este ejercicio académico y ciudadano fue posible gracias al trabajo coordinado entre el Instituto de las Juventudes Naucalpenses, la FES Acatlán y el MOHUMEX, consolidando un espacio donde las y los estudiantes desarrollan habilidades de argumentación, análisis y participación pública. La titular del Instituto de las Juventudes Naucalpenses, destacó que este concurso busca incentivar liderazgos conscientes y fomentar la participación ciudadana juvenil mediante el pensamiento crítico y el intercambio de ideas. Las y los finalistas se preparan ahora para la gran final que se realizará el próximo 29 de mayo en el Auditorio Benito Juárez del Ayuntamiento de Naucalpan, donde continuarán demostrando su talento, preparación y compromiso con la transformación de su comunidad. ✨ #AquiGobiernaLaEsperanza #Naucalpan #Juventudes #Debate #FESAcatlan",4,Morena (+ / neutro),transformacion
52,"Cuidar tu salud también es prevenir 🥗 El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva (IMNIS), te invita a participar en las asesorías nutricionales, donde podrás recibir orientación profesional para mejorar tu bienestar. Durante estas sesiones podrás acceder a: 👉 Educación nutricional 👉 Prevención de diabetes 👉Planes alimenticios personalizados 👉 Control y pérdida de peso 👉 Asesoría deportiva 👉Monitoreo de glucosa, triglicéridos y colesterol 📅 Lunes y martes de abril, mayo, junio y julio de 2026 🕘 9:30 a 13:00 horas 📍 Oficinas del IMNIS Av. Juárez No. 39, Fracc. El Mirador Acércate y da el primer paso hacia una vida más saludable. 🤝 #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #Salud #Bienestar",-1,No clasificado,
53,"Agradezco a la Universidad Nacional Autónoma de México y a la Facultad de Estudios Superiores Acatlán por invitarme a formar parte del Diplomado en Buen Gobierno en Sociedades Complejas. 🎓 Junto con alumnas y alumnos de licenciatura, participé en el Módulo X, con el tema “Gobernanza Local: involucrando, coordinando y transformando a la comunidad”. Compartimos los retos, problemáticas y situaciones que enfrentan nuestras comunidades, así como la manera de afrontarlos mediante la participación de la ciudadanía, para lograr cambios relevantes que beneficien a todas y todos. La educación continua, enfocada en la actualización y profundización de conocimientos, es una forma de fortalecer y enriquecer la formación académica. Adquirir y compartir nuevos conocimientos nos permite ampliar nuestra visión e impulsar grandes cambios, colocando siempre a las personas en el centro de las políticas públicas. #Naucalpan #UNAM #FesAcatlan",6,Corrupcion,enriquecer
54,"Participa en el Taller de Huertos Urbanos 🌱🌿 El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, promueve el Taller de Huertos Urbanos, una iniciativa orientada a fomentar la alimentación saludable, el cuidado del medio ambiente y el aprovechamiento responsable de los espacios en la comunidad. ➡️Se invita a la ciudadanía a organizarse y participar en esta actividad que fortalece la cohesión social, el aprendizaje colectivo y el desarrollo comunitario. 📞 Informes: 55 1199 6742 (10:00 a 15:00 hrs). #AquiGobiernaLaEsperanza #Naucalpan #Bienestar #HuertosUrbanos",3,Obras y proyectos,desarrollo
55,Comunicado📌 #AquiGobiernaLaEsperanza #Naucalpan,-1,No clasificado,
56,Te compartimos algunas recomendaciones para prevenir el robo de vehículo y proteger tu patrimonio.🚔🚗⚠️ Recuerda: la prevención y la atención oportuna hacen la diferencia para fortalecer la seguridad de todas y todos. 👮‍♂️✨ #AquiGobiernaLaEsperanza #Naucalpan #GuardiaMunicipal #PrevencionDelDelito,1,Seguridad,"robo, seguridad"
57,"En el Gobierno de Ciudad Naucalpan, concluimos los trabajos de desazolve en Periférico Norte y continuamos avanzando con el Programa Anual de Desazolve en colonias para prevenir inundaciones y proteger a las familias naucalpenses durante esta temporada de lluvias. 💧🚧🌧️🚛 #AquiGobiernaLaEsperanza #Naucalpan #OAPAS #HuellasDeLaTransformacion",0,Servicios,"inundaciones, oapas"
58,"El Grupo Montado de la Guardia Municipal continúa realizando recorridos de proximidad en distintas zonas de Ciudad Naucalpan, fortaleciendo el acercamiento con vecinas y vecinos, así como la presencia preventiva en espacios públicos y comunidades del municipio. 🐴🤝👮‍♂️ Estas acciones permiten generar mayor confianza, atención cercana y vigilancia permanente para las familias naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #GuardiaMunicipal",1,Seguridad,"guardia, vigilancia"
59,"Cartelera Cultural y de Actividades de la Casa de la Cultura Chamapa.🎸🎨✨ A lo largo de la semana y los fines de semana, se ofrecen talleres, clases y servicios pensados para fortalecer el bienestar, el aprendizaje y la convivencia comunitaria: actividades culturales, educativas, artísticas, deportivas y de salud, para niñas, niños, jóvenes y personas adultas.🤸‍♀️ 📍 Consulta horarios, días y detalles de cada actividad directamente en la imagen. 📞 Para más información, los datos de contacto también se encuentran en la cartelera. Desde el Gobierno de Naucalpan seguimos impulsando espacios que acercan la cultura, el conocimiento y el bienestar a nuestras comunidades. #AquiGobiernaLaEsperanza #Naucalpan #Cultura #Bienestar",-1,No clasificado,
60,"El Acueducto de Los Remedios, construido entre los siglos XVII y XVIII, es uno de los monumentos históricos más emblemáticos de Ciudad Naucalpan. 💧🏛️ Con sus 50 arcos monumentales y más de 500 metros de longitud, este ícono de ingeniería hidráulica virreinal forma parte de la identidad y la historia de nuestro municipio. ✨ #AquiGobiernaLaEsperanza #Naucalpan #HistoriaDeNaucalpan",0,Servicios,hidraulica
61,"La Zona Arqueológica El Conde es uno de los vestigios prehispánicos más importantes de Ciudad Naucalpan y forma parte de la riqueza histórica de nuestro municipio. 🏛️✨ Construida durante el periodo Posclásico, esta antigua residencia de gobierno conserva estructuras que reflejan el legado y la grandeza de las civilizaciones que habitaron esta región. 🌿 #AquiGobiernaLaEsperanza #Naucalpan #HistoriaDeNaucalpan",-1,No clasificado,
62,Te compartimos el Comunicado No.574 en su versión de Lectura Fácil: 👉 https://drive.google.com/file/d/1UqlUngwSwVyhMIkIoFxfR7KCvsNhMYek/view Está versión está elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información. #AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil,-1,No clasificado,
63,Te compartimos el Comunicado No.573 en su versión de Lectura Fácil: 👉 https://drive.google.com/file/d/1QRwVa41FXguhh2u3z7bGvi9lsj3sc5sl/view Está versión está elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información. #AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil,-1,No clasificado,
64,Te compartimos el Comunicado No.572 en su versión de Lectura Fácil: 👉 https://drive.google.com/file/d/1gVesx8Qg8EiEmFZ4zUHH_zT1xCmSjx2U/view Está versión está elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información. #AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil,-1,No clasificado,
65,"Te invitamos a participar en la Conmemoración del Día Mundial del Reciclaje. ♻️🌎✨🌱🧴 🗓️ Viernes 15 de Mayo de 2026. 🕙 10:00 horas. 📍 Parque Nacional de Los Remedios (Entrada por el Portal del Bosque de Agua) Av. Vía Adolfo López Mateos, Mz. 003, Naucalpan de Juárez. ¡Participa y súmate al cuidado del medio ambiente! #AquiGobiernaLaEsperanza #Naucalpan #DiaMundialDelReciclaje",0,Servicios,"agua, reciclaje"
66,"Te invitamos a participar en el Taller “Elaboración de Arte en Pasteles”. 🎂✨🧁🌸 🗓️ Jueves 14 de Mayo de 2026. 🕙 10:00 a 12:00 horas. 📍 Oficinas del IMNIS Av. Juárez No. 39, Fracc. El Mirador, Naucalpan de Juárez. ➡️ Consulta la imagen para más información. ¡Súmate y desarrolla nuevas habilidades en un espacio de aprendizaje y creatividad! #AquiGobiernaLaEsperanza #Naucalpan #IMNIS",-1,No clasificado,
67,"¿Sabías que? ⚽🌍 Entre 1978 y 1983, la Selección Mexicana consolidó el uso del escudo con el águila al centro, reforzando su identidad nacional en el fútbol internacional. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",-1,No clasificado,
68,"Con motivo del Día de las Madres, el Presidente Municipal Isaac Montoya Márquez acudió a la Escuela Secundaria Técnica Industrial No. 96 “Miguel de Cervantes”, ubicada en La Mancha III, donde alumnas, alumnos y personal docente realizaron un festival artístico para reconocer y celebrar a las mamás naucalpenses. 💐✨ Acompañado de autoridades educativas estatales y del plantel, el Alcalde felicitó a todas las madres de Ciudad Naucalpan y destacó la importancia de valorar el esfuerzo, el amor y los sacrificios que diariamente realizan para sacar adelante a sus familias. Durante su mensaje, señaló que el trabajo de ser madre representa una de las labores más exigentes y menos reconocidas, por lo que reafirmó el compromiso de su gobierno para construir un sistema de cuidados que piense principalmente en las madres cuidadoras, especialmente aquellas que enfrentan situaciones complejas y sostienen solas el bienestar de sus hijas e hijos.🤝💜 #AquiGobiernaLaEsperanza #Naucalpan #DiaDeLasMadres",-1,No clasificado,
69,"Como parte de las acciones para fomentar la sana convivencia y el desarrollo físico de las juventudes naucalpenses, el Gobierno Municipal, encabezado por el Presidente Municipal Isaac Montoya Márquez, celebró la final del Torneo Interescolar de Bachillerato Mixto en las instalaciones del Centro Acuático El Tepetatal, ubicado en la colonia Altamira. ⚽🏀🏊‍♂️🏅✨ En este encuentro deportivo participaron estudiantes de distintos planteles educativos, quienes convivieron y compitieron en un ambiente de entusiasmo, respeto y trabajo en equipo, fortaleciendo valores como la inclusión, la disciplina y el compañerismo. La realización de este torneo fue posible gracias al trabajo coordinado entre el Instituto Municipal de Cultura Física y Deporte de Naucalpan y la Dirección de Bienestar e Inclusión Social, a través del Instituto de las Juventudes Naucalpenses, impulsando actividades que contribuyen a alejar a las y los jóvenes de conductas de riesgo y fortalecer el tejido social mediante el deporte y la convivencia comunitaria. Con estas acciones, el Gobierno de Ciudad Naucalpan reafirma su compromiso de seguir recuperando espacios públicos y deportivos para beneficio de las juventudes y de todas las familias naucalpenses, promoviendo además la equidad de género mediante categorías mixtas que integran a toda la comunidad estudiantil. #AquiGobiernaLaEsperanza #Naucalpan #IMCUFIDEN #Juventudes",3,Obras y proyectos,desarrollo
70,"Agradezco la invitación a la Escuela Secundaria Técnica Industrial (ESTI) No. 96 “Miguel de Cervantes” para acompañarles en la celebración del Día de las Madres, una fecha que nos recuerda el enorme amor, esfuerzo y compromiso que representan las mamás en nuestras familias y comunidades. 💐✨ Junto al Director General de Educación Media Superior del Gobierno del Estado de México, Simón Mondragón Bernal y autoridades educativas del plantel, convivimos con alumnas, alumnos y madres de familia en un emotivo festival artístico organizado por la propia comunidad escolar. Estoy convencido de que reconocer a las madres también significa trabajar todos los días para mejorar su calidad de vida, fortalecer la educación, recuperar espacios públicos y construir un municipio más digno, seguro y con mayores oportunidades para sus hijas e hijos. 🤝 A todas las mamás naucalpenses, mi admiración y reconocimiento por todo lo que hacen diariamente por sus familias. 💜 #AquiGobiernaLaEsperanza #Naucalpan #DiaDeLasMadres",-1,No clasificado,
71,"En El Molinito dejamos una nueva Huella de la Transformación🏘️✨ 💡 Instalamos y rehabilitamos luminarias. 🚧 Aplicamos 65 toneladas de mezcla asfáltica. 🌳 Recuperamos espacios públicos con limpieza, poda y rehabilitación urbana. 🤝 Fortalecemos la seguridad y el tejido social para las familias naucalpenses. Las Huellas de la Transformación son trabajo coordinado en territorio para recuperar espacios públicos, fortalecer el tejido social y demostrar que, cuando gobierno y comunidad caminan juntos, ninguna colonia se queda atrás. ✨ #AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion #ElMolinito",0,Servicios,"limpieza, luminarias"
72,"En la Plaza Central del Parque Naucalli celebramos el Día de la Niñez junto a las familias de las y los elementos de la Guardia Municipal, en una jornada llena de alegría, convivencia y momentos inolvidables. 🎠🎉👧🧒✨ A través del DIF Naucalpan, encabezado por la Presidenta Honoraria Adriana G. Escobar, se llevó a cabo el evento “Sonrisas que Dejan Huella”, donde juegos, espectáculos, regalos y actividades recreativas llenaron este espacio de vida y esperanza, fortaleciendo la unión familiar y el tejido social desde el corazón de nuestra comunidad. 🤝 Durante esta celebración, cada niña y niño recibió un obsequio y participó en una convivencia pensada para reconocer su derecho a la felicidad, al juego y al bienestar emocional. La rifa de bicicletas y premios especiales cerró una tarde que dejó huella en cientos de familias naucalpenses. 🚲🎁✨ Desde el Gobierno de Naucalpan, encabezado por el Presidente Municipal Isaac Montoya Márquez, seguimos trabajando para que nuestras infancias crezcan con amor, cuidado y oportunidades, porque proteger a la niñez también es construir el futuro de nuestro municipio. 💜 #AquiGobiernaLaEsperanza #Naucalpan #SonrisasQueDejanHuella #DIFNaucalpan #GuardiaMunicipal",1,Seguridad,guardia
73,"Seguimos transformando espacios olvidados en caminos de esperanza y seguridad🤝💡🛣️ En Ciudad Naucalpan la Calzada de Los Remedios renace con más iluminación, vialidades sin baches y un Sendero Seguro que protege a miles de estudiantes y familias que transitan diariamente por esta zona. ✨ #AquiGobiernaLaEsperanza #Naucalpan #LosRemedios",2,Vialidades,"baches, vialidades"
74,"El Gobierno de Ciudad Naucalpan, a través del IMNIS, invita a las y los vecinos a participar en el taller “Decoración de accesorios con pedrería”. ✨🧵 📅 Viernes 15 de Mayo. 🕙 10:00 a 12:00 horas. 📍 Oficinas del IMNIS. Av. Juárez No. 39, Fracc. El Mirador, Naucalpan de Juárez. 📞 Informes: 55 8789 5483. #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #Mujeres",-1,No clasificado,
75,"El Gobierno Municipal de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya Márquez, llevó a cabo la Mesa de Paz Itinerante y la estrategia federal de Atención a las Causas a un costado de los Arcos de Los Remedios, donde vecinas, vecinos, niñas y niños convivieron en una jornada orientada al bienestar comunitario, la recuperación de espacios públicos y la reconstrucción del tejido social. 🕊️🎬🍿 Como parte de esta jornada, se realizó la proyección de la película infantil en el teatro al aire libre; además acercar servicios gratuitos de salud mediante la estrategia “Impulsando tu Salud”. 🏥 Asimismo, el Alcalde presentó un nuevo centro de monitoreo y vigilancia tipo C2 que operará como base permanente las 24 horas para fortalecer la seguridad y la capacidad de respuesta ante emergencias en esta zona. También se informó que, en coordinación con el Instituto de las Mujeres Naucalpenses, se habilitará un Punto Violeta para brindar apoyo y acompañamiento a mujeres en situación de riesgo. Durante el evento también se llevaron a cabo trabajos de limpieza general y balizamiento. 🌳 #AquiGobiernaLaEsperanza #Naucalpan #MesaDePaz #AtencionALasCausas #LosArcos",1,Seguridad,"seguridad, vigilancia"
76,"A un costado de los Arcos de Los Remedios, convivimos con vecinas, vecinos, niñas y niños en una jornada comunitaria donde llevamos a cabo la estrategia federal de Atención a las Causas, con la proyección de una película infantil en el teatro al aire libre; un espacio que también fue sede de la Mesa de Paz Itinerante, fortaleciendo la convivencia, el tejido social y la recuperación de los espacios públicos. ✨🕊️🎬👨‍👩‍ En este mismo espacio transformamos el centro de monitoreo y vigilancia tipo C2, que funcionará como una base operativa permanente las 24 horas, fortaleciendo la capacidad de respuesta y la presencia territorial de la Guardia Municipal en esta zona. 🚔 #AquiGobiernaLaEsperanza #Naucalpan #MesaDePaz #DIFNaucalpan #LosArcos",1,Seguridad,"guardia, vigilancia"
