tema_id,subtema,nombre_completo,coef_ridge,coef_logit,correlacion,docs_con_feature,intensidad_media,contribucion_pct
0,agua,Servicios e Infraestructura Pública - Agua,0.07883113953477683,0.05451090447782274,0.18426591552489976,74,0.028863327482823185,2.6400035648525417
0,basura,Servicios e Infraestructura Pública - Basura,0.2238306208076648,0.08465183017600789,0.3624460935785464,133,0.0013869263832464824,7.495941836470695
0,alumbrado,Servicios e Infraestructura Pública - Alumbrado,0.13801426051556606,0.11070255012996696,0.19390845837336926,109,0.05671865604535656,4.622007773981791
1,delitos_patrimoniales,Seguridad y Criminalidad - Delitos_patrimoniales,0.3426339494047439,0.033681630970925414,0.36134913721987877,72,-0.01642772459887095,11.474588001724618
1,violencia_crimen_organizado,Seguridad y Criminalidad - Violencia_crimen_organizado,0.1788648402722996,0.054377699184985896,0.21055639776867616,67,-0.043291982401894864,5.990067107140268
1,violencia_personas,Seguridad y Criminalidad - Violencia_personas,0.13863216144727036,0.030919368019773005,0.1382534531520863,45,-0.01647833962425833,4.642700874094919
1,prevencion_vigilancia,Seguridad y Criminalidad - Prevencion_vigilancia,0.3367822735837807,0.12271106304957738,0.35092155144699066,208,0.06373027472857334,11.278619186369752
2,drenaje,Medio Ambiente y Servicios de Agua - Drenaje,0.05817051081625417,0.01446097576093756,0.0990173991252472,11,-0.053707318509950086,1.9480925536596596
2,pavimento,Medio Ambiente y Servicios de Agua - Pavimento,0.12119517514606575,0.03368967647023327,0.18476578930257967,36,-0.03104968554890308,4.05874754972166
2,vialidad,Medio Ambiente y Servicios de Agua - Vialidad,0.11866019137484324,0.03287989044915687,0.15466634376104285,163,-0.03451988024496771,3.973852592825618
3,obras,Obra Pública e Inversión - Obras,0.4585412622597844,0.11521960870780906,0.4627483338556689,256,0.049931834615256535,15.356248484315941
4,educacion,Educación y Cultura - Educacion,0.21618932522219228,0.10805008465869032,0.2967850378758304,144,0.042366443213816336,7.240039819770301
4,cultura,Educación y Cultura - Cultura,0.17760886815105945,0.05054793269674568,0.24832939895550088,82,0.018768303567436646,5.948005418104723
6,gobierno,Gobernanza y Administración Pública - Gobierno,0.3980694010479809,0.07046041628759298,0.4660173047470767,294,0.030864301327945338,13.33108520347816
