doc_id,texto,tokens,positivas,negativas,polaridad_score
0,la transformacion llego a laflorida a traves de lashuellasdelatransformacion aquigobiernalaesperanza,5,1,0,0.2
1,la transformacion llego a laflorida a traves de lashuellasdelatransformacion con la instalacion y su,15,2,0,0.13333333333333333
2,acompane a elizabeth rocha encargada de las becas para el bienestar del gobierno de mexico en el cua,22,4,0,0.18181818181818182
3,con bailes y sorpresas celebramos una nueva huelladelmundialsocial con la que transformamos integral,17,2,0,0.11764705882352941
4,concluimos una jornada historica de entrega de tarjetas del programa mujeresconbienestar en ciudad n,17,2,0,0.11764705882352941
5,acompane al mtro juan carlos gonzalez secretario de bienestar del estadodemexico en el segundo dia d,15,2,0,0.13333333333333333
6,a dos anos del triunfo de nuestro movimiento respaldado por mas de mil naucalpenses hoy refrendamos ,13,0,0,0.0
7,acompane a elizabeth rocha encargada de las becas para el bienestar del gobierno de mexico en el ter,21,5,0,0.23809523809523808
8,hoy acompane a elizabeth rocha en esta segunda jornada donde fueron entregadas mas de tarjetas de la,15,2,0,0.13333333333333333
9,con el objetivo de fortalecer la economia de las mujeres jefas de familia en la region el gobierno d,21,2,0,0.09523809523809523
10,asisti a la entrega de las becasritacetina junto a elizabeth rocha martinez encargada de las becas p,16,2,0,0.125
11,hoy naucalpan se hizo presente con amor y conviccion t edomex claudiadaresultados,6,0,0,0.0
12,desde tlalnepantla las y los naucalpenses respondimos al llamado de nuestra presidenta de mexico la ,19,0,0,0.0
13,mananera del pueblo naucalpan cuartatransformacion,4,0,0,0.0
14,hoy vivimos una verdadera fiesta comunitaria en la colonia alfredovbonfil con la transformacion de l,15,1,0,0.06666666666666667
15,evitar tirar basura en calles rios y cuerpos de agua ayuda a prevenir inundaciones y cuidar nuestro ,15,2,3,-0.06666666666666667
16,como parte de las huellasdelatransformacion el gobierno de ciudad naucalpan encabezado por el presid,17,1,0,0.058823529411764705
17,con el objetivo de revertir anos de abandono en la infraestructura hidrica y garantizar el suministr,20,5,4,0.05
18,en coordinacion con la secretaria de cultura y turismo del edomex y como parte de las iniciativas pa,21,0,0,0.0
