doc_id,texto,tokens,positivas,negativas,polaridad_score
0,"Hoy recibí, a nombre de las y los naucalpenses, el Distintivo Destino de Reuniones. Un reconocimient",18,2,0,0.1111111111111111
1,"Seguimos transformando Ciudad Naucalpan con programas sociales Hoy, cada recurso se traduce en biene",16,0,0,0.0
2,"Hoy dimos un paso firme en la organización del pueblo, un paso que nace desde el corazón y la convic",10,2,0,0.2
3,"Con una jornada de Huellas de la Transformación, regresé a la colonia Hidalgo, donde recuperamos el ",18,2,0,0.1111111111111111
4,"Iniciamos el programa anual de desazolve en San Antonio Zomeyucan, con el objetivo de intervenir más",17,1,0,0.058823529411764705
5,"En 7 meses, #ImpulsandoTuSalud suma 8,700 afiliaciones y más de 24 mil atenciones médicas gratuitas.",20,0,0,0.0
6,El Gobierno de México instalará este 7 de abril la Oficina Móvil de Vinculación del Instituto Mexiqu,16,0,0,0.0
7,"El Gobierno del #EdoMéx, a través de la Secretaría de Cultura y Turismo, otorgó al Alcalde de Ciudad",15,0,0,0.0
8,Más caminos seguros y dignos para la comunidad Rehabilitamos el Camino a Las Julianas: 700 m de pavi,21,2,0,0.09523809523809523
9,Comunicado oficial #AquiGobiernaLaEsperanza #Naucalpan #Comunicado,5,0,0,0.0
10,Convocatoria: Talleres de Participación y Emprendimiento Comunitario Consulta en las imágenes los ta,16,1,0,0.0625
11,"¡Clases gratuitas de inglés en Ciudad Naucalpan! Consulta días, horarios y datos de contacto en la i",16,0,0,0.0
12,Seguimos transformando Ciudad Naucalpan con obras públicas Avanzamos en la rehabilitación de calles ,16,2,1,0.0625
13,Las Huellas de la Transformación llegan a Loma Colorada. 15 de abril 13:00 hrs. Av. de las Torres #9,21,1,0,0.047619047619047616
14,"14 de abril | Escudo Nacional Se expide el decreto que define su forma, símbolo de identidad, histor",22,0,0,0.0
15,Vive el Tianquiztli Tlatilca y apoya a nuestras y nuestros artesanos. 15 y 16 de abril 9:00 a 16:00 ,19,0,0,0.0
16,Transformar tu alimentación también es cuidar tu bienestar Consulta la imagen para mas información. ,16,0,0,0.0
17,"14 de abril | Simone de Beauvoir Recordamos a Simone de Beauvoir (1908–1986), una de las pensadoras ",15,0,0,0.0
18,"¿Sabías que? En 1994, la Selección Mexicana presentó uno de sus uniformes más icónicos, con un diseñ",19,1,0,0.05263157894736842
19,Transformar tu alimentación también es cuidar tu bienestar Consulta la imagen para mas información. ,16,0,0,0.0
20,Fortalecemos el alumbrado público en Jardines de #Satélite para mejorar la seguridad y el bienestar ,12,2,0,0.16666666666666666
