fecha_semana,nombre_semana,caso,caso_label,red_social,red_social_label,tipo_publicacion,cuenta_origen,autor,titulo,texto_publicacion,texto_para_analisis,url_publicacion,id_publicacion,fecha_publicacion,fecha_publicacion_date,archivo_origen
2026-06-28,2026_W26_Twitter,gobierno_naucalpan,Gobierno de Naucalpan,twitter,Twitter/X,tweet,@GobNau,@GobNau,,"La emoción ya se siente en la #LosRemedios. Entre porras, banderas y sonrisas, las familias naucalpenses viven juntas la pasión por la Selección Mexicana. Porque el fútbol también nos une y hace de nuestros espacios públicos un lugar para convivir y celebrar. Recuerda que en Ciudad Naucalpan podrás disfrutar de la pasión del mundial social en: Foro Cuauhtémoc Plaza Revolución Los Remedios Satélite Río Hondo Oda de Hierro #MundialSocial #Naucalpan","La emoción ya se siente en la #LosRemedios. Entre porras, banderas y sonrisas, las familias naucalpenses viven juntas la pasión por la Selección Mexicana. Porque el fútbol también nos une y hace de nuestros espacios públicos un lugar para convivir y celebrar. Recuerda que en Ciudad Naucalpan podrás disfrutar de la pasión del mundial social en: Foro Cuauhtémoc Plaza Revolución Los Remedios Satélite Río Hondo Oda de Hierro #MundialSocial #Naucalpan",https://x.com/GobNau/status/2073916840141578542,https://x.com/GobNau/status/2073916840141578542,2026-07-05 23:48:00+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,gobierno_naucalpan,Gobierno de Naucalpan,twitter,Twitter/X,tweet,@GobNau,@GobNau,,Así se vivió #SalonVictoria en el #MundialSocial #CuatroCasas #Naucalpan #Mexico,Así se vivió #SalonVictoria en el #MundialSocial #CuatroCasas #Naucalpan #Mexico,https://x.com/GobNau/status/2073914970463519034,https://x.com/GobNau/status/2073914970463519034,2026-07-05 23:40:35+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,gobierno_naucalpan,Gobierno de Naucalpan,twitter,Twitter/X,tweet,@GobNau,@GobNau,,Hoy #México nos vuelve a unir. Vivamos juntos la pasión por nuestra Selección Nacional en los octavos de final frente a #Inglaterra. ¡Apoyemos con orgullo a México! #MundialSocial #Naucalpan,Hoy #México nos vuelve a unir. Vivamos juntos la pasión por nuestra Selección Nacional en los octavos de final frente a #Inglaterra. ¡Apoyemos con orgullo a México! #MundialSocial #Naucalpan,https://x.com/GobNau/status/2073913724381901239,https://x.com/GobNau/status/2073913724381901239,2026-07-05 23:35:38+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,gobierno_naucalpan,Gobierno de Naucalpan,twitter,Twitter/X,tweet,@GobNau,@GobNau,,Hoy #México nos vuelve a unir Vivamos juntos la pasión por nuestra Selección Nacional en los octavos de final frente a #Inglaterra. ¡Apoyemos con orgullo a México a las 19:00 hrs! #MundialSocial #Naucalpan,Hoy #México nos vuelve a unir Vivamos juntos la pasión por nuestra Selección Nacional en los octavos de final frente a #Inglaterra. ¡Apoyemos con orgullo a México a las 19:00 hrs! #MundialSocial #Naucalpan,https://x.com/GobNau/status/2073913291190022567,https://x.com/GobNau/status/2073913291190022567,2026-07-05 23:33:54+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,gobierno_naucalpan,Gobierno de Naucalpan,twitter,Twitter/X,tweet,@GobNau,@GobNau,,"¡No te puedes perder a Royal Club en el Foro Cuauhtémoc! Ven con tu familia y amistades a disfrutar. Te esperamos en un espacio techado, con música, diversión y un gran ambiente para todas y todos. #MundialSocial #Naucalpan #mexico","¡No te puedes perder a Royal Club en el Foro Cuauhtémoc! Ven con tu familia y amistades a disfrutar. Te esperamos en un espacio techado, con música, diversión y un gran ambiente para todas y todos. #MundialSocial #Naucalpan #mexico",https://x.com/GobNau/status/2073907119347089831,https://x.com/GobNau/status/2073907119347089831,2026-07-05 23:09:23+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,isaac_montoya,Isaac Montoya,twitter,Twitter/X,tweet,@isaacsolar,@isaacsolar,,"La emoción ya se siente en la #LosRemedios. Entre porras, banderas y sonrisas, las familias naucalpenses viven juntas la pasión por la Selección Mexicana. Porque el fútbol también nos une y hace de nuestros espacios públicos un lugar para convivir y celebrar. Recuerda que en Ciudad Naucalpan podrás disfrutar de la pasión del mundial social en: Foro Cuauhtémoc Plaza Revolución Los Remedios Satélite Río Hondo Oda de Hierro #MundialSocial #Naucalpan","La emoción ya se siente en la #LosRemedios. Entre porras, banderas y sonrisas, las familias naucalpenses viven juntas la pasión por la Selección Mexicana. Porque el fútbol también nos une y hace de nuestros espacios públicos un lugar para convivir y celebrar. Recuerda que en Ciudad Naucalpan podrás disfrutar de la pasión del mundial social en: Foro Cuauhtémoc Plaza Revolución Los Remedios Satélite Río Hondo Oda de Hierro #MundialSocial #Naucalpan",https://x.com/isaacsolar/status/2073917343835574527,https://x.com/isaacsolar/status/2073917343835574527,2026-07-05 23:50:00+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,isaac_montoya,Isaac Montoya,twitter,Twitter/X,tweet,@isaacsolar,@isaacsolar,,Así se vivió #SalonVictoria en el #MundialSocial #CuatroCasas #Naucalpan #Mexico,Así se vivió #SalonVictoria en el #MundialSocial #CuatroCasas #Naucalpan #Mexico,https://x.com/isaacsolar/status/2073911118922158362,https://x.com/isaacsolar/status/2073911118922158362,2026-07-05 23:25:16+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,isaac_montoya,Isaac Montoya,twitter,Twitter/X,tweet,@isaacsolar,@isaacsolar,,Hoy #México nos vuelve a unir. Vivamos juntos la pasión por nuestra Selección Nacional en los octavos de final frente a #Inglaterra. ¡Apoyemos con orgullo a México! #MundialSocial #Naucalpan,Hoy #México nos vuelve a unir. Vivamos juntos la pasión por nuestra Selección Nacional en los octavos de final frente a #Inglaterra. ¡Apoyemos con orgullo a México! #MundialSocial #Naucalpan,https://x.com/isaacsolar/status/2073908050113577078,https://x.com/isaacsolar/status/2073908050113577078,2026-07-05 23:13:05+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,isaac_montoya,Isaac Montoya,twitter,Twitter/X,tweet,@isaacsolar,@isaacsolar,,"¡No te puedes perder a Royal Club en el Foro Cuauhtémoc! Ven con tu familia y amistades a disfrutar. Te esperamos en un espacio techado, con música, diversión y un gran ambiente para todas y todos. #MundialSocial #Naucalpan #mexico","¡No te puedes perder a Royal Club en el Foro Cuauhtémoc! Ven con tu familia y amistades a disfrutar. Te esperamos en un espacio techado, con música, diversión y un gran ambiente para todas y todos. #MundialSocial #Naucalpan #mexico",https://x.com/isaacsolar/status/2073907124019552288,https://x.com/isaacsolar/status/2073907124019552288,2026-07-05 23:09:24+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
2026-06-28,2026_W26_Twitter,isaac_montoya,Isaac Montoya,twitter,Twitter/X,tweet,@isaacsolar,@isaacsolar,,Así se vivió Baby Aventurero en el #MundialSocial #CuatroCasas #Naucalpan #Mexico,Así se vivió Baby Aventurero en el #MundialSocial #CuatroCasas #Naucalpan #Mexico,https://x.com/isaacsolar/status/2073904149050040367,https://x.com/isaacsolar/status/2073904149050040367,2026-07-05 22:57:35+00:00,2026-07-05,/home/emilio/Documentos/Naucalpan_Semanal_Reportes/Twitter/2026_W26_Twitter/2026_W26_Twitter_post_institucionales.csv
